,DateTime,Seq,Temp,'C,Humidity,%
0,2015-2-1,0,4.0,'C,61.0,%
1,2015-2-1,1,3.5,'C,65.5,%
2,2015-2-1,2,2.0,'C,87.0,%
3,2015-2-1,3,2.0,'C,87.0,%
4,2015-2-1,4,2.0,'C,87.0,%
5,2015-2-1,5,3.5,'C,75.5,%
6,2015-2-1,6,4.0,'C,65.0,%
7,2015-2-1,7,4.0,'C,67.5,%
8,2015-2-1,8,4.0,'C,67.5,%
9,2015-2-1,9,4.0,'C,65.0,%
10,2015-2-1,10,4.5,'C,67.5,%
11,2015-2-1,11,5.0,'C,61.0,%
12,2015-2-1,12,5.0,'C,65.0,%
13,2015-2-1,13,5.5,'C,63.0,%
14,2015-2-1,14,6.0,'C,61.0,%
15,2015-2-1,15,5.0,'C,65.0,%
16,2015-2-1,16,5.0,'C,61.0,%
17,2015-2-1,17,5.0,'C,61.0,%
18,2015-2-1,18,4.0,'C,61.0,%
19,2015-2-1,19,4.0,'C,61.0,%
20,2015-2-1,20,4.0,'C,58.5,%
21,2015-2-1,21,3.0,'C,60.0,%
22,2015-2-1,22,2.0,'C,65.0,%
23,2015-2-1,23,1.5,'C,65.0,%
24,2015-2-2,0,1.0,'C,65.0,%
25,2015-2-2,1,1.0,'C,65.0,%
26,2015-2-2,2,0.5,'C,67.0,%
27,2015-2-2,3,-0.5,'C,69.0,%
28,2015-2-2,4,-1.0,'C,69.0,%
29,2015-2-2,5,-0.5,'C,66.5,%
30,2015-2-2,6,-0.5,'C,66.5,%
31,2015-2-2,7,0.0,'C,66.5,%
32,2015-2-2,8,0.0,'C,69.0,%
33,2015-2-2,9,1.0,'C,65.0,%
34,2015-2-2,10,2.0,'C,60.0,%
35,2015-2-2,11,2.0,'C,60.0,%
36,2015-2-2,12,2.5,'C,58.0,%
37,2015-2-2,13,2.5,'C,58.0,%
38,2015-2-2,14,3.0,'C,60.0,%
39,2015-2-2,15,3.0,'C,60.0,%
40,2015-2-2,16,3.0,'C,60.0,%
41,2015-2-2,17,2.5,'C,62.5,%
42,2015-2-2,18,2.0,'C,65.0,%
43,2015-2-2,19,2.0,'C,67.5,%
44,2015-2-2,20,2.0,'C,67.5,%
45,2015-2-2,21,1.0,'C,70.0,%
46,2015-2-2,22,1.0,'C,67.5,%
47,2015-2-2,23,0.5,'C,69.5,%
48,2015-2-3,0,0.5,'C,72.0,%
49,2015-2-3,1,1.0,'C,78.0,%
50,2015-2-3,2,1.0,'C,84.0,%
51,2015-2-3,3,1.0,'C,87.0,%
52,2015-2-3,4,1.0,'C,93.0,%
53,2015-2-3,5,1.0,'C,93.0,%
54,2015-2-3,6,1.0,'C,93.0,%
55,2015-2-3,7,1.0,'C,93.0,%
56,2015-2-3,8,1.0,'C,93.0,%
57,2015-2-3,9,1.0,'C,93.0,%
58,2015-2-3,10,1.5,'C,90.0,%
59,2015-2-3,11,2.0,'C,87.0,%
60,2015-2-3,12,3.0,'C,84.0,%
61,2015-2-3,13,3.5,'C,78.0,%
62,2015-2-3,14,4.0,'C,75.0,%
63,2015-2-3,15,4.0,'C,81.0,%
64,2015-2-3,16,4.0,'C,81.0,%
65,2015-2-3,17,4.0,'C,78.0,%
66,2015-2-3,18,3.5,'C,78.0,%
67,2015-2-3,19,3.0,'C,84.0,%
68,2015-2-3,20,2.5,'C,87.0,%
69,2015-2-3,21,2.0,'C,90.0,%
70,2015-2-3,22,2.0,'C,87.0,%
71,2015-2-3,23,2.5,'C,84.0,%
72,2015-2-4,0,2.0,'C,87.0,%
73,2015-2-4,1,2.0,'C,87.0,%
74,2015-2-4,2,2.0,'C,84.0,%
75,2015-2-4,3,1.0,'C,87.0,%
76,2015-2-4,4,1.0,'C,87.0,%
