,DateTime,Seq,Temp,'C,Humidity,%
0,2015-3-1,0,11.5,'C,85.0,%
1,2015-3-1,1,11.0,'C,85.0,%
2,2015-3-1,2,11.0,'C,69.0,%
3,2015-3-1,3,10.0,'C,66.0,%
4,2015-3-1,4,9.0,'C,71.0,%
5,2015-3-1,5,9.0,'C,66.0,%
6,2015-3-1,6,8.0,'C,71.0,%
7,2015-3-1,7,8.0,'C,71.0,%
8,2015-3-1,8,8.5,'C,68.5,%
9,2015-3-1,9,9.0,'C,66.0,%
10,2015-3-1,10,9.5,'C,64.0,%
11,2015-3-1,11,10.0,'C,56.0,%
12,2015-3-1,12,10.5,'C,52.0,%
13,2015-3-1,13,11.0,'C,50.5,%
14,2015-3-1,14,11.5,'C,47.0,%
15,2015-3-1,15,12.0,'C,47.0,%
16,2015-3-1,16,10.5,'C,54.0,%
17,2015-3-1,17,10.0,'C,64.0,%
18,2015-3-1,18,8.0,'C,79.0,%
19,2015-3-1,19,8.0,'C,73.5,%
20,2015-3-1,20,7.0,'C,76.0,%
21,2015-3-1,21,7.0,'C,76.0,%
22,2015-3-1,22,7.0,'C,73.5,%
23,2015-3-1,23,6.0,'C,76.0,%
24,2015-3-2,0,5.5,'C,78.5,%
25,2015-3-2,1,5.0,'C,78.5,%
26,2015-3-2,2,4.5,'C,78.5,%
27,2015-3-2,3,4.0,'C,81.0,%
28,2015-3-2,4,4.0,'C,81.0,%
29,2015-3-2,5,4.0,'C,81.0,%
30,2015-3-2,6,4.0,'C,81.0,%
31,2015-3-2,7,4.5,'C,78.5,%
32,2015-3-2,8,5.5,'C,73.0,%
33,2015-3-2,9,6.0,'C,73.0,%
34,2015-3-2,10,6.5,'C,61.5,%
35,2015-3-2,11,7.0,'C,55.0,%
36,2015-3-2,12,7.5,'C,44.5,%
37,2015-3-2,13,8.5,'C,44.5,%
38,2015-3-2,14,8.5,'C,41.5,%
39,2015-3-2,15,9.0,'C,38.5,%
40,2015-3-2,16,9.0,'C,35.5,%
41,2015-3-2,17,8.0,'C,43.0,%
42,2015-3-2,18,7.5,'C,40.0,%
43,2015-3-2,19,6.5,'C,57.0,%
44,2015-3-2,20,6.0,'C,61.0,%
45,2015-3-2,21,5.0,'C,65.0,%
46,2015-3-2,22,5.0,'C,67.5,%
47,2015-3-2,23,5.0,'C,70.0,%
48,2015-3-3,0,5.0,'C,70.0,%
49,2015-3-3,1,5.0,'C,70.0,%
50,2015-3-3,2,5.0,'C,76.0,%
51,2015-3-3,3,5.0,'C,76.0,%
52,2015-3-3,4,5.0,'C,76.0,%
53,2015-3-3,5,5.5,'C,73.0,%
54,2015-3-3,6,6.0,'C,76.0,%
55,2015-3-3,7,5.0,'C,84.0,%
56,2015-3-3,8,5.5,'C,84.0,%
57,2015-3-3,9,7.0,'C,78.5,%
58,2015-3-3,10,7.5,'C,73.5,%
59,2015-3-3,11,8.5,'C,58.0,%
60,2015-3-3,12,9.0,'C,52.0,%
61,2015-3-3,13,8.0,'C,50.0,%
62,2015-3-3,14,9.5,'C,46.5,%
63,2015-3-3,15,9.5,'C,43.0,%
64,2015-3-3,16,8.0,'C,55.0,%
65,2015-3-3,17,8.0,'C,46.0,%
66,2015-3-3,18,7.0,'C,51.0,%
67,2015-3-3,19,7.0,'C,51.0,%
68,2015-3-3,20,6.0,'C,57.0,%
69,2015-3-3,21,6.0,'C,61.0,%
70,2015-3-3,22,5.0,'C,65.0,%
71,2015-3-3,23,5.0,'C,65.0,%
72,2015-3-4,0,5.0,'C,65.0,%
73,2015-3-4,1,4.0,'C,75.0,%
74,2015-3-4,2,4.0,'C,75.0,%
75,2015-3-4,3,4.0,'C,75.0,%
76,2015-3-4,4,4.0,'C,75.0,%
77,2015-3-4,5,4.0,'C,81.0,%
78,2015-3-4,6,3.5,'C,84.0,%
79,2015-3-4,7,4.0,'C,81.0,%
80,2015-3-4,8,5.0,'C,70.0,%
81,2015-3-4,9,6.0,'C,66.0,%
82,2015-3-4,10,7.0,'C,61.0,%
83,2015-3-4,11,7.5,'C,59.0,%
84,2015-3-4,12,8.5,'C,57.0,%
85,2015-3-4,13,9.0,'C,54.0,%
86,2015-3-4,14,9.5,'C,50.5,%
87,2015-3-4,15,10.0,'C,47.0,%
88,2015-3-4,16,10.0,'C,48.5,%
89,2015-3-4,17,9.5,'C,52.0,%
90,2015-3-4,18,9.0,'C,54.0,%
91,2015-3-4,19,8.5,'C,55.5,%
92,2015-3-4,20,8.0,'C,59.5,%
93,2015-3-4,21,7.0,'C,66.0,%
94,2015-3-4,22,7.0,'C,66.0,%
95,2015-3-4,23,6.0,'C,70.0,%
96,2015-3-5,0,6.0,'C,70.0,%
97,2015-3-5,1,5.0,'C,70.5,%
98,2015-3-5,2,4.5,'C,72.5,%
99,2015-3-5,3,4.0,'C,75.0,%
100,2015-3-5,4,3.0,'C,81.0,%
101,2015-3-5,5,3.0,'C,81.0,%
102,2015-3-5,6,3.0,'C,81.0,%
103,2015-3-5,7,3.0,'C,78.0,%
104,2015-3-5,8,4.5,'C,72.5,%
105,2015-3-5,9,6.5,'C,63.5,%
106,2015-3-5,10,7.5,'C,64.0,%
107,2015-3-5,11,8.5,'C,62.0,%
108,2015-3-5,12,10.0,'C,62.0,%
109,2015-3-5,13,10.5,'C,60.0,%
110,2015-3-5,14,11.0,'C,54.0,%
111,2015-3-5,15,12.0,'C,51.0,%
112,2015-3-5,16,11.0,'C,54.0,%
113,2015-3-5,17,11.0,'C,54.0,%
114,2015-3-5,18,10.0,'C,56.0,%
115,2015-3-5,19,9.5,'C,58.0,%
116,2015-3-5,20,9.0,'C,62.0,%
117,2015-3-5,21,9.0,'C,62.0,%
118,2015-3-5,22,9.0,'C,62.0,%
119,2015-3-5,23,8.5,'C,62.0,%
120,2015-3-6,0,8.0,'C,64.0,%
121,2015-3-6,1,8.0,'C,64.0,%
122,2015-3-6,2,8.0,'C,66.0,%
123,2015-3-6,3,8.0,'C,62.0,%
124,2015-3-6,4,8.0,'C,62.0,%
125,2015-3-6,5,8.0,'C,64.0,%
126,2015-3-6,6,7.0,'C,68.5,%
127,2015-3-6,7,7.0,'C,71.0,%
128,2015-3-6,8,7.0,'C,71.0,%
129,2015-3-6,9,8.0,'C,66.0,%
130,2015-3-6,10,9.5,'C,62.0,%
131,2015-3-6,11,10.5,'C,60.0,%
132,2015-3-6,12,11.5,'C,58.0,%
133,2015-3-6,13,12.0,'C,56.0,%
