,Year-Month-Date,Time,Holiday,Watt
0,2016-07-01,[ 00:00 ],0,286
1,2016-07-01,[ 00:01 ],0,286
2,2016-07-01,[ 00:02 ],0,284
3,2016-07-01,[ 00:03 ],0,284
4,2016-07-01,[ 00:04 ],0,282
5,2016-07-01,[ 00:05 ],0,278
6,2016-07-01,[ 00:06 ],0,278
7,2016-07-01,[ 00:07 ],0,275
8,2016-07-01,[ 00:08 ],0,276
9,2016-07-01,[ 00:09 ],0,274
10,2016-07-01,[ 00:10 ],0,275
11,2016-07-01,[ 00:11 ],0,216
12,2016-07-01,[ 00:12 ],0,214
13,2016-07-01,[ 00:13 ],0,289
14,2016-07-01,[ 00:14 ],0,294
15,2016-07-01,[ 00:15 ],0,280
16,2016-07-01,[ 00:16 ],0,216
17,2016-07-01,[ 00:17 ],0,216
18,2016-07-01,[ 00:18 ],0,217
19,2016-07-01,[ 00:19 ],0,217
20,2016-07-01,[ 00:20 ],0,218
21,2016-07-01,[ 00:21 ],0,218
22,2016-07-01,[ 00:22 ],0,217
23,2016-07-01,[ 00:23 ],0,217
24,2016-07-01,[ 00:24 ],0,214
25,2016-07-01,[ 00:25 ],0,213
26,2016-07-01,[ 00:26 ],0,214
27,2016-07-01,[ 00:27 ],0,213
28,2016-07-01,[ 00:28 ],0,213
29,2016-07-01,[ 00:29 ],0,213
30,2016-07-01,[ 00:30 ],0,214
31,2016-07-01,[ 00:31 ],0,213
32,2016-07-01,[ 00:32 ],0,213
33,2016-07-01,[ 00:33 ],0,213
34,2016-07-01,[ 00:34 ],0,213
35,2016-07-01,[ 00:35 ],0,213
36,2016-07-01,[ 00:36 ],0,215
37,2016-07-01,[ 00:37 ],0,214
38,2016-07-01,[ 00:38 ],0,213
39,2016-07-01,[ 00:39 ],0,213
40,2016-07-01,[ 00:40 ],0,212
41,2016-07-01,[ 00:41 ],0,213
42,2016-07-01,[ 00:42 ],0,212
43,2016-07-01,[ 00:43 ],0,213
44,2016-07-01,[ 00:44 ],0,212
45,2016-07-01,[ 00:45 ],0,212
46,2016-07-01,[ 00:46 ],0,212
47,2016-07-01,[ 00:47 ],0,214
48,2016-07-01,[ 00:48 ],0,214
49,2016-07-01,[ 00:49 ],0,211
50,2016-07-01,[ 00:50 ],0,211
51,2016-07-01,[ 00:51 ],0,210
52,2016-07-01,[ 00:52 ],0,208
53,2016-07-01,[ 00:53 ],0,210
54,2016-07-01,[ 00:54 ],0,215
55,2016-07-01,[ 00:55 ],0,212
56,2016-07-01,[ 00:56 ],0,213
57,2016-07-01,[ 00:57 ],0,214
58,2016-07-01,[ 00:58 ],0,214
59,2016-07-01,[ 00:59 ],0,208
60,2016-07-01,[ 01:00 ],0,211
61,2016-07-01,[ 01:01 ],0,211
62,2016-07-01,[ 01:02 ],0,211
63,2016-07-01,[ 01:03 ],0,213
64,2016-07-01,[ 01:04 ],0,210
65,2016-07-01,[ 01:05 ],0,282
66,2016-07-01,[ 01:06 ],0,280
67,2016-07-01,[ 01:07 ],0,284
68,2016-07-01,[ 01:08 ],0,285
69,2016-07-01,[ 01:09 ],0,286
70,2016-07-01,[ 01:10 ],0,283
71,2016-07-01,[ 01:11 ],0,273
72,2016-07-01,[ 01:12 ],0,271
73,2016-07-01,[ 01:13 ],0,272
74,2016-07-01,[ 01:14 ],0,269
75,2016-07-01,[ 01:15 ],0,270
76,2016-07-01,[ 01:16 ],0,266
77,2016-07-01,[ 01:17 ],0,210
78,2016-07-01,[ 01:18 ],0,208
79,2016-07-01,[ 01:19 ],0,210
80,2016-07-01,[ 01:20 ],0,210
81,2016-07-01,[ 01:21 ],0,212
82,2016-07-01,[ 01:22 ],0,212
83,2016-07-01,[ 01:23 ],0,210
84,2016-07-01,[ 01:24 ],0,208
85,2016-07-01,[ 01:25 ],0,208
86,2016-07-01,[ 01:26 ],0,273
87,2016-07-01,[ 01:27 ],0,271
88,2016-07-01,[ 01:28 ],0,271
89,2016-07-01,[ 01:29 ],0,273
90,2016-07-01,[ 01:30 ],0,275
91,2016-07-01,[ 01:31 ],0,275
92,2016-07-01,[ 01:32 ],0,275
93,2016-07-01,[ 01:33 ],0,276
94,2016-07-01,[ 01:34 ],0,272
95,2016-07-01,[ 01:35 ],0,275
96,2016-07-01,[ 01:36 ],0,272
97,2016-07-01,[ 01:37 ],0,272
98,2016-07-01,[ 01:38 ],0,273
99,2016-07-01,[ 01:39 ],0,273
100,2016-07-01,[ 01:40 ],0,271
101,2016-07-01,[ 01:41 ],0,272
102,2016-07-01,[ 01:42 ],0,274
103,2016-07-01,[ 01:43 ],0,273
104,2016-07-01,[ 01:44 ],0,272
105,2016-07-01,[ 01:45 ],0,272
106,2016-07-01,[ 01:46 ],0,274
107,2016-07-01,[ 01:47 ],0,272
108,2016-07-01,[ 01:48 ],0,273
109,2016-07-01,[ 01:49 ],0,274
110,2016-07-01,[ 01:50 ],0,272
111,2016-07-01,[ 01:51 ],0,273
112,2016-07-01,[ 01:52 ],0,275
113,2016-07-01,[ 01:53 ],0,276
114,2016-07-01,[ 01:54 ],0,273
115,2016-07-01,[ 01:55 ],0,272
116,2016-07-01,[ 01:56 ],0,273
117,2016-07-01,[ 01:57 ],0,275
118,2016-07-01,[ 01:58 ],0,273
119,2016-07-01,[ 01:59 ],0,274
120,2016-07-01,[ 02:00 ],0,273
121,2016-07-01,[ 02:01 ],0,273
122,2016-07-01,[ 02:02 ],0,275
123,2016-07-01,[ 02:03 ],0,272
124,2016-07-01,[ 02:04 ],0,273
125,2016-07-01,[ 02:05 ],0,272
126,2016-07-01,[ 02:06 ],0,270
127,2016-07-01,[ 02:07 ],0,266
128,2016-07-01,[ 02:08 ],0,266
129,2016-07-01,[ 02:09 ],0,266
130,2016-07-01,[ 02:10 ],0,262
131,2016-07-01,[ 02:11 ],0,262
