,Year-Month-Date,Time,Holiday,Watt
0,2014-04-01,[ 00:00 ],0,315
1,2014-04-01,[ 00:01 ],0,317
2,2014-04-01,[ 00:02 ],0,315
3,2014-04-01,[ 00:03 ],0,315
4,2014-04-01,[ 00:04 ],0,315
5,2014-04-01,[ 00:05 ],0,311
6,2014-04-01,[ 00:06 ],0,311
7,2014-04-01,[ 00:07 ],0,320
8,2014-04-01,[ 00:08 ],0,320
9,2014-04-01,[ 00:09 ],0,310
10,2014-04-01,[ 00:10 ],0,312
11,2014-04-01,[ 00:11 ],0,309
12,2014-04-01,[ 00:12 ],0,309
13,2014-04-01,[ 00:13 ],0,310
14,2014-04-01,[ 00:14 ],0,313
15,2014-04-01,[ 00:15 ],0,309
16,2014-04-01,[ 00:16 ],0,308
17,2014-04-01,[ 00:17 ],0,310
18,2014-04-01,[ 00:18 ],0,316
19,2014-04-01,[ 00:19 ],0,309
20,2014-04-01,[ 00:20 ],0,307
21,2014-04-01,[ 00:21 ],0,311
22,2014-04-01,[ 00:22 ],0,311
23,2014-04-01,[ 00:23 ],0,320
24,2014-04-01,[ 00:24 ],0,376
25,2014-04-01,[ 00:25 ],0,379
26,2014-04-01,[ 00:26 ],0,376
27,2014-04-01,[ 00:27 ],0,376
28,2014-04-01,[ 00:28 ],0,380
29,2014-04-01,[ 00:29 ],0,380
30,2014-04-01,[ 00:30 ],0,379
31,2014-04-01,[ 00:31 ],0,380
32,2014-04-01,[ 00:32 ],0,372
33,2014-04-01,[ 00:33 ],0,380
34,2014-04-01,[ 00:34 ],0,376
35,2014-04-01,[ 00:35 ],0,385
36,2014-04-01,[ 00:36 ],0,382
37,2014-04-01,[ 00:37 ],0,378
38,2014-04-01,[ 00:38 ],0,380
39,2014-04-01,[ 00:39 ],0,383
40,2014-04-01,[ 00:40 ],0,377
41,2014-04-01,[ 00:41 ],0,374
42,2014-04-01,[ 00:42 ],0,374
43,2014-04-01,[ 00:43 ],0,376
44,2014-04-01,[ 00:44 ],0,380
45,2014-04-01,[ 00:45 ],0,386
46,2014-04-01,[ 00:46 ],0,382
47,2014-04-01,[ 00:47 ],0,376
48,2014-04-01,[ 00:48 ],0,376
49,2014-04-01,[ 00:49 ],0,376
50,2014-04-01,[ 00:50 ],0,385
51,2014-04-01,[ 00:51 ],0,376
