,Year-Month-Date,Time,Holiday,Watt
0,2015-08-01,[ 00:00 ],1,165
1,2015-08-01,[ 00:01 ],1,163
2,2015-08-01,[ 00:02 ],1,163
3,2015-08-01,[ 00:03 ],1,156
4,2015-08-01,[ 00:04 ],1,156
5,2015-08-01,[ 00:05 ],1,153
6,2015-08-01,[ 00:06 ],1,153
7,2015-08-01,[ 00:07 ],1,152
8,2015-08-01,[ 00:08 ],1,152
9,2015-08-01,[ 00:09 ],1,152
10,2015-08-01,[ 00:10 ],1,152
11,2015-08-01,[ 00:11 ],1,151
12,2015-08-01,[ 00:12 ],1,152
13,2015-08-01,[ 00:13 ],1,153
14,2015-08-01,[ 00:14 ],1,153
15,2015-08-01,[ 00:15 ],1,152
16,2015-08-01,[ 00:16 ],1,151
17,2015-08-01,[ 00:17 ],1,152
18,2015-08-01,[ 00:18 ],1,827
19,2015-08-01,[ 00:19 ],1,221
20,2015-08-01,[ 00:20 ],1,212
21,2015-08-01,[ 00:21 ],1,211
22,2015-08-01,[ 00:22 ],1,214
23,2015-08-01,[ 00:23 ],1,216
24,2015-08-01,[ 00:24 ],1,217
25,2015-08-01,[ 00:25 ],1,348
26,2015-08-01,[ 00:26 ],1,253
27,2015-08-01,[ 00:27 ],1,256
28,2015-08-01,[ 00:28 ],1,253
29,2015-08-01,[ 00:29 ],1,246
30,2015-08-01,[ 00:30 ],1,245
31,2015-08-01,[ 00:31 ],1,248
32,2015-08-01,[ 00:32 ],1,348
33,2015-08-01,[ 00:33 ],1,352
34,2015-08-01,[ 00:34 ],1,356
35,2015-08-01,[ 00:35 ],1,332
36,2015-08-01,[ 00:36 ],1,341
37,2015-08-01,[ 00:37 ],1,339
38,2015-08-01,[ 00:38 ],1,342
39,2015-08-01,[ 00:39 ],1,316
40,2015-08-01,[ 00:40 ],1,316
41,2015-08-01,[ 00:41 ],1,286
42,2015-08-01,[ 00:42 ],1,280
43,2015-08-01,[ 00:43 ],1,320
44,2015-08-01,[ 00:44 ],1,322
45,2015-08-01,[ 00:45 ],1,308
46,2015-08-01,[ 00:46 ],1,308
47,2015-08-01,[ 00:47 ],1,335
48,2015-08-01,[ 00:48 ],1,306
49,2015-08-01,[ 00:49 ],1,304
50,2015-08-01,[ 00:50 ],1,310
51,2015-08-01,[ 00:51 ],1,308
52,2015-08-01,[ 00:52 ],1,264
53,2015-08-01,[ 00:53 ],1,260
54,2015-08-01,[ 00:54 ],1,259
55,2015-08-01,[ 00:55 ],1,254
56,2015-08-01,[ 00:56 ],1,253
57,2015-08-01,[ 00:57 ],1,251
58,2015-08-01,[ 00:58 ],1,252
59,2015-08-01,[ 00:59 ],1,248
60,2015-08-01,[ 01:00 ],1,250
61,2015-08-01,[ 01:01 ],1,182
62,2015-08-01,[ 01:02 ],1,183
63,2015-08-01,[ 01:03 ],1,191
64,2015-08-01,[ 01:04 ],1,191
65,2015-08-01,[ 01:05 ],1,190
66,2015-08-01,[ 01:06 ],1,186
67,2015-08-01,[ 01:07 ],1,188
68,2015-08-01,[ 01:08 ],1,178
69,2015-08-01,[ 01:09 ],1,178
70,2015-08-01,[ 01:10 ],1,176
71,2015-08-01,[ 01:11 ],1,175
72,2015-08-01,[ 01:12 ],1,177
73,2015-08-01,[ 01:13 ],1,176
74,2015-08-01,[ 01:14 ],1,176
75,2015-08-01,[ 01:15 ],1,175
76,2015-08-01,[ 01:16 ],1,176
77,2015-08-01,[ 01:17 ],1,176
78,2015-08-01,[ 01:18 ],1,176
79,2015-08-01,[ 01:19 ],1,174
80,2015-08-01,[ 01:20 ],1,177
81,2015-08-01,[ 01:21 ],1,175
82,2015-08-01,[ 01:22 ],1,175
83,2015-08-01,[ 01:23 ],1,174
84,2015-08-01,[ 01:24 ],1,175
85,2015-08-01,[ 01:25 ],1,175
86,2015-08-01,[ 01:26 ],1,175
87,2015-08-01,[ 01:27 ],1,175
88,2015-08-01,[ 01:28 ],1,174
89,2015-08-01,[ 01:29 ],1,174
90,2015-08-01,[ 01:30 ],1,175
91,2015-08-01,[ 01:31 ],1,174
92,2015-08-01,[ 01:32 ],1,174
93,2015-08-01,[ 01:33 ],1,173
94,2015-08-01,[ 01:34 ],1,173
95,2015-08-01,[ 01:35 ],1,172
96,2015-08-01,[ 01:36 ],1,172
97,2015-08-01,[ 01:37 ],1,171
98,2015-08-01,[ 01:38 ],1,171
99,2015-08-01,[ 01:39 ],1,172
100,2015-08-01,[ 01:40 ],1,171
101,2015-08-01,[ 01:41 ],1,399
102,2015-08-01,[ 01:42 ],1,393
103,2015-08-01,[ 01:43 ],1,398
104,2015-08-01,[ 01:44 ],1,391
105,2015-08-01,[ 01:45 ],1,397
106,2015-08-01,[ 01:46 ],1,394
107,2015-08-01,[ 01:47 ],1,394
108,2015-08-01,[ 01:48 ],1,392
109,2015-08-01,[ 01:49 ],1,394
110,2015-08-01,[ 01:50 ],1,394
111,2015-08-01,[ 01:51 ],1,169
112,2015-08-01,[ 01:52 ],1,169
113,2015-08-01,[ 01:53 ],1,168
114,2015-08-01,[ 01:54 ],1,168
115,2015-08-01,[ 01:55 ],1,167
116,2015-08-01,[ 01:56 ],1,169
117,2015-08-01,[ 01:57 ],1,167
118,2015-08-01,[ 01:58 ],1,167
119,2015-08-01,[ 01:59 ],1,166
120,2015-08-01,[ 02:00 ],1,168
121,2015-08-01,[ 02:01 ],1,167
122,2015-08-01,[ 02:02 ],1,170
123,2015-08-01,[ 02:03 ],1,170
124,2015-08-01,[ 02:04 ],1,170
125,2015-08-01,[ 02:05 ],1,172
126,2015-08-01,[ 02:06 ],1,297
127,2015-08-01,[ 02:07 ],1,231
128,2015-08-01,[ 02:08 ],1,228
129,2015-08-01,[ 02:09 ],1,228
130,2015-08-01,[ 02:10 ],1,224
131,2015-08-01,[ 02:11 ],1,226
132,2015-08-01,[ 02:12 ],1,225
133,2015-08-01,[ 02:13 ],1,222
134,2015-08-01,[ 02:14 ],1,222
135,2015-08-01,[ 02:15 ],1,223
136,2015-08-01,[ 02:16 ],1,221
137,2015-08-01,[ 02:17 ],1,222
138,2015-08-01,[ 02:18 ],1,221
139,2015-08-01,[ 02:19 ],1,223
140,2015-08-01,[ 02:20 ],1,222
141,2015-08-01,[ 02:21 ],1,223
142,2015-08-01,[ 02:22 ],1,221
143,2015-08-01,[ 02:23 ],1,222
144,2015-08-01,[ 02:24 ],1,222
145,2015-08-01,[ 02:25 ],1,223
146,2015-08-01,[ 02:26 ],1,219
147,2015-08-01,[ 02:27 ],1,221
148,2015-08-01,[ 02:28 ],1,223
149,2015-08-01,[ 02:29 ],1,226
150,2015-08-01,[ 02:30 ],1,228
151,2015-08-01,[ 02:31 ],1,236
152,2015-08-01,[ 02:32 ],1,236
153,2015-08-01,[ 02:33 ],1,232
154,2015-08-01,[ 02:34 ],1,231
155,2015-08-01,[ 02:35 ],1,231
156,2015-08-01,[ 02:36 ],1,229
157,2015-08-01,[ 02:37 ],1,228
158,2015-08-01,[ 02:38 ],1,227
159,2015-08-01,[ 02:39 ],1,225
160,2015-08-01,[ 02:40 ],1,226
161,2015-08-01,[ 02:41 ],1,224
162,2015-08-01,[ 02:42 ],1,224
163,2015-08-01,[ 02:43 ],1,222
164,2015-08-01,[ 02:44 ],1,224
165,2015-08-01,[ 02:45 ],1,218
166,2015-08-01,[ 02:46 ],1,219
167,2015-08-01,[ 02:47 ],1,222
168,2015-08-01,[ 02:48 ],1,221
169,2015-08-01,[ 02:49 ],1,221
170,2015-08-01,[ 02:50 ],1,224
171,2015-08-01,[ 02:51 ],1,224
172,2015-08-01,[ 02:52 ],1,222
173,2015-08-01,[ 02:53 ],1,221
174,2015-08-01,[ 02:54 ],1,222
175,2015-08-01,[ 02:55 ],1,218
176,2015-08-01,[ 02:56 ],1,217
177,2015-08-01,[ 02:57 ],1,161
178,2015-08-01,[ 02:58 ],1,162
179,2015-08-01,[ 02:59 ],1,163
180,2015-08-01,[ 03:00 ],1,165
181,2015-08-01,[ 03:01 ],1,163
182,2015-08-01,[ 03:02 ],1,163
183,2015-08-01,[ 03:03 ],1,163
184,2015-08-01,[ 03:04 ],1,163
185,2015-08-01,[ 03:05 ],1,163
186,2015-08-01,[ 03:06 ],1,160
187,2015-08-01,[ 03:07 ],1,162
188,2015-08-01,[ 03:08 ],1,160
189,2015-08-01,[ 03:09 ],1,160
190,2015-08-01,[ 03:10 ],1,161
191,2015-08-01,[ 03:11 ],1,159
192,2015-08-01,[ 03:12 ],1,160
193,2015-08-01,[ 03:13 ],1,161
194,2015-08-01,[ 03:14 ],1,159
195,2015-08-01,[ 03:15 ],1,161
196,2015-08-01,[ 03:16 ],1,161
197,2015-08-01,[ 03:17 ],1,160
198,2015-08-01,[ 03:18 ],1,162
199,2015-08-01,[ 03:19 ],1,162
200,2015-08-01,[ 03:20 ],1,163
201,2015-08-01,[ 03:21 ],1,163
202,2015-08-01,[ 03:22 ],1,162
203,2015-08-01,[ 03:23 ],1,163
204,2015-08-01,[ 03:24 ],1,163
205,2015-08-01,[ 03:25 ],1,162
206,2015-08-01,[ 03:26 ],1,160
207,2015-08-01,[ 03:27 ],1,162
208,2015-08-01,[ 03:28 ],1,159
209,2015-08-01,[ 03:29 ],1,161
210,2015-08-01,[ 03:30 ],1,162
211,2015-08-01,[ 03:31 ],1,162
212,2015-08-01,[ 03:32 ],1,162
213,2015-08-01,[ 03:33 ],1,162
214,2015-08-01,[ 03:34 ],1,162
215,2015-08-01,[ 03:35 ],1,161
216,2015-08-01,[ 03:36 ],1,161
217,2015-08-01,[ 03:37 ],1,162
218,2015-08-01,[ 03:38 ],1,162
219,2015-08-01,[ 03:39 ],1,162
220,2015-08-01,[ 03:40 ],1,234
221,2015-08-01,[ 03:41 ],1,234
222,2015-08-01,[ 03:42 ],1,222
223,2015-08-01,[ 03:43 ],1,221
224,2015-08-01,[ 03:44 ],1,221
225,2015-08-01,[ 03:45 ],1,224
226,2015-08-01,[ 03:46 ],1,223
227,2015-08-01,[ 03:47 ],1,225
228,2015-08-01,[ 03:48 ],1,223
229,2015-08-01,[ 03:49 ],1,221
230,2015-08-01,[ 03:50 ],1,223
231,2015-08-01,[ 03:51 ],1,224
232,2015-08-01,[ 03:52 ],1,260
233,2015-08-01,[ 03:53 ],1,241
