,Year-Month-Date,Time,Holiday,Watt
0,2013-09-01,[ 00:00 ],1,165
1,2013-09-01,[ 00:01 ],1,168
2,2013-09-01,[ 00:02 ],1,166
3,2013-09-01,[ 00:03 ],1,165
4,2013-09-01,[ 00:04 ],1,166
5,2013-09-01,[ 00:05 ],1,166
6,2013-09-01,[ 00:06 ],1,165
7,2013-09-01,[ 00:07 ],1,163
8,2013-09-01,[ 00:08 ],1,163
9,2013-09-01,[ 00:09 ],1,162
10,2013-09-01,[ 00:10 ],1,163
11,2013-09-01,[ 00:11 ],1,236
12,2013-09-01,[ 00:12 ],1,223
13,2013-09-01,[ 00:13 ],1,217
14,2013-09-01,[ 00:14 ],1,217
15,2013-09-01,[ 00:15 ],1,217
16,2013-09-01,[ 00:16 ],1,217
17,2013-09-01,[ 00:17 ],1,215
18,2013-09-01,[ 00:18 ],1,215
19,2013-09-01,[ 00:19 ],1,213
20,2013-09-01,[ 00:20 ],1,214
21,2013-09-01,[ 00:21 ],1,214
22,2013-09-01,[ 00:22 ],1,162
23,2013-09-01,[ 00:23 ],1,161
24,2013-09-01,[ 00:24 ],1,161
25,2013-09-01,[ 00:25 ],1,163
26,2013-09-01,[ 00:26 ],1,160
27,2013-09-01,[ 00:27 ],1,160
28,2013-09-01,[ 00:28 ],1,162
29,2013-09-01,[ 00:29 ],1,162
30,2013-09-01,[ 00:30 ],1,163
31,2013-09-01,[ 00:31 ],1,162
32,2013-09-01,[ 00:32 ],1,162
33,2013-09-01,[ 00:33 ],1,161
34,2013-09-01,[ 00:34 ],1,162
35,2013-09-01,[ 00:35 ],1,161
36,2013-09-01,[ 00:36 ],1,162
37,2013-09-01,[ 00:37 ],1,160
38,2013-09-01,[ 00:38 ],1,161
39,2013-09-01,[ 00:39 ],1,161
40,2013-09-01,[ 00:40 ],1,163
41,2013-09-01,[ 00:41 ],1,160
42,2013-09-01,[ 00:42 ],1,162
43,2013-09-01,[ 00:43 ],1,159
44,2013-09-01,[ 00:44 ],1,161
45,2013-09-01,[ 00:45 ],1,159
46,2013-09-01,[ 00:46 ],1,160
47,2013-09-01,[ 00:47 ],1,159
48,2013-09-01,[ 00:48 ],1,221
49,2013-09-01,[ 00:49 ],1,218
50,2013-09-01,[ 00:50 ],1,216
51,2013-09-01,[ 00:51 ],1,216
52,2013-09-01,[ 00:52 ],1,216
53,2013-09-01,[ 00:53 ],1,219
54,2013-09-01,[ 00:54 ],1,218
55,2013-09-01,[ 00:55 ],1,216
56,2013-09-01,[ 00:56 ],1,218
57,2013-09-01,[ 00:57 ],1,216
58,2013-09-01,[ 00:58 ],1,216
59,2013-09-01,[ 00:59 ],1,216
60,2013-09-01,[ 01:00 ],1,215
61,2013-09-01,[ 01:01 ],1,218
62,2013-09-01,[ 01:02 ],1,217
63,2013-09-01,[ 01:03 ],1,218
64,2013-09-01,[ 01:04 ],1,217
65,2013-09-01,[ 01:05 ],1,217
66,2013-09-01,[ 01:06 ],1,217
67,2013-09-01,[ 01:07 ],1,218
68,2013-09-01,[ 01:08 ],1,216
69,2013-09-01,[ 01:09 ],1,216
70,2013-09-01,[ 01:10 ],1,214
71,2013-09-01,[ 01:11 ],1,216
72,2013-09-01,[ 01:12 ],1,216
73,2013-09-01,[ 01:13 ],1,215
74,2013-09-01,[ 01:14 ],1,215
75,2013-09-01,[ 01:15 ],1,216
76,2013-09-01,[ 01:16 ],1,217
77,2013-09-01,[ 01:17 ],1,217
78,2013-09-01,[ 01:18 ],1,216
79,2013-09-01,[ 01:19 ],1,215
80,2013-09-01,[ 01:20 ],1,216
81,2013-09-01,[ 01:21 ],1,217
82,2013-09-01,[ 01:22 ],1,217
83,2013-09-01,[ 01:23 ],1,218
