,Year-Month-Date,Time,Holiday,Watt
0,2016-08-01,[ 00:00 ],0,171
1,2016-08-01,[ 00:01 ],0,172
2,2016-08-01,[ 00:02 ],0,171
3,2016-08-01,[ 00:03 ],0,174
4,2016-08-01,[ 00:04 ],0,174
5,2016-08-01,[ 00:05 ],0,176
6,2016-08-01,[ 00:06 ],0,173
7,2016-08-01,[ 00:07 ],0,171
8,2016-08-01,[ 00:08 ],0,170
9,2016-08-01,[ 00:09 ],0,171
10,2016-08-01,[ 00:10 ],0,170
11,2016-08-01,[ 00:11 ],0,171
12,2016-08-01,[ 00:12 ],0,171
13,2016-08-01,[ 00:13 ],0,467
14,2016-08-01,[ 00:14 ],0,450
15,2016-08-01,[ 00:15 ],0,452
16,2016-08-01,[ 00:16 ],0,452
17,2016-08-01,[ 00:17 ],0,455
18,2016-08-01,[ 00:18 ],0,451
19,2016-08-01,[ 00:19 ],0,450
20,2016-08-01,[ 00:20 ],0,451
21,2016-08-01,[ 00:21 ],0,451
22,2016-08-01,[ 00:22 ],0,455
23,2016-08-01,[ 00:23 ],0,455
24,2016-08-01,[ 00:24 ],0,223
25,2016-08-01,[ 00:25 ],0,226
26,2016-08-01,[ 00:26 ],0,223
27,2016-08-01,[ 00:27 ],0,224
28,2016-08-01,[ 00:28 ],0,224
29,2016-08-01,[ 00:29 ],0,225
30,2016-08-01,[ 00:30 ],0,225
31,2016-08-01,[ 00:31 ],0,224
32,2016-08-01,[ 00:32 ],0,225
33,2016-08-01,[ 00:33 ],0,226
34,2016-08-01,[ 00:34 ],0,225
35,2016-08-01,[ 00:35 ],0,226
36,2016-08-01,[ 00:36 ],0,227
37,2016-08-01,[ 00:37 ],0,227
38,2016-08-01,[ 00:38 ],0,355
39,2016-08-01,[ 00:39 ],0,309
40,2016-08-01,[ 00:40 ],0,315
41,2016-08-01,[ 00:41 ],0,320
42,2016-08-01,[ 00:42 ],0,318
43,2016-08-01,[ 00:43 ],0,315
44,2016-08-01,[ 00:44 ],0,253
45,2016-08-01,[ 00:45 ],0,251
46,2016-08-01,[ 00:46 ],0,245
47,2016-08-01,[ 00:47 ],0,245
48,2016-08-01,[ 00:48 ],0,241
49,2016-08-01,[ 00:49 ],0,238
50,2016-08-01,[ 00:50 ],0,246
51,2016-08-01,[ 00:51 ],0,243
52,2016-08-01,[ 00:52 ],0,246
53,2016-08-01,[ 00:53 ],0,241
54,2016-08-01,[ 00:54 ],0,241
55,2016-08-01,[ 00:55 ],0,238
56,2016-08-01,[ 00:56 ],0,241
57,2016-08-01,[ 00:57 ],0,238
58,2016-08-01,[ 00:58 ],0,237
59,2016-08-01,[ 00:59 ],0,236
60,2016-08-01,[ 01:00 ],0,240
61,2016-08-01,[ 01:01 ],0,238
62,2016-08-01,[ 01:02 ],0,239
63,2016-08-01,[ 01:03 ],0,241
64,2016-08-01,[ 01:04 ],0,239
65,2016-08-01,[ 01:05 ],0,239
66,2016-08-01,[ 01:06 ],0,236
67,2016-08-01,[ 01:07 ],0,236
68,2016-08-01,[ 01:08 ],0,237
69,2016-08-01,[ 01:09 ],0,239
70,2016-08-01,[ 01:10 ],0,237
71,2016-08-01,[ 01:11 ],0,236
