,Year-Month-Date,Time,Holiday,Watt
0,2016-01-01,[ 00:00 ],1,343
1,2016-01-01,[ 00:01 ],1,342
2,2016-01-01,[ 00:02 ],1,345
3,2016-01-01,[ 00:03 ],1,345
4,2016-01-01,[ 00:04 ],1,346
5,2016-01-01,[ 00:05 ],1,343
6,2016-01-01,[ 00:06 ],1,372
7,2016-01-01,[ 00:07 ],1,253
8,2016-01-01,[ 00:08 ],1,343
9,2016-01-01,[ 00:09 ],1,344
10,2016-01-01,[ 00:10 ],1,347
11,2016-01-01,[ 00:11 ],1,346
12,2016-01-01,[ 00:12 ],1,343
13,2016-01-01,[ 00:13 ],1,341
14,2016-01-01,[ 00:14 ],1,298
15,2016-01-01,[ 00:15 ],1,2531
16,2016-01-01,[ 00:16 ],1,2531
17,2016-01-01,[ 00:17 ],1,2564
18,2016-01-01,[ 00:18 ],1,2554
19,2016-01-01,[ 00:19 ],1,2544
20,2016-01-01,[ 00:20 ],1,2542
21,2016-01-01,[ 00:21 ],1,2562
22,2016-01-01,[ 00:22 ],1,2562
23,2016-01-01,[ 00:23 ],1,2563
24,2016-01-01,[ 00:24 ],1,2558
25,2016-01-01,[ 00:25 ],1,2564
26,2016-01-01,[ 00:26 ],1,2563
27,2016-01-01,[ 00:27 ],1,2563
28,2016-01-01,[ 00:28 ],1,2533
29,2016-01-01,[ 00:29 ],1,2556
30,2016-01-01,[ 00:30 ],1,2560
31,2016-01-01,[ 00:31 ],1,2553
32,2016-01-01,[ 00:32 ],1,2525
33,2016-01-01,[ 00:33 ],1,2570
34,2016-01-01,[ 00:34 ],1,327
35,2016-01-01,[ 00:35 ],1,323
36,2016-01-01,[ 00:36 ],1,324
37,2016-01-01,[ 00:37 ],1,332
38,2016-01-01,[ 00:38 ],1,331
39,2016-01-01,[ 00:39 ],1,326
40,2016-01-01,[ 00:40 ],1,330
41,2016-01-01,[ 00:41 ],1,328
42,2016-01-01,[ 00:42 ],1,327
43,2016-01-01,[ 00:43 ],1,326
44,2016-01-01,[ 00:44 ],1,250
45,2016-01-01,[ 00:45 ],1,242
46,2016-01-01,[ 00:46 ],1,242
47,2016-01-01,[ 00:47 ],1,224
48,2016-01-01,[ 00:48 ],1,223
49,2016-01-01,[ 00:49 ],1,227
50,2016-01-01,[ 00:50 ],1,223
51,2016-01-01,[ 00:51 ],1,222
52,2016-01-01,[ 00:52 ],1,221
53,2016-01-01,[ 00:53 ],1,225
54,2016-01-01,[ 00:54 ],1,221
55,2016-01-01,[ 00:55 ],1,219
56,2016-01-01,[ 00:56 ],1,219
57,2016-01-01,[ 00:57 ],1,219
58,2016-01-01,[ 00:58 ],1,221
59,2016-01-01,[ 00:59 ],1,326
60,2016-01-01,[ 01:00 ],1,326
61,2016-01-01,[ 01:01 ],1,289
62,2016-01-01,[ 01:02 ],1,306
63,2016-01-01,[ 01:03 ],1,292
64,2016-01-01,[ 01:04 ],1,287
65,2016-01-01,[ 01:05 ],1,285
66,2016-01-01,[ 01:06 ],1,301
67,2016-01-01,[ 01:07 ],1,284
68,2016-01-01,[ 01:08 ],1,281
69,2016-01-01,[ 01:09 ],1,282
70,2016-01-01,[ 01:10 ],1,276
71,2016-01-01,[ 01:11 ],1,215
72,2016-01-01,[ 01:12 ],1,215
73,2016-01-01,[ 01:13 ],1,228
74,2016-01-01,[ 01:14 ],1,231
75,2016-01-01,[ 01:15 ],1,215
76,2016-01-01,[ 01:16 ],1,216
77,2016-01-01,[ 01:17 ],1,216
78,2016-01-01,[ 01:18 ],1,215
79,2016-01-01,[ 01:19 ],1,214
80,2016-01-01,[ 01:20 ],1,218
81,2016-01-01,[ 01:21 ],1,217
82,2016-01-01,[ 01:22 ],1,217
83,2016-01-01,[ 01:23 ],1,217
84,2016-01-01,[ 01:24 ],1,214
85,2016-01-01,[ 01:25 ],1,216
86,2016-01-01,[ 01:26 ],1,216
87,2016-01-01,[ 01:27 ],1,283
88,2016-01-01,[ 01:28 ],1,283
89,2016-01-01,[ 01:29 ],1,278
90,2016-01-01,[ 01:30 ],1,282
91,2016-01-01,[ 01:31 ],1,284
92,2016-01-01,[ 01:32 ],1,285
93,2016-01-01,[ 01:33 ],1,285
94,2016-01-01,[ 01:34 ],1,283
95,2016-01-01,[ 01:35 ],1,282
96,2016-01-01,[ 01:36 ],1,278
97,2016-01-01,[ 01:37 ],1,282
98,2016-01-01,[ 01:38 ],1,282
99,2016-01-01,[ 01:39 ],1,282
100,2016-01-01,[ 01:40 ],1,280
101,2016-01-01,[ 01:41 ],1,280
102,2016-01-01,[ 01:42 ],1,278
103,2016-01-01,[ 01:43 ],1,282
104,2016-01-01,[ 01:44 ],1,282
105,2016-01-01,[ 01:45 ],1,280
106,2016-01-01,[ 01:46 ],1,284
107,2016-01-01,[ 01:47 ],1,286
108,2016-01-01,[ 01:48 ],1,284
109,2016-01-01,[ 01:49 ],1,282
110,2016-01-01,[ 01:50 ],1,280
111,2016-01-01,[ 01:51 ],1,278
112,2016-01-01,[ 01:52 ],1,280
113,2016-01-01,[ 01:53 ],1,216
114,2016-01-01,[ 01:54 ],1,214
115,2016-01-01,[ 01:55 ],1,213
116,2016-01-01,[ 01:56 ],1,216
117,2016-01-01,[ 01:57 ],1,213
118,2016-01-01,[ 01:58 ],1,212
119,2016-01-01,[ 01:59 ],1,212
120,2016-01-01,[ 02:00 ],1,216
121,2016-01-01,[ 02:01 ],1,214
122,2016-01-01,[ 02:02 ],1,215
123,2016-01-01,[ 02:03 ],1,214
124,2016-01-01,[ 02:04 ],1,215
125,2016-01-01,[ 02:05 ],1,215
126,2016-01-01,[ 02:06 ],1,215
127,2016-01-01,[ 02:07 ],1,214
128,2016-01-01,[ 02:08 ],1,212
129,2016-01-01,[ 02:09 ],1,212
130,2016-01-01,[ 02:10 ],1,212
131,2016-01-01,[ 02:11 ],1,214
132,2016-01-01,[ 02:12 ],1,212
133,2016-01-01,[ 02:13 ],1,211
134,2016-01-01,[ 02:14 ],1,213
135,2016-01-01,[ 02:15 ],1,210
136,2016-01-01,[ 02:16 ],1,212
137,2016-01-01,[ 02:17 ],1,211
138,2016-01-01,[ 02:18 ],1,211
139,2016-01-01,[ 02:19 ],1,212
140,2016-01-01,[ 02:20 ],1,212
141,2016-01-01,[ 02:21 ],1,210
142,2016-01-01,[ 02:22 ],1,210
143,2016-01-01,[ 02:23 ],1,214
144,2016-01-01,[ 02:24 ],1,210
145,2016-01-01,[ 02:25 ],1,210
146,2016-01-01,[ 02:26 ],1,210
147,2016-01-01,[ 02:27 ],1,208
148,2016-01-01,[ 02:28 ],1,210
149,2016-01-01,[ 02:29 ],1,212
150,2016-01-01,[ 02:30 ],1,210
151,2016-01-01,[ 02:31 ],1,208
152,2016-01-01,[ 02:32 ],1,210
153,2016-01-01,[ 02:33 ],1,215
154,2016-01-01,[ 02:34 ],1,161
155,2016-01-01,[ 02:35 ],1,161
