,Year-Month-Date,Time,Holiday,Watt
0,2015-06-01,[ 00:00 ],0,239
1,2015-06-01,[ 00:01 ],0,238
2,2015-06-01,[ 00:02 ],0,237
3,2015-06-01,[ 00:03 ],0,239
4,2015-06-01,[ 00:04 ],0,238
5,2015-06-01,[ 00:05 ],0,238
6,2015-06-01,[ 00:06 ],0,236
7,2015-06-01,[ 00:07 ],0,234
8,2015-06-01,[ 00:08 ],0,234
9,2015-06-01,[ 00:09 ],0,235
10,2015-06-01,[ 00:10 ],0,234
11,2015-06-01,[ 00:11 ],0,237
12,2015-06-01,[ 00:12 ],0,238
13,2015-06-01,[ 00:13 ],0,237
14,2015-06-01,[ 00:14 ],0,239
15,2015-06-01,[ 00:15 ],0,237
16,2015-06-01,[ 00:16 ],0,236
17,2015-06-01,[ 00:17 ],0,234
18,2015-06-01,[ 00:18 ],0,232
19,2015-06-01,[ 00:19 ],0,171
20,2015-06-01,[ 00:20 ],0,171
21,2015-06-01,[ 00:21 ],0,171
22,2015-06-01,[ 00:22 ],0,171
23,2015-06-01,[ 00:23 ],0,171
24,2015-06-01,[ 00:24 ],0,171
25,2015-06-01,[ 00:25 ],0,171
26,2015-06-01,[ 00:26 ],0,171
27,2015-06-01,[ 00:27 ],0,171
28,2015-06-01,[ 00:28 ],0,171
29,2015-06-01,[ 00:29 ],0,171
30,2015-06-01,[ 00:30 ],0,173
31,2015-06-01,[ 00:31 ],0,173
32,2015-06-01,[ 00:32 ],0,171
33,2015-06-01,[ 00:33 ],0,171
34,2015-06-01,[ 00:34 ],0,171
35,2015-06-01,[ 00:35 ],0,171
36,2015-06-01,[ 00:36 ],0,172
37,2015-06-01,[ 00:37 ],0,172
38,2015-06-01,[ 00:38 ],0,171
39,2015-06-01,[ 00:39 ],0,172
40,2015-06-01,[ 00:40 ],0,171
41,2015-06-01,[ 00:41 ],0,171
42,2015-06-01,[ 00:42 ],0,171
43,2015-06-01,[ 00:43 ],0,173
44,2015-06-01,[ 00:44 ],0,171
45,2015-06-01,[ 00:45 ],0,171
46,2015-06-01,[ 00:46 ],0,171
47,2015-06-01,[ 00:47 ],0,171
48,2015-06-01,[ 00:48 ],0,171
49,2015-06-01,[ 00:49 ],0,171
50,2015-06-01,[ 00:50 ],0,171
51,2015-06-01,[ 00:51 ],0,171
52,2015-06-01,[ 00:52 ],0,171
53,2015-06-01,[ 00:53 ],0,171
54,2015-06-01,[ 00:54 ],0,172
55,2015-06-01,[ 00:55 ],0,172
56,2015-06-01,[ 00:56 ],0,171
57,2015-06-01,[ 00:57 ],0,171
58,2015-06-01,[ 00:58 ],0,171
59,2015-06-01,[ 00:59 ],0,173
60,2015-06-01,[ 01:00 ],0,173
61,2015-06-01,[ 01:01 ],0,172
62,2015-06-01,[ 01:02 ],0,171
63,2015-06-01,[ 01:03 ],0,173
64,2015-06-01,[ 01:04 ],0,173
65,2015-06-01,[ 01:05 ],0,173
66,2015-06-01,[ 01:06 ],0,172
67,2015-06-01,[ 01:07 ],0,171
68,2015-06-01,[ 01:08 ],0,309
69,2015-06-01,[ 01:09 ],0,241
70,2015-06-01,[ 01:10 ],0,241
71,2015-06-01,[ 01:11 ],0,241
72,2015-06-01,[ 01:12 ],0,238
73,2015-06-01,[ 01:13 ],0,237
74,2015-06-01,[ 01:14 ],0,237
75,2015-06-01,[ 01:15 ],0,237
76,2015-06-01,[ 01:16 ],0,235
77,2015-06-01,[ 01:17 ],0,235
78,2015-06-01,[ 01:18 ],0,237
79,2015-06-01,[ 01:19 ],0,171
80,2015-06-01,[ 01:20 ],0,171
81,2015-06-01,[ 01:21 ],0,171
82,2015-06-01,[ 01:22 ],0,171
83,2015-06-01,[ 01:23 ],0,171
84,2015-06-01,[ 01:24 ],0,171
85,2015-06-01,[ 01:25 ],0,171
86,2015-06-01,[ 01:26 ],0,171
87,2015-06-01,[ 01:27 ],0,172
88,2015-06-01,[ 01:28 ],0,172
89,2015-06-01,[ 01:29 ],0,171
90,2015-06-01,[ 01:30 ],0,171
