,Year-Month-Date,Time,Holiday,Watt
0,2013-05-01,[ 00:00 ],0,363
1,2013-05-01,[ 00:01 ],0,363
2,2013-05-01,[ 00:02 ],0,356
3,2013-05-01,[ 00:03 ],0,354
4,2013-05-01,[ 00:04 ],0,353
5,2013-05-01,[ 00:05 ],0,352
6,2013-05-01,[ 00:06 ],0,347
7,2013-05-01,[ 00:07 ],0,343
8,2013-05-01,[ 00:08 ],0,343
9,2013-05-01,[ 00:09 ],0,342
10,2013-05-01,[ 00:10 ],0,340
11,2013-05-01,[ 00:11 ],0,341
12,2013-05-01,[ 00:12 ],0,337
13,2013-05-01,[ 00:13 ],0,336
14,2013-05-01,[ 00:14 ],0,335
15,2013-05-01,[ 00:15 ],0,337
16,2013-05-01,[ 00:16 ],0,335
17,2013-05-01,[ 00:17 ],0,335
18,2013-05-01,[ 00:18 ],0,335
19,2013-05-01,[ 00:19 ],0,336
20,2013-05-01,[ 00:20 ],0,334
21,2013-05-01,[ 00:21 ],0,334
22,2013-05-01,[ 00:22 ],0,334
23,2013-05-01,[ 00:23 ],0,274
24,2013-05-01,[ 00:24 ],0,274
25,2013-05-01,[ 00:25 ],0,274
26,2013-05-01,[ 00:26 ],0,278
27,2013-05-01,[ 00:27 ],0,277
28,2013-05-01,[ 00:28 ],0,274
29,2013-05-01,[ 00:29 ],0,275
30,2013-05-01,[ 00:30 ],0,280
31,2013-05-01,[ 00:31 ],0,278
32,2013-05-01,[ 00:32 ],0,339
33,2013-05-01,[ 00:33 ],0,335
34,2013-05-01,[ 00:34 ],0,334
35,2013-05-01,[ 00:35 ],0,335
36,2013-05-01,[ 00:36 ],0,335
37,2013-05-01,[ 00:37 ],0,341
38,2013-05-01,[ 00:38 ],0,341
39,2013-05-01,[ 00:39 ],0,342
40,2013-05-01,[ 00:40 ],0,340
41,2013-05-01,[ 00:41 ],0,340
42,2013-05-01,[ 00:42 ],0,337
43,2013-05-01,[ 00:43 ],0,340
44,2013-05-01,[ 00:44 ],0,337
45,2013-05-01,[ 00:45 ],0,337
46,2013-05-01,[ 00:46 ],0,339
47,2013-05-01,[ 00:47 ],0,335
