,Year-Month-Date,Time,Holiday,Watt
0,2013-04-01,[ 00:00 ],0,167
1,2013-04-01,[ 00:01 ],0,170
2,2013-04-01,[ 00:02 ],0,169
3,2013-04-01,[ 00:03 ],0,168
4,2013-04-01,[ 00:04 ],0,170
5,2013-04-01,[ 00:05 ],0,170
6,2013-04-01,[ 00:06 ],0,169
7,2013-04-01,[ 00:07 ],0,168
8,2013-04-01,[ 00:08 ],0,171
9,2013-04-01,[ 00:09 ],0,170
10,2013-04-01,[ 00:10 ],0,171
11,2013-04-01,[ 00:11 ],0,168
12,2013-04-01,[ 00:12 ],0,168
13,2013-04-01,[ 00:13 ],0,168
14,2013-04-01,[ 00:14 ],0,169
15,2013-04-01,[ 00:15 ],0,169
16,2013-04-01,[ 00:16 ],0,169
17,2013-04-01,[ 00:17 ],0,169
18,2013-04-01,[ 00:18 ],0,168
19,2013-04-01,[ 00:19 ],0,168
20,2013-04-01,[ 00:20 ],0,168
21,2013-04-01,[ 00:21 ],0,169
22,2013-04-01,[ 00:22 ],0,169
23,2013-04-01,[ 00:23 ],0,170
24,2013-04-01,[ 00:24 ],0,171
25,2013-04-01,[ 00:25 ],0,171
26,2013-04-01,[ 00:26 ],0,168
27,2013-04-01,[ 00:27 ],0,169
28,2013-04-01,[ 00:28 ],0,170
29,2013-04-01,[ 00:29 ],0,169
30,2013-04-01,[ 00:30 ],0,169
31,2013-04-01,[ 00:31 ],0,169
32,2013-04-01,[ 00:32 ],0,169
33,2013-04-01,[ 00:33 ],0,168
34,2013-04-01,[ 00:34 ],0,168
35,2013-04-01,[ 00:35 ],0,168
36,2013-04-01,[ 00:36 ],0,171
37,2013-04-01,[ 00:37 ],0,169
38,2013-04-01,[ 00:38 ],0,171
39,2013-04-01,[ 00:39 ],0,171
40,2013-04-01,[ 00:40 ],0,170
41,2013-04-01,[ 00:41 ],0,170
42,2013-04-01,[ 00:42 ],0,169
43,2013-04-01,[ 00:43 ],0,170
44,2013-04-01,[ 00:44 ],0,169
45,2013-04-01,[ 00:45 ],0,171
46,2013-04-01,[ 00:46 ],0,170
47,2013-04-01,[ 00:47 ],0,170
48,2013-04-01,[ 00:48 ],0,169
49,2013-04-01,[ 00:49 ],0,169
50,2013-04-01,[ 00:50 ],0,169
51,2013-04-01,[ 00:51 ],0,171
52,2013-04-01,[ 00:52 ],0,170
53,2013-04-01,[ 00:53 ],0,170
54,2013-04-01,[ 00:54 ],0,168
55,2013-04-01,[ 00:55 ],0,169
56,2013-04-01,[ 00:56 ],0,170
57,2013-04-01,[ 00:57 ],0,239
58,2013-04-01,[ 00:58 ],0,227
59,2013-04-01,[ 00:59 ],0,219
60,2013-04-01,[ 01:00 ],0,218
61,2013-04-01,[ 01:01 ],0,219
62,2013-04-01,[ 01:02 ],0,219
63,2013-04-01,[ 01:03 ],0,221
64,2013-04-01,[ 01:04 ],0,219
65,2013-04-01,[ 01:05 ],0,219
66,2013-04-01,[ 01:06 ],0,217
67,2013-04-01,[ 01:07 ],0,217
68,2013-04-01,[ 01:08 ],0,218
69,2013-04-01,[ 01:09 ],0,219
70,2013-04-01,[ 01:10 ],0,217
71,2013-04-01,[ 01:11 ],0,216
72,2013-04-01,[ 01:12 ],0,216
73,2013-04-01,[ 01:13 ],0,217
74,2013-04-01,[ 01:14 ],0,219
75,2013-04-01,[ 01:15 ],0,225
76,2013-04-01,[ 01:16 ],0,226
77,2013-04-01,[ 01:17 ],0,226
78,2013-04-01,[ 01:18 ],0,224
79,2013-04-01,[ 01:19 ],0,224
80,2013-04-01,[ 01:20 ],0,223
81,2013-04-01,[ 01:21 ],0,222
82,2013-04-01,[ 01:22 ],0,223
83,2013-04-01,[ 01:23 ],0,222
84,2013-04-01,[ 01:24 ],0,222
85,2013-04-01,[ 01:25 ],0,222
86,2013-04-01,[ 01:26 ],0,222
87,2013-04-01,[ 01:27 ],0,221
88,2013-04-01,[ 01:28 ],0,168
89,2013-04-01,[ 01:29 ],0,167
90,2013-04-01,[ 01:30 ],0,168
91,2013-04-01,[ 01:31 ],0,169
92,2013-04-01,[ 01:32 ],0,168
93,2013-04-01,[ 01:33 ],0,168
94,2013-04-01,[ 01:34 ],0,169
95,2013-04-01,[ 01:35 ],0,168
96,2013-04-01,[ 01:36 ],0,169
97,2013-04-01,[ 01:37 ],0,170
98,2013-04-01,[ 01:38 ],0,168
99,2013-04-01,[ 01:39 ],0,167
100,2013-04-01,[ 01:40 ],0,167
101,2013-04-01,[ 01:41 ],0,170
102,2013-04-01,[ 01:42 ],0,169
103,2013-04-01,[ 01:43 ],0,168
104,2013-04-01,[ 01:44 ],0,169
105,2013-04-01,[ 01:45 ],0,169
106,2013-04-01,[ 01:46 ],0,168
107,2013-04-01,[ 01:47 ],0,169
108,2013-04-01,[ 01:48 ],0,167
109,2013-04-01,[ 01:49 ],0,169
110,2013-04-01,[ 01:50 ],0,168
111,2013-04-01,[ 01:51 ],0,167
112,2013-04-01,[ 01:52 ],0,169
113,2013-04-01,[ 01:53 ],0,167
114,2013-04-01,[ 01:54 ],0,169
115,2013-04-01,[ 01:55 ],0,168
116,2013-04-01,[ 01:56 ],0,168
117,2013-04-01,[ 01:57 ],0,168
118,2013-04-01,[ 01:58 ],0,169
119,2013-04-01,[ 01:59 ],0,166
120,2013-04-01,[ 02:00 ],0,167
121,2013-04-01,[ 02:01 ],0,166
122,2013-04-01,[ 02:02 ],0,166
123,2013-04-01,[ 02:03 ],0,166
124,2013-04-01,[ 02:04 ],0,167
125,2013-04-01,[ 02:05 ],0,166
126,2013-04-01,[ 02:06 ],0,167
127,2013-04-01,[ 02:07 ],0,168
128,2013-04-01,[ 02:08 ],0,168
129,2013-04-01,[ 02:09 ],0,169
130,2013-04-01,[ 02:10 ],0,168
131,2013-04-01,[ 02:11 ],0,167
132,2013-04-01,[ 02:12 ],0,168
133,2013-04-01,[ 02:13 ],0,169
134,2013-04-01,[ 02:14 ],0,167
135,2013-04-01,[ 02:15 ],0,167
136,2013-04-01,[ 02:16 ],0,168
137,2013-04-01,[ 02:17 ],0,168
138,2013-04-01,[ 02:18 ],0,168
139,2013-04-01,[ 02:19 ],0,168
140,2013-04-01,[ 02:20 ],0,168
141,2013-04-01,[ 02:21 ],0,170
142,2013-04-01,[ 02:22 ],0,170
143,2013-04-01,[ 02:23 ],0,170
144,2013-04-01,[ 02:24 ],0,492
145,2013-04-01,[ 02:25 ],0,228
146,2013-04-01,[ 02:26 ],0,222
147,2013-04-01,[ 02:27 ],0,222
148,2013-04-01,[ 02:28 ],0,223
149,2013-04-01,[ 02:29 ],0,223
150,2013-04-01,[ 02:30 ],0,222
151,2013-04-01,[ 02:31 ],0,221
152,2013-04-01,[ 02:32 ],0,222
153,2013-04-01,[ 02:33 ],0,219
154,2013-04-01,[ 02:34 ],0,219
155,2013-04-01,[ 02:35 ],0,167
156,2013-04-01,[ 02:36 ],0,167
157,2013-04-01,[ 02:37 ],0,168
158,2013-04-01,[ 02:38 ],0,168
159,2013-04-01,[ 02:39 ],0,168
160,2013-04-01,[ 02:40 ],0,168
161,2013-04-01,[ 02:41 ],0,167
162,2013-04-01,[ 02:42 ],0,168
163,2013-04-01,[ 02:43 ],0,170
164,2013-04-01,[ 02:44 ],0,168
165,2013-04-01,[ 02:45 ],0,168
166,2013-04-01,[ 02:46 ],0,168
167,2013-04-01,[ 02:47 ],0,167
168,2013-04-01,[ 02:48 ],0,167
169,2013-04-01,[ 02:49 ],0,168
170,2013-04-01,[ 02:50 ],0,168
171,2013-04-01,[ 02:51 ],0,169
172,2013-04-01,[ 02:52 ],0,169
173,2013-04-01,[ 02:53 ],0,169
174,2013-04-01,[ 02:54 ],0,169
175,2013-04-01,[ 02:55 ],0,169
176,2013-04-01,[ 02:56 ],0,171
177,2013-04-01,[ 02:57 ],0,171
178,2013-04-01,[ 02:58 ],0,170
179,2013-04-01,[ 02:59 ],0,168
180,2013-04-01,[ 03:00 ],0,168
181,2013-04-01,[ 03:01 ],0,168
182,2013-04-01,[ 03:02 ],0,169
183,2013-04-01,[ 03:03 ],0,169
184,2013-04-01,[ 03:04 ],0,168
185,2013-04-01,[ 03:05 ],0,168
186,2013-04-01,[ 03:06 ],0,168
187,2013-04-01,[ 03:07 ],0,168
188,2013-04-01,[ 03:08 ],0,169
189,2013-04-01,[ 03:09 ],0,169
190,2013-04-01,[ 03:10 ],0,169
191,2013-04-01,[ 03:11 ],0,169
192,2013-04-01,[ 03:12 ],0,170
193,2013-04-01,[ 03:13 ],0,167
194,2013-04-01,[ 03:14 ],0,168
195,2013-04-01,[ 03:15 ],0,168
196,2013-04-01,[ 03:16 ],0,166
197,2013-04-01,[ 03:17 ],0,167
198,2013-04-01,[ 03:18 ],0,167
199,2013-04-01,[ 03:19 ],0,167
200,2013-04-01,[ 03:20 ],0,168
201,2013-04-01,[ 03:21 ],0,167
202,2013-04-01,[ 03:22 ],0,168
203,2013-04-01,[ 03:23 ],0,168
204,2013-04-01,[ 03:24 ],0,166
205,2013-04-01,[ 03:25 ],0,167
206,2013-04-01,[ 03:26 ],0,168
207,2013-04-01,[ 03:27 ],0,166
208,2013-04-01,[ 03:28 ],0,168
209,2013-04-01,[ 03:29 ],0,168
210,2013-04-01,[ 03:30 ],0,166
211,2013-04-01,[ 03:31 ],0,166
212,2013-04-01,[ 03:32 ],0,168
213,2013-04-01,[ 03:33 ],0,166
214,2013-04-01,[ 03:34 ],0,246
215,2013-04-01,[ 03:35 ],0,238
216,2013-04-01,[ 03:36 ],0,221
217,2013-04-01,[ 03:37 ],0,223
218,2013-04-01,[ 03:38 ],0,225
219,2013-04-01,[ 03:39 ],0,225
220,2013-04-01,[ 03:40 ],0,223
221,2013-04-01,[ 03:41 ],0,224
222,2013-04-01,[ 03:42 ],0,222
223,2013-04-01,[ 03:43 ],0,222
224,2013-04-01,[ 03:44 ],0,222
225,2013-04-01,[ 03:45 ],0,170
226,2013-04-01,[ 03:46 ],0,170
227,2013-04-01,[ 03:47 ],0,168
228,2013-04-01,[ 03:48 ],0,170
229,2013-04-01,[ 03:49 ],0,170
230,2013-04-01,[ 03:50 ],0,168
231,2013-04-01,[ 03:51 ],0,168
232,2013-04-01,[ 03:52 ],0,168
233,2013-04-01,[ 03:53 ],0,169
234,2013-04-01,[ 03:54 ],0,169
235,2013-04-01,[ 03:55 ],0,168
236,2013-04-01,[ 03:56 ],0,169
237,2013-04-01,[ 03:57 ],0,169
238,2013-04-01,[ 03:58 ],0,169
239,2013-04-01,[ 03:59 ],0,169
240,2013-04-01,[ 04:00 ],0,169
241,2013-04-01,[ 04:01 ],0,166
242,2013-04-01,[ 04:02 ],0,168
243,2013-04-01,[ 04:03 ],0,168
244,2013-04-01,[ 04:04 ],0,166
245,2013-04-01,[ 04:05 ],0,168
246,2013-04-01,[ 04:06 ],0,168
247,2013-04-01,[ 04:07 ],0,167
248,2013-04-01,[ 04:08 ],0,169
249,2013-04-01,[ 04:09 ],0,168
250,2013-04-01,[ 04:10 ],0,168
251,2013-04-01,[ 04:11 ],0,169
252,2013-04-01,[ 04:12 ],0,168
253,2013-04-01,[ 04:13 ],0,167
254,2013-04-01,[ 04:14 ],0,169
255,2013-04-01,[ 04:15 ],0,166
256,2013-04-01,[ 04:16 ],0,166
257,2013-04-01,[ 04:17 ],0,168
258,2013-04-01,[ 04:18 ],0,168
259,2013-04-01,[ 04:19 ],0,166
260,2013-04-01,[ 04:20 ],0,168
261,2013-04-01,[ 04:21 ],0,168
262,2013-04-01,[ 04:22 ],0,168
263,2013-04-01,[ 04:23 ],0,167
264,2013-04-01,[ 04:24 ],0,167
265,2013-04-01,[ 04:25 ],0,167
266,2013-04-01,[ 04:26 ],0,168
267,2013-04-01,[ 04:27 ],0,167
268,2013-04-01,[ 04:28 ],0,167
269,2013-04-01,[ 04:29 ],0,166
270,2013-04-01,[ 04:30 ],0,169
271,2013-04-01,[ 04:31 ],0,166
272,2013-04-01,[ 04:32 ],0,167
273,2013-04-01,[ 04:33 ],0,168
274,2013-04-01,[ 04:34 ],0,166
275,2013-04-01,[ 04:35 ],0,166
276,2013-04-01,[ 04:36 ],0,169
277,2013-04-01,[ 04:37 ],0,167
278,2013-04-01,[ 04:38 ],0,166
279,2013-04-01,[ 04:39 ],0,167
280,2013-04-01,[ 04:40 ],0,166
281,2013-04-01,[ 04:41 ],0,168
282,2013-04-01,[ 04:42 ],0,170
283,2013-04-01,[ 04:43 ],0,169
284,2013-04-01,[ 04:44 ],0,167
285,2013-04-01,[ 04:45 ],0,167
286,2013-04-01,[ 04:46 ],0,238
287,2013-04-01,[ 04:47 ],0,238
288,2013-04-01,[ 04:48 ],0,219
289,2013-04-01,[ 04:49 ],0,222
290,2013-04-01,[ 04:50 ],0,223
291,2013-04-01,[ 04:51 ],0,225
292,2013-04-01,[ 04:52 ],0,221
293,2013-04-01,[ 04:53 ],0,223
294,2013-04-01,[ 04:54 ],0,221
295,2013-04-01,[ 04:55 ],0,222
296,2013-04-01,[ 04:56 ],0,219
297,2013-04-01,[ 04:57 ],0,218
298,2013-04-01,[ 04:58 ],0,167
299,2013-04-01,[ 04:59 ],0,169
300,2013-04-01,[ 05:00 ],0,169
301,2013-04-01,[ 05:01 ],0,169
302,2013-04-01,[ 05:02 ],0,169
303,2013-04-01,[ 05:03 ],0,168
304,2013-04-01,[ 05:04 ],0,167
305,2013-04-01,[ 05:05 ],0,167
306,2013-04-01,[ 05:06 ],0,167
307,2013-04-01,[ 05:07 ],0,167
308,2013-04-01,[ 05:08 ],0,167
309,2013-04-01,[ 05:09 ],0,167
310,2013-04-01,[ 05:10 ],0,166
311,2013-04-01,[ 05:11 ],0,167
312,2013-04-01,[ 05:12 ],0,168
313,2013-04-01,[ 05:13 ],0,168
314,2013-04-01,[ 05:14 ],0,168
315,2013-04-01,[ 05:15 ],0,169
316,2013-04-01,[ 05:16 ],0,166
317,2013-04-01,[ 05:17 ],0,166
318,2013-04-01,[ 05:18 ],0,166
319,2013-04-01,[ 05:19 ],0,166
320,2013-04-01,[ 05:20 ],0,166
321,2013-04-01,[ 05:21 ],0,166
322,2013-04-01,[ 05:22 ],0,167
323,2013-04-01,[ 05:23 ],0,166
324,2013-04-01,[ 05:24 ],0,168
325,2013-04-01,[ 05:25 ],0,168
326,2013-04-01,[ 05:26 ],0,167
327,2013-04-01,[ 05:27 ],0,167
328,2013-04-01,[ 05:28 ],0,167
329,2013-04-01,[ 05:29 ],0,167
330,2013-04-01,[ 05:30 ],0,167
331,2013-04-01,[ 05:31 ],0,167
332,2013-04-01,[ 05:32 ],0,166
