,Year-Month-Date,Time,Holiday,Watt
0,2016-03-01,[ 00:00 ],0,261
1,2016-03-01,[ 00:01 ],0,254
2,2016-03-01,[ 00:02 ],0,254
3,2016-03-01,[ 00:03 ],0,252
4,2016-03-01,[ 00:04 ],0,251
5,2016-03-01,[ 00:05 ],0,250
6,2016-03-01,[ 00:06 ],0,249
7,2016-03-01,[ 00:07 ],0,312
8,2016-03-01,[ 00:08 ],0,302
9,2016-03-01,[ 00:09 ],0,311
10,2016-03-01,[ 00:10 ],0,328
11,2016-03-01,[ 00:11 ],0,332
12,2016-03-01,[ 00:12 ],0,332
13,2016-03-01,[ 00:13 ],0,313
14,2016-03-01,[ 00:14 ],0,297
15,2016-03-01,[ 00:15 ],0,284
16,2016-03-01,[ 00:16 ],0,285
17,2016-03-01,[ 00:17 ],0,285
18,2016-03-01,[ 00:18 ],0,281
19,2016-03-01,[ 00:19 ],0,281
20,2016-03-01,[ 00:20 ],0,281
21,2016-03-01,[ 00:21 ],0,280
22,2016-03-01,[ 00:22 ],0,281
23,2016-03-01,[ 00:23 ],0,283
24,2016-03-01,[ 00:24 ],0,283
25,2016-03-01,[ 00:25 ],0,361
26,2016-03-01,[ 00:26 ],0,352
27,2016-03-01,[ 00:27 ],0,345
28,2016-03-01,[ 00:28 ],0,351
29,2016-03-01,[ 00:29 ],0,350
30,2016-03-01,[ 00:30 ],0,346
31,2016-03-01,[ 00:31 ],0,345
32,2016-03-01,[ 00:32 ],0,341
33,2016-03-01,[ 00:33 ],0,339
34,2016-03-01,[ 00:34 ],0,228
35,2016-03-01,[ 00:35 ],0,231
36,2016-03-01,[ 00:36 ],0,229
37,2016-03-01,[ 00:37 ],0,227
38,2016-03-01,[ 00:38 ],0,228
39,2016-03-01,[ 00:39 ],0,229
40,2016-03-01,[ 00:40 ],0,228
41,2016-03-01,[ 00:41 ],0,226
42,2016-03-01,[ 00:42 ],0,225
43,2016-03-01,[ 00:43 ],0,227
44,2016-03-01,[ 00:44 ],0,228
45,2016-03-01,[ 00:45 ],0,232
46,2016-03-01,[ 00:46 ],0,237
47,2016-03-01,[ 00:47 ],0,237
48,2016-03-01,[ 00:48 ],0,231
49,2016-03-01,[ 00:49 ],0,231
50,2016-03-01,[ 00:50 ],0,229
51,2016-03-01,[ 00:51 ],0,228
52,2016-03-01,[ 00:52 ],0,227
53,2016-03-01,[ 00:53 ],0,227
54,2016-03-01,[ 00:54 ],0,175
55,2016-03-01,[ 00:55 ],0,176
56,2016-03-01,[ 00:56 ],0,176
57,2016-03-01,[ 00:57 ],0,174
58,2016-03-01,[ 00:58 ],0,173
59,2016-03-01,[ 00:59 ],0,175
60,2016-03-01,[ 01:00 ],0,175
61,2016-03-01,[ 01:01 ],0,176
