,Year-Month-Date,Time,Holiday,Watt
0,2013-02-01,[ 00:00 ],0,0
1,2013-02-01,[ 00:01 ],0,0
2,2013-02-01,[ 00:02 ],0,0
3,2013-02-01,[ 00:03 ],0,0
4,2013-02-01,[ 00:04 ],0,0
5,2013-02-01,[ 00:05 ],0,0
6,2013-02-01,[ 00:06 ],0,0
7,2013-02-01,[ 00:07 ],0,0
8,2013-02-01,[ 00:08 ],0,0
9,2013-02-01,[ 00:09 ],0,0
10,2013-02-01,[ 00:10 ],0,0
11,2013-02-01,[ 00:11 ],0,0
12,2013-02-01,[ 00:12 ],0,0
13,2013-02-01,[ 00:13 ],0,0
14,2013-02-01,[ 00:14 ],0,0
15,2013-02-01,[ 00:15 ],0,0
16,2013-02-01,[ 00:16 ],0,0
17,2013-02-01,[ 00:17 ],0,0
18,2013-02-01,[ 00:18 ],0,0
19,2013-02-01,[ 00:19 ],0,0
20,2013-02-01,[ 00:20 ],0,0
21,2013-02-01,[ 00:21 ],0,0
22,2013-02-01,[ 00:22 ],0,0
23,2013-02-01,[ 00:23 ],0,0
24,2013-02-01,[ 00:24 ],0,0
25,2013-02-01,[ 00:25 ],0,0
26,2013-02-01,[ 00:26 ],0,0
27,2013-02-01,[ 00:27 ],0,0
28,2013-02-01,[ 00:28 ],0,0
29,2013-02-01,[ 00:29 ],0,0
30,2013-02-01,[ 00:30 ],0,0
31,2013-02-01,[ 00:31 ],0,0
32,2013-02-01,[ 00:32 ],0,0
33,2013-02-01,[ 00:33 ],0,0
34,2013-02-01,[ 00:34 ],0,0
35,2013-02-01,[ 00:35 ],0,0
36,2013-02-01,[ 00:36 ],0,0
37,2013-02-01,[ 00:37 ],0,0
38,2013-02-01,[ 00:38 ],0,0
39,2013-02-01,[ 00:39 ],0,0
40,2013-02-01,[ 00:40 ],0,0
41,2013-02-01,[ 00:41 ],0,0
42,2013-02-01,[ 00:42 ],0,0
43,2013-02-01,[ 00:43 ],0,0
44,2013-02-01,[ 00:44 ],0,0
45,2013-02-01,[ 00:45 ],0,0
46,2013-02-01,[ 00:46 ],0,0
47,2013-02-01,[ 00:47 ],0,0
48,2013-02-01,[ 00:48 ],0,0
49,2013-02-01,[ 00:49 ],0,0
50,2013-02-01,[ 00:50 ],0,0
51,2013-02-01,[ 00:51 ],0,0
52,2013-02-01,[ 00:52 ],0,0
53,2013-02-01,[ 00:53 ],0,0
54,2013-02-01,[ 00:54 ],0,0
55,2013-02-01,[ 00:55 ],0,0
56,2013-02-01,[ 00:56 ],0,0
57,2013-02-01,[ 00:57 ],0,0
58,2013-02-01,[ 00:58 ],0,0
59,2013-02-01,[ 00:59 ],0,0
