,Year-Month-Date,Time,Holiday,Watt
0,2013-01-01,[ 00:00 ],1,522
1,2013-01-01,[ 00:01 ],1,558
2,2013-01-01,[ 00:02 ],1,537
3,2013-01-01,[ 00:03 ],1,525
4,2013-01-01,[ 00:04 ],1,539
5,2013-01-01,[ 00:05 ],1,551
6,2013-01-01,[ 00:06 ],1,542
7,2013-01-01,[ 00:07 ],1,522
8,2013-01-01,[ 00:08 ],1,521
9,2013-01-01,[ 00:09 ],1,540
10,2013-01-01,[ 00:10 ],1,551
11,2013-01-01,[ 00:11 ],1,556
12,2013-01-01,[ 00:12 ],1,509
13,2013-01-01,[ 00:13 ],1,507
14,2013-01-01,[ 00:14 ],1,501
15,2013-01-01,[ 00:15 ],1,444
16,2013-01-01,[ 00:16 ],1,438
17,2013-01-01,[ 00:17 ],1,439
18,2013-01-01,[ 00:18 ],1,440
19,2013-01-01,[ 00:19 ],1,440
20,2013-01-01,[ 00:20 ],1,455
21,2013-01-01,[ 00:21 ],1,459
22,2013-01-01,[ 00:22 ],1,461
23,2013-01-01,[ 00:23 ],1,458
24,2013-01-01,[ 00:24 ],1,487
25,2013-01-01,[ 00:25 ],1,678
26,2013-01-01,[ 00:26 ],1,688
27,2013-01-01,[ 00:27 ],1,1136
28,2013-01-01,[ 00:28 ],1,1136
29,2013-01-01,[ 00:29 ],1,657
30,2013-01-01,[ 00:30 ],1,624
31,2013-01-01,[ 00:31 ],1,614
32,2013-01-01,[ 00:32 ],1,630
33,2013-01-01,[ 00:33 ],1,628
34,2013-01-01,[ 00:34 ],1,457
35,2013-01-01,[ 00:35 ],1,410
36,2013-01-01,[ 00:36 ],1,464
37,2013-01-01,[ 00:37 ],1,514
38,2013-01-01,[ 00:38 ],1,522
39,2013-01-01,[ 00:39 ],1,514
40,2013-01-01,[ 00:40 ],1,525
41,2013-01-01,[ 00:41 ],1,519
42,2013-01-01,[ 00:42 ],1,521
43,2013-01-01,[ 00:43 ],1,525
44,2013-01-01,[ 00:44 ],1,511
45,2013-01-01,[ 00:45 ],1,302
46,2013-01-01,[ 00:46 ],1,301
47,2013-01-01,[ 00:47 ],1,323
48,2013-01-01,[ 00:48 ],1,323
49,2013-01-01,[ 00:49 ],1,322
50,2013-01-01,[ 00:50 ],1,325
51,2013-01-01,[ 00:51 ],1,323
52,2013-01-01,[ 00:52 ],1,335
53,2013-01-01,[ 00:53 ],1,335
54,2013-01-01,[ 00:54 ],1,292
55,2013-01-01,[ 00:55 ],1,2483
56,2013-01-01,[ 00:56 ],1,2492
57,2013-01-01,[ 00:57 ],1,2488
58,2013-01-01,[ 00:58 ],1,2495
59,2013-01-01,[ 00:59 ],1,2495
60,2013-01-01,[ 01:00 ],1,2481
61,2013-01-01,[ 01:01 ],1,2479
62,2013-01-01,[ 01:02 ],1,2477
63,2013-01-01,[ 01:03 ],1,2482
64,2013-01-01,[ 01:04 ],1,2480
65,2013-01-01,[ 01:05 ],1,2478
66,2013-01-01,[ 01:06 ],1,2477
67,2013-01-01,[ 01:07 ],1,298
68,2013-01-01,[ 01:08 ],1,290
69,2013-01-01,[ 01:09 ],1,290
70,2013-01-01,[ 01:10 ],1,286
71,2013-01-01,[ 01:11 ],1,285
72,2013-01-01,[ 01:12 ],1,285
73,2013-01-01,[ 01:13 ],1,285
74,2013-01-01,[ 01:14 ],1,286
75,2013-01-01,[ 01:15 ],1,285
76,2013-01-01,[ 01:16 ],1,283
77,2013-01-01,[ 01:17 ],1,285
78,2013-01-01,[ 01:18 ],1,283
79,2013-01-01,[ 01:19 ],1,284
80,2013-01-01,[ 01:20 ],1,285
81,2013-01-01,[ 01:21 ],1,284
82,2013-01-01,[ 01:22 ],1,282
83,2013-01-01,[ 01:23 ],1,283
84,2013-01-01,[ 01:24 ],1,367
85,2013-01-01,[ 01:25 ],1,361
86,2013-01-01,[ 01:26 ],1,359
87,2013-01-01,[ 01:27 ],1,358
88,2013-01-01,[ 01:28 ],1,360
89,2013-01-01,[ 01:29 ],1,361
90,2013-01-01,[ 01:30 ],1,360
91,2013-01-01,[ 01:31 ],1,361
92,2013-01-01,[ 01:32 ],1,360
93,2013-01-01,[ 01:33 ],1,357
94,2013-01-01,[ 01:34 ],1,358
95,2013-01-01,[ 01:35 ],1,359
96,2013-01-01,[ 01:36 ],1,358
97,2013-01-01,[ 01:37 ],1,358
98,2013-01-01,[ 01:38 ],1,358
99,2013-01-01,[ 01:39 ],1,357
100,2013-01-01,[ 01:40 ],1,357
101,2013-01-01,[ 01:41 ],1,357
102,2013-01-01,[ 01:42 ],1,359
103,2013-01-01,[ 01:43 ],1,357
104,2013-01-01,[ 01:44 ],1,358
105,2013-01-01,[ 01:45 ],1,358
106,2013-01-01,[ 01:46 ],1,369
107,2013-01-01,[ 01:47 ],1,263
108,2013-01-01,[ 01:48 ],1,356
109,2013-01-01,[ 01:49 ],1,357
110,2013-01-01,[ 01:50 ],1,358
111,2013-01-01,[ 01:51 ],1,358
112,2013-01-01,[ 01:52 ],1,356
113,2013-01-01,[ 01:53 ],1,281
114,2013-01-01,[ 01:54 ],1,282
115,2013-01-01,[ 01:55 ],1,283
116,2013-01-01,[ 01:56 ],1,283
117,2013-01-01,[ 01:57 ],1,283
118,2013-01-01,[ 01:58 ],1,307
119,2013-01-01,[ 01:59 ],1,2439
120,2013-01-01,[ 02:00 ],1,2439
121,2013-01-01,[ 02:01 ],1,2426
122,2013-01-01,[ 02:02 ],1,2430
123,2013-01-01,[ 02:03 ],1,2428
124,2013-01-01,[ 02:04 ],1,2428
125,2013-01-01,[ 02:05 ],1,2429
126,2013-01-01,[ 02:06 ],1,2430
127,2013-01-01,[ 02:07 ],1,2434
128,2013-01-01,[ 02:08 ],1,2441
129,2013-01-01,[ 02:09 ],1,2433
130,2013-01-01,[ 02:10 ],1,2440
