,Year-Month-Date,Time,Holiday,Watt
0,2015-11-01,[ 00:00 ],1,402
1,2015-11-01,[ 00:01 ],1,400
2,2015-11-01,[ 00:02 ],1,400
3,2015-11-01,[ 00:03 ],1,401
4,2015-11-01,[ 00:04 ],1,401
5,2015-11-01,[ 00:05 ],1,413
6,2015-11-01,[ 00:06 ],1,410
7,2015-11-01,[ 00:07 ],1,271
8,2015-11-01,[ 00:08 ],1,293
9,2015-11-01,[ 00:09 ],1,383
10,2015-11-01,[ 00:10 ],1,377
11,2015-11-01,[ 00:11 ],1,367
12,2015-11-01,[ 00:12 ],1,344
13,2015-11-01,[ 00:13 ],1,280
14,2015-11-01,[ 00:14 ],1,272
15,2015-11-01,[ 00:15 ],1,302
16,2015-11-01,[ 00:16 ],1,246
17,2015-11-01,[ 00:17 ],1,271
18,2015-11-01,[ 00:18 ],1,2538
19,2015-11-01,[ 00:19 ],1,2558
20,2015-11-01,[ 00:20 ],1,2532
21,2015-11-01,[ 00:21 ],1,2546
22,2015-11-01,[ 00:22 ],1,2558
23,2015-11-01,[ 00:23 ],1,2526
24,2015-11-01,[ 00:24 ],1,2563
25,2015-11-01,[ 00:25 ],1,2558
26,2015-11-01,[ 00:26 ],1,2545
27,2015-11-01,[ 00:27 ],1,2562
28,2015-11-01,[ 00:28 ],1,2554
29,2015-11-01,[ 00:29 ],1,2554
30,2015-11-01,[ 00:30 ],1,2556
31,2015-11-01,[ 00:31 ],1,2554
32,2015-11-01,[ 00:32 ],1,2551
33,2015-11-01,[ 00:33 ],1,2542
34,2015-11-01,[ 00:34 ],1,2545
35,2015-11-01,[ 00:35 ],1,270
36,2015-11-01,[ 00:36 ],1,269
37,2015-11-01,[ 00:37 ],1,266
38,2015-11-01,[ 00:38 ],1,267
39,2015-11-01,[ 00:39 ],1,266
40,2015-11-01,[ 00:40 ],1,266
41,2015-11-01,[ 00:41 ],1,265
42,2015-11-01,[ 00:42 ],1,2577
43,2015-11-01,[ 00:43 ],1,2571
44,2015-11-01,[ 00:44 ],1,2579
45,2015-11-01,[ 00:45 ],1,2579
46,2015-11-01,[ 00:46 ],1,2568
47,2015-11-01,[ 00:47 ],1,2571
48,2015-11-01,[ 00:48 ],1,2571
49,2015-11-01,[ 00:49 ],1,2562
50,2015-11-01,[ 00:50 ],1,269
51,2015-11-01,[ 00:51 ],1,269
52,2015-11-01,[ 00:52 ],1,269
53,2015-11-01,[ 00:53 ],1,266
54,2015-11-01,[ 00:54 ],1,266
55,2015-11-01,[ 00:55 ],1,264
56,2015-11-01,[ 00:56 ],1,264
57,2015-11-01,[ 00:57 ],1,304
58,2015-11-01,[ 00:58 ],1,260
59,2015-11-01,[ 00:59 ],1,344
60,2015-11-01,[ 01:00 ],1,345
61,2015-11-01,[ 01:01 ],1,344
62,2015-11-01,[ 01:02 ],1,344
63,2015-11-01,[ 01:03 ],1,342
64,2015-11-01,[ 01:04 ],1,377
65,2015-11-01,[ 01:05 ],1,377
66,2015-11-01,[ 01:06 ],1,2593
67,2015-11-01,[ 01:07 ],1,2617
68,2015-11-01,[ 01:08 ],1,2633
69,2015-11-01,[ 01:09 ],1,2581
70,2015-11-01,[ 01:10 ],1,2583
71,2015-11-01,[ 01:11 ],1,2581
72,2015-11-01,[ 01:12 ],1,2581
73,2015-11-01,[ 01:13 ],1,2554
