,Year-Month-Date,Time,Holiday,Watt
0,2014-06-01,[ 00:00 ],1,158
1,2014-06-01,[ 00:01 ],1,159
2,2014-06-01,[ 00:02 ],1,158
3,2014-06-01,[ 00:03 ],1,159
4,2014-06-01,[ 00:04 ],1,158
5,2014-06-01,[ 00:05 ],1,157
6,2014-06-01,[ 00:06 ],1,157
7,2014-06-01,[ 00:07 ],1,155
8,2014-06-01,[ 00:08 ],1,158
9,2014-06-01,[ 00:09 ],1,158
10,2014-06-01,[ 00:10 ],1,158
11,2014-06-01,[ 00:11 ],1,156
12,2014-06-01,[ 00:12 ],1,156
13,2014-06-01,[ 00:13 ],1,156
14,2014-06-01,[ 00:14 ],1,156
15,2014-06-01,[ 00:15 ],1,156
16,2014-06-01,[ 00:16 ],1,157
17,2014-06-01,[ 00:17 ],1,156
18,2014-06-01,[ 00:18 ],1,156
19,2014-06-01,[ 00:19 ],1,156
20,2014-06-01,[ 00:20 ],1,156
21,2014-06-01,[ 00:21 ],1,156
22,2014-06-01,[ 00:22 ],1,157
23,2014-06-01,[ 00:23 ],1,155
24,2014-06-01,[ 00:24 ],1,156
25,2014-06-01,[ 00:25 ],1,158
26,2014-06-01,[ 00:26 ],1,157
27,2014-06-01,[ 00:27 ],1,154
28,2014-06-01,[ 00:28 ],1,157
29,2014-06-01,[ 00:29 ],1,156
30,2014-06-01,[ 00:30 ],1,157
31,2014-06-01,[ 00:31 ],1,156
32,2014-06-01,[ 00:32 ],1,156
33,2014-06-01,[ 00:33 ],1,157
34,2014-06-01,[ 00:34 ],1,158
35,2014-06-01,[ 00:35 ],1,158
36,2014-06-01,[ 00:36 ],1,156
37,2014-06-01,[ 00:37 ],1,156
38,2014-06-01,[ 00:38 ],1,156
39,2014-06-01,[ 00:39 ],1,156
40,2014-06-01,[ 00:40 ],1,227
41,2014-06-01,[ 00:41 ],1,216
42,2014-06-01,[ 00:42 ],1,212
43,2014-06-01,[ 00:43 ],1,212
44,2014-06-01,[ 00:44 ],1,211
45,2014-06-01,[ 00:45 ],1,212
46,2014-06-01,[ 00:46 ],1,208
47,2014-06-01,[ 00:47 ],1,208
48,2014-06-01,[ 00:48 ],1,210
49,2014-06-01,[ 00:49 ],1,208
50,2014-06-01,[ 00:50 ],1,208
51,2014-06-01,[ 00:51 ],1,207
52,2014-06-01,[ 00:52 ],1,157
53,2014-06-01,[ 00:53 ],1,156
54,2014-06-01,[ 00:54 ],1,156
55,2014-06-01,[ 00:55 ],1,157
56,2014-06-01,[ 00:56 ],1,157
57,2014-06-01,[ 00:57 ],1,158
58,2014-06-01,[ 00:58 ],1,158
59,2014-06-01,[ 00:59 ],1,157
60,2014-06-01,[ 01:00 ],1,157
61,2014-06-01,[ 01:01 ],1,159
62,2014-06-01,[ 01:02 ],1,157
63,2014-06-01,[ 01:03 ],1,158
64,2014-06-01,[ 01:04 ],1,158
65,2014-06-01,[ 01:05 ],1,157
66,2014-06-01,[ 01:06 ],1,157
67,2014-06-01,[ 01:07 ],1,156
68,2014-06-01,[ 01:08 ],1,156
69,2014-06-01,[ 01:09 ],1,156
70,2014-06-01,[ 01:10 ],1,155
71,2014-06-01,[ 01:11 ],1,157
72,2014-06-01,[ 01:12 ],1,156
73,2014-06-01,[ 01:13 ],1,155
74,2014-06-01,[ 01:14 ],1,156
75,2014-06-01,[ 01:15 ],1,155
76,2014-06-01,[ 01:16 ],1,219
77,2014-06-01,[ 01:17 ],1,214
78,2014-06-01,[ 01:18 ],1,205
79,2014-06-01,[ 01:19 ],1,207
80,2014-06-01,[ 01:20 ],1,210
81,2014-06-01,[ 01:21 ],1,211
82,2014-06-01,[ 01:22 ],1,213
83,2014-06-01,[ 01:23 ],1,212
84,2014-06-01,[ 01:24 ],1,212
85,2014-06-01,[ 01:25 ],1,212
86,2014-06-01,[ 01:26 ],1,212
87,2014-06-01,[ 01:27 ],1,210
88,2014-06-01,[ 01:28 ],1,211
89,2014-06-01,[ 01:29 ],1,210
90,2014-06-01,[ 01:30 ],1,212
91,2014-06-01,[ 01:31 ],1,207
92,2014-06-01,[ 01:32 ],1,211
93,2014-06-01,[ 01:33 ],1,212
94,2014-06-01,[ 01:34 ],1,211
95,2014-06-01,[ 01:35 ],1,211
96,2014-06-01,[ 01:36 ],1,211
97,2014-06-01,[ 01:37 ],1,215
98,2014-06-01,[ 01:38 ],1,215
99,2014-06-01,[ 01:39 ],1,213
100,2014-06-01,[ 01:40 ],1,213
101,2014-06-01,[ 01:41 ],1,211
102,2014-06-01,[ 01:42 ],1,211
103,2014-06-01,[ 01:43 ],1,211
104,2014-06-01,[ 01:44 ],1,208
105,2014-06-01,[ 01:45 ],1,206
106,2014-06-01,[ 01:46 ],1,156
107,2014-06-01,[ 01:47 ],1,155
108,2014-06-01,[ 01:48 ],1,156
109,2014-06-01,[ 01:49 ],1,156
110,2014-06-01,[ 01:50 ],1,157
111,2014-06-01,[ 01:51 ],1,154
112,2014-06-01,[ 01:52 ],1,156
113,2014-06-01,[ 01:53 ],1,155
114,2014-06-01,[ 01:54 ],1,156
115,2014-06-01,[ 01:55 ],1,156
116,2014-06-01,[ 01:56 ],1,156
117,2014-06-01,[ 01:57 ],1,156
118,2014-06-01,[ 01:58 ],1,156
119,2014-06-01,[ 01:59 ],1,155
120,2014-06-01,[ 02:00 ],1,157
121,2014-06-01,[ 02:01 ],1,156
122,2014-06-01,[ 02:02 ],1,156
123,2014-06-01,[ 02:03 ],1,157
124,2014-06-01,[ 02:04 ],1,156
125,2014-06-01,[ 02:05 ],1,156
126,2014-06-01,[ 02:06 ],1,155
127,2014-06-01,[ 02:07 ],1,155
128,2014-06-01,[ 02:08 ],1,156
129,2014-06-01,[ 02:09 ],1,155
130,2014-06-01,[ 02:10 ],1,156
131,2014-06-01,[ 02:11 ],1,154
132,2014-06-01,[ 02:12 ],1,155
133,2014-06-01,[ 02:13 ],1,154
134,2014-06-01,[ 02:14 ],1,153
135,2014-06-01,[ 02:15 ],1,156
136,2014-06-01,[ 02:16 ],1,154
137,2014-06-01,[ 02:17 ],1,153
138,2014-06-01,[ 02:18 ],1,156
139,2014-06-01,[ 02:19 ],1,155
140,2014-06-01,[ 02:20 ],1,154
141,2014-06-01,[ 02:21 ],1,153
142,2014-06-01,[ 02:22 ],1,156
143,2014-06-01,[ 02:23 ],1,156
144,2014-06-01,[ 02:24 ],1,156
145,2014-06-01,[ 02:25 ],1,156
146,2014-06-01,[ 02:26 ],1,156
147,2014-06-01,[ 02:27 ],1,156
148,2014-06-01,[ 02:28 ],1,156
149,2014-06-01,[ 02:29 ],1,155
150,2014-06-01,[ 02:30 ],1,156
151,2014-06-01,[ 02:31 ],1,156
152,2014-06-01,[ 02:32 ],1,156
153,2014-06-01,[ 02:33 ],1,227
154,2014-06-01,[ 02:34 ],1,212
155,2014-06-01,[ 02:35 ],1,213
156,2014-06-01,[ 02:36 ],1,213
157,2014-06-01,[ 02:37 ],1,214
158,2014-06-01,[ 02:38 ],1,213
