,Year-Month-Date,Time,Holiday,Watt
0,2014-09-01,[ 00:00 ],0,286
1,2014-09-01,[ 00:01 ],0,288
2,2014-09-01,[ 00:02 ],0,289
3,2014-09-01,[ 00:03 ],0,286
4,2014-09-01,[ 00:04 ],0,286
5,2014-09-01,[ 00:05 ],0,283
6,2014-09-01,[ 00:06 ],0,280
7,2014-09-01,[ 00:07 ],0,281
8,2014-09-01,[ 00:08 ],0,280
9,2014-09-01,[ 00:09 ],0,278
10,2014-09-01,[ 00:10 ],0,225
11,2014-09-01,[ 00:11 ],0,223
12,2014-09-01,[ 00:12 ],0,223
13,2014-09-01,[ 00:13 ],0,221
14,2014-09-01,[ 00:14 ],0,225
15,2014-09-01,[ 00:15 ],0,226
16,2014-09-01,[ 00:16 ],0,224
17,2014-09-01,[ 00:17 ],0,224
18,2014-09-01,[ 00:18 ],0,224
19,2014-09-01,[ 00:19 ],0,224
20,2014-09-01,[ 00:20 ],0,223
21,2014-09-01,[ 00:21 ],0,222
22,2014-09-01,[ 00:22 ],0,221
23,2014-09-01,[ 00:23 ],0,227
24,2014-09-01,[ 00:24 ],0,221
25,2014-09-01,[ 00:25 ],0,231
26,2014-09-01,[ 00:26 ],0,223
27,2014-09-01,[ 00:27 ],0,221
28,2014-09-01,[ 00:28 ],0,222
29,2014-09-01,[ 00:29 ],0,223
30,2014-09-01,[ 00:30 ],0,221
31,2014-09-01,[ 00:31 ],0,222
32,2014-09-01,[ 00:32 ],0,223
33,2014-09-01,[ 00:33 ],0,225
34,2014-09-01,[ 00:34 ],0,225
35,2014-09-01,[ 00:35 ],0,225
36,2014-09-01,[ 00:36 ],0,226
37,2014-09-01,[ 00:37 ],0,225
38,2014-09-01,[ 00:38 ],0,225
39,2014-09-01,[ 00:39 ],0,223
40,2014-09-01,[ 00:40 ],0,226
41,2014-09-01,[ 00:41 ],0,226
42,2014-09-01,[ 00:42 ],0,224
43,2014-09-01,[ 00:43 ],0,224
44,2014-09-01,[ 00:44 ],0,226
45,2014-09-01,[ 00:45 ],0,225
46,2014-09-01,[ 00:46 ],0,224
47,2014-09-01,[ 00:47 ],0,224
48,2014-09-01,[ 00:48 ],0,223
49,2014-09-01,[ 00:49 ],0,222
50,2014-09-01,[ 00:50 ],0,222
51,2014-09-01,[ 00:51 ],0,224
52,2014-09-01,[ 00:52 ],0,289
53,2014-09-01,[ 00:53 ],0,287
54,2014-09-01,[ 00:54 ],0,281
55,2014-09-01,[ 00:55 ],0,280
56,2014-09-01,[ 00:56 ],0,281
57,2014-09-01,[ 00:57 ],0,278
58,2014-09-01,[ 00:58 ],0,277
59,2014-09-01,[ 00:59 ],0,280
60,2014-09-01,[ 01:00 ],0,281
61,2014-09-01,[ 01:01 ],0,280
62,2014-09-01,[ 01:02 ],0,281
63,2014-09-01,[ 01:03 ],0,281
64,2014-09-01,[ 01:04 ],0,280
65,2014-09-01,[ 01:05 ],0,227
66,2014-09-01,[ 01:06 ],0,224
67,2014-09-01,[ 01:07 ],0,224
68,2014-09-01,[ 01:08 ],0,224
69,2014-09-01,[ 01:09 ],0,225
70,2014-09-01,[ 01:10 ],0,224
71,2014-09-01,[ 01:11 ],0,222
72,2014-09-01,[ 01:12 ],0,224
73,2014-09-01,[ 01:13 ],0,226
74,2014-09-01,[ 01:14 ],0,231
75,2014-09-01,[ 01:15 ],0,223
76,2014-09-01,[ 01:16 ],0,225
77,2014-09-01,[ 01:17 ],0,222
78,2014-09-01,[ 01:18 ],0,223
79,2014-09-01,[ 01:19 ],0,221
80,2014-09-01,[ 01:20 ],0,222
81,2014-09-01,[ 01:21 ],0,223
82,2014-09-01,[ 01:22 ],0,223
83,2014-09-01,[ 01:23 ],0,223
84,2014-09-01,[ 01:24 ],0,224
85,2014-09-01,[ 01:25 ],0,225
86,2014-09-01,[ 01:26 ],0,224
87,2014-09-01,[ 01:27 ],0,221
88,2014-09-01,[ 01:28 ],0,222
89,2014-09-01,[ 01:29 ],0,366
90,2014-09-01,[ 01:30 ],0,284
91,2014-09-01,[ 01:31 ],0,281
92,2014-09-01,[ 01:32 ],0,280
93,2014-09-01,[ 01:33 ],0,283
94,2014-09-01,[ 01:34 ],0,284
95,2014-09-01,[ 01:35 ],0,284
96,2014-09-01,[ 01:36 ],0,281
97,2014-09-01,[ 01:37 ],0,284
98,2014-09-01,[ 01:38 ],0,278
99,2014-09-01,[ 01:39 ],0,281
100,2014-09-01,[ 01:40 ],0,280
101,2014-09-01,[ 01:41 ],0,281
102,2014-09-01,[ 01:42 ],0,278
103,2014-09-01,[ 01:43 ],0,281
104,2014-09-01,[ 01:44 ],0,282
105,2014-09-01,[ 01:45 ],0,282
106,2014-09-01,[ 01:46 ],0,284
107,2014-09-01,[ 01:47 ],0,282
108,2014-09-01,[ 01:48 ],0,282
109,2014-09-01,[ 01:49 ],0,280
110,2014-09-01,[ 01:50 ],0,281
111,2014-09-01,[ 01:51 ],0,282
112,2014-09-01,[ 01:52 ],0,282
113,2014-09-01,[ 01:53 ],0,285
114,2014-09-01,[ 01:54 ],0,283
115,2014-09-01,[ 01:55 ],0,282
116,2014-09-01,[ 01:56 ],0,282
117,2014-09-01,[ 01:57 ],0,282
118,2014-09-01,[ 01:58 ],0,278
119,2014-09-01,[ 01:59 ],0,277
120,2014-09-01,[ 02:00 ],0,277
121,2014-09-01,[ 02:01 ],0,280
122,2014-09-01,[ 02:02 ],0,225
123,2014-09-01,[ 02:03 ],0,225
124,2014-09-01,[ 02:04 ],0,225
125,2014-09-01,[ 02:05 ],0,222
126,2014-09-01,[ 02:06 ],0,224
127,2014-09-01,[ 02:07 ],0,221
128,2014-09-01,[ 02:08 ],0,223
129,2014-09-01,[ 02:09 ],0,221
130,2014-09-01,[ 02:10 ],0,219
131,2014-09-01,[ 02:11 ],0,222
132,2014-09-01,[ 02:12 ],0,221
133,2014-09-01,[ 02:13 ],0,221
134,2014-09-01,[ 02:14 ],0,219
135,2014-09-01,[ 02:15 ],0,222
136,2014-09-01,[ 02:16 ],0,223
137,2014-09-01,[ 02:17 ],0,221
138,2014-09-01,[ 02:18 ],0,223
139,2014-09-01,[ 02:19 ],0,223
140,2014-09-01,[ 02:20 ],0,223
141,2014-09-01,[ 02:21 ],0,224
142,2014-09-01,[ 02:22 ],0,223
143,2014-09-01,[ 02:23 ],0,222
144,2014-09-01,[ 02:24 ],0,222
145,2014-09-01,[ 02:25 ],0,219
146,2014-09-01,[ 02:26 ],0,219
147,2014-09-01,[ 02:27 ],0,225
148,2014-09-01,[ 02:28 ],0,221
149,2014-09-01,[ 02:29 ],0,225
150,2014-09-01,[ 02:30 ],0,222
151,2014-09-01,[ 02:31 ],0,223
152,2014-09-01,[ 02:32 ],0,221
153,2014-09-01,[ 02:33 ],0,222
154,2014-09-01,[ 02:34 ],0,223
155,2014-09-01,[ 02:35 ],0,222
156,2014-09-01,[ 02:36 ],0,221
157,2014-09-01,[ 02:37 ],0,221
158,2014-09-01,[ 02:38 ],0,223
159,2014-09-01,[ 02:39 ],0,226
160,2014-09-01,[ 02:40 ],0,222
