,Year-Month-Date,Time,Holiday,Watt
0,2013-06-01,[ 00:00 ],1,206
1,2013-06-01,[ 00:01 ],1,204
2,2013-06-01,[ 00:02 ],1,203
3,2013-06-01,[ 00:03 ],1,202
4,2013-06-01,[ 00:04 ],1,201
5,2013-06-01,[ 00:05 ],1,201
6,2013-06-01,[ 00:06 ],1,202
7,2013-06-01,[ 00:07 ],1,151
8,2013-06-01,[ 00:08 ],1,151
9,2013-06-01,[ 00:09 ],1,151
10,2013-06-01,[ 00:10 ],1,150
11,2013-06-01,[ 00:11 ],1,150
12,2013-06-01,[ 00:12 ],1,150
13,2013-06-01,[ 00:13 ],1,150
14,2013-06-01,[ 00:14 ],1,153
15,2013-06-01,[ 00:15 ],1,152
16,2013-06-01,[ 00:16 ],1,151
17,2013-06-01,[ 00:17 ],1,152
18,2013-06-01,[ 00:18 ],1,152
19,2013-06-01,[ 00:19 ],1,152
20,2013-06-01,[ 00:20 ],1,151
21,2013-06-01,[ 00:21 ],1,151
22,2013-06-01,[ 00:22 ],1,150
23,2013-06-01,[ 00:23 ],1,149
24,2013-06-01,[ 00:24 ],1,152
25,2013-06-01,[ 00:25 ],1,151
26,2013-06-01,[ 00:26 ],1,150
27,2013-06-01,[ 00:27 ],1,151
28,2013-06-01,[ 00:28 ],1,151
29,2013-06-01,[ 00:29 ],1,150
30,2013-06-01,[ 00:30 ],1,149
31,2013-06-01,[ 00:31 ],1,151
32,2013-06-01,[ 00:32 ],1,150
33,2013-06-01,[ 00:33 ],1,150
34,2013-06-01,[ 00:34 ],1,150
35,2013-06-01,[ 00:35 ],1,151
36,2013-06-01,[ 00:36 ],1,151
37,2013-06-01,[ 00:37 ],1,150
38,2013-06-01,[ 00:38 ],1,150
39,2013-06-01,[ 00:39 ],1,150
40,2013-06-01,[ 00:40 ],1,150
41,2013-06-01,[ 00:41 ],1,153
42,2013-06-01,[ 00:42 ],1,152
43,2013-06-01,[ 00:43 ],1,150
44,2013-06-01,[ 00:44 ],1,151
45,2013-06-01,[ 00:45 ],1,151
46,2013-06-01,[ 00:46 ],1,151
