,Year-Month-Date,Time,Holiday,Watt
0,2016-02-01,[ 00:00 ],0,241
1,2016-02-01,[ 00:01 ],0,239
2,2016-02-01,[ 00:02 ],0,239
3,2016-02-01,[ 00:03 ],0,182
4,2016-02-01,[ 00:04 ],0,182
5,2016-02-01,[ 00:05 ],0,180
6,2016-02-01,[ 00:06 ],0,179
7,2016-02-01,[ 00:07 ],0,382
8,2016-02-01,[ 00:08 ],0,382
9,2016-02-01,[ 00:09 ],0,383
10,2016-02-01,[ 00:10 ],0,385
11,2016-02-01,[ 00:11 ],0,386
12,2016-02-01,[ 00:12 ],0,382
13,2016-02-01,[ 00:13 ],0,387
14,2016-02-01,[ 00:14 ],0,406
15,2016-02-01,[ 00:15 ],0,388
16,2016-02-01,[ 00:16 ],0,387
17,2016-02-01,[ 00:17 ],0,383
18,2016-02-01,[ 00:18 ],0,178
19,2016-02-01,[ 00:19 ],0,178
20,2016-02-01,[ 00:20 ],0,178
21,2016-02-01,[ 00:21 ],0,178
22,2016-02-01,[ 00:22 ],0,178
23,2016-02-01,[ 00:23 ],0,251
24,2016-02-01,[ 00:24 ],0,252
25,2016-02-01,[ 00:25 ],0,253
26,2016-02-01,[ 00:26 ],0,248
27,2016-02-01,[ 00:27 ],0,247
28,2016-02-01,[ 00:28 ],0,253
29,2016-02-01,[ 00:29 ],0,245
30,2016-02-01,[ 00:30 ],0,246
31,2016-02-01,[ 00:31 ],0,247
32,2016-02-01,[ 00:32 ],0,243
33,2016-02-01,[ 00:33 ],0,355
34,2016-02-01,[ 00:34 ],0,339
35,2016-02-01,[ 00:35 ],0,321
36,2016-02-01,[ 00:36 ],0,326
37,2016-02-01,[ 00:37 ],0,331
38,2016-02-01,[ 00:38 ],0,331
39,2016-02-01,[ 00:39 ],0,326
40,2016-02-01,[ 00:40 ],0,323
41,2016-02-01,[ 00:41 ],0,321
42,2016-02-01,[ 00:42 ],0,319
43,2016-02-01,[ 00:43 ],0,318
44,2016-02-01,[ 00:44 ],0,306
45,2016-02-01,[ 00:45 ],0,306
46,2016-02-01,[ 00:46 ],0,302
47,2016-02-01,[ 00:47 ],0,301
48,2016-02-01,[ 00:48 ],0,301
49,2016-02-01,[ 00:49 ],0,300
50,2016-02-01,[ 00:50 ],0,300
51,2016-02-01,[ 00:51 ],0,298
52,2016-02-01,[ 00:52 ],0,297
53,2016-02-01,[ 00:53 ],0,297
54,2016-02-01,[ 00:54 ],0,297
55,2016-02-01,[ 00:55 ],0,295
56,2016-02-01,[ 00:56 ],0,295
57,2016-02-01,[ 00:57 ],0,294
58,2016-02-01,[ 00:58 ],0,295
59,2016-02-01,[ 00:59 ],0,232
60,2016-02-01,[ 01:00 ],0,236
61,2016-02-01,[ 01:01 ],0,235
62,2016-02-01,[ 01:02 ],0,766
63,2016-02-01,[ 01:03 ],0,762
64,2016-02-01,[ 01:04 ],0,236
65,2016-02-01,[ 01:05 ],0,234
66,2016-02-01,[ 01:06 ],0,239
67,2016-02-01,[ 01:07 ],0,241
68,2016-02-01,[ 01:08 ],0,240
69,2016-02-01,[ 01:09 ],0,242
70,2016-02-01,[ 01:10 ],0,246
71,2016-02-01,[ 01:11 ],0,246
72,2016-02-01,[ 01:12 ],0,239
73,2016-02-01,[ 01:13 ],0,239
74,2016-02-01,[ 01:14 ],0,235
75,2016-02-01,[ 01:15 ],0,246
76,2016-02-01,[ 01:16 ],0,235
77,2016-02-01,[ 01:17 ],0,234
78,2016-02-01,[ 01:18 ],0,234
79,2016-02-01,[ 01:19 ],0,232
80,2016-02-01,[ 01:20 ],0,234
81,2016-02-01,[ 01:21 ],0,232
82,2016-02-01,[ 01:22 ],0,234
83,2016-02-01,[ 01:23 ],0,234
84,2016-02-01,[ 01:24 ],0,232
85,2016-02-01,[ 01:25 ],0,232
86,2016-02-01,[ 01:26 ],0,304
87,2016-02-01,[ 01:27 ],0,304
88,2016-02-01,[ 01:28 ],0,297
