,Year-Month-Date,Time,Holiday,Watt
0,2015-02-01,[ 00:00 ],1,440
1,2015-02-01,[ 00:01 ],1,447
2,2015-02-01,[ 00:02 ],1,449
3,2015-02-01,[ 00:03 ],1,445
4,2015-02-01,[ 00:04 ],1,445
5,2015-02-01,[ 00:05 ],1,444
6,2015-02-01,[ 00:06 ],1,444
7,2015-02-01,[ 00:07 ],1,444
8,2015-02-01,[ 00:08 ],1,445
9,2015-02-01,[ 00:09 ],1,456
10,2015-02-01,[ 00:10 ],1,444
11,2015-02-01,[ 00:11 ],1,444
12,2015-02-01,[ 00:12 ],1,446
13,2015-02-01,[ 00:13 ],1,443
14,2015-02-01,[ 00:14 ],1,445
15,2015-02-01,[ 00:15 ],1,440
16,2015-02-01,[ 00:16 ],1,441
17,2015-02-01,[ 00:17 ],1,443
18,2015-02-01,[ 00:18 ],1,551
19,2015-02-01,[ 00:19 ],1,522
20,2015-02-01,[ 00:20 ],1,516
21,2015-02-01,[ 00:21 ],1,518
22,2015-02-01,[ 00:22 ],1,518
23,2015-02-01,[ 00:23 ],1,522
24,2015-02-01,[ 00:24 ],1,521
25,2015-02-01,[ 00:25 ],1,521
26,2015-02-01,[ 00:26 ],1,520
27,2015-02-01,[ 00:27 ],1,519
28,2015-02-01,[ 00:28 ],1,516
29,2015-02-01,[ 00:29 ],1,517
30,2015-02-01,[ 00:30 ],1,516
31,2015-02-01,[ 00:31 ],1,519
32,2015-02-01,[ 00:32 ],1,515
33,2015-02-01,[ 00:33 ],1,520
34,2015-02-01,[ 00:34 ],1,511
35,2015-02-01,[ 00:35 ],1,596
36,2015-02-01,[ 00:36 ],1,589
37,2015-02-01,[ 00:37 ],1,587
38,2015-02-01,[ 00:38 ],1,609
39,2015-02-01,[ 00:39 ],1,624
40,2015-02-01,[ 00:40 ],1,622
41,2015-02-01,[ 00:41 ],1,624
42,2015-02-01,[ 00:42 ],1,621
43,2015-02-01,[ 00:43 ],1,610
44,2015-02-01,[ 00:44 ],1,600
45,2015-02-01,[ 00:45 ],1,583
46,2015-02-01,[ 00:46 ],1,508
47,2015-02-01,[ 00:47 ],1,495
48,2015-02-01,[ 00:48 ],1,496
49,2015-02-01,[ 00:49 ],1,520
50,2015-02-01,[ 00:50 ],1,470
51,2015-02-01,[ 00:51 ],1,219
52,2015-02-01,[ 00:52 ],1,214
53,2015-02-01,[ 00:53 ],1,207
54,2015-02-01,[ 00:54 ],1,229
55,2015-02-01,[ 00:55 ],1,259
56,2015-02-01,[ 00:56 ],1,253
57,2015-02-01,[ 00:57 ],1,247
58,2015-02-01,[ 00:58 ],1,203
59,2015-02-01,[ 00:59 ],1,201
60,2015-02-01,[ 01:00 ],1,204
61,2015-02-01,[ 01:01 ],1,201
62,2015-02-01,[ 01:02 ],1,201
63,2015-02-01,[ 01:03 ],1,173
64,2015-02-01,[ 01:04 ],1,175
65,2015-02-01,[ 01:05 ],1,175
66,2015-02-01,[ 01:06 ],1,171
67,2015-02-01,[ 01:07 ],1,171
68,2015-02-01,[ 01:08 ],1,172
69,2015-02-01,[ 01:09 ],1,172
70,2015-02-01,[ 01:10 ],1,170
71,2015-02-01,[ 01:11 ],1,171
72,2015-02-01,[ 01:12 ],1,172
73,2015-02-01,[ 01:13 ],1,172
74,2015-02-01,[ 01:14 ],1,172
75,2015-02-01,[ 01:15 ],1,171
76,2015-02-01,[ 01:16 ],1,171
77,2015-02-01,[ 01:17 ],1,169
78,2015-02-01,[ 01:18 ],1,170
79,2015-02-01,[ 01:19 ],1,169
80,2015-02-01,[ 01:20 ],1,169
81,2015-02-01,[ 01:21 ],1,171
82,2015-02-01,[ 01:22 ],1,171
83,2015-02-01,[ 01:23 ],1,170
84,2015-02-01,[ 01:24 ],1,171
85,2015-02-01,[ 01:25 ],1,169
86,2015-02-01,[ 01:26 ],1,168
87,2015-02-01,[ 01:27 ],1,169
88,2015-02-01,[ 01:28 ],1,193
89,2015-02-01,[ 01:29 ],1,201
90,2015-02-01,[ 01:30 ],1,234
91,2015-02-01,[ 01:31 ],1,217
92,2015-02-01,[ 01:32 ],1,284
93,2015-02-01,[ 01:33 ],1,277
94,2015-02-01,[ 01:34 ],1,228
95,2015-02-01,[ 01:35 ],1,228
96,2015-02-01,[ 01:36 ],1,224
97,2015-02-01,[ 01:37 ],1,229
98,2015-02-01,[ 01:38 ],1,231
99,2015-02-01,[ 01:39 ],1,228
100,2015-02-01,[ 01:40 ],1,231
101,2015-02-01,[ 01:41 ],1,228
102,2015-02-01,[ 01:42 ],1,227
103,2015-02-01,[ 01:43 ],1,225
104,2015-02-01,[ 01:44 ],1,174
105,2015-02-01,[ 01:45 ],1,173
106,2015-02-01,[ 01:46 ],1,171
107,2015-02-01,[ 01:47 ],1,172
108,2015-02-01,[ 01:48 ],1,171
109,2015-02-01,[ 01:49 ],1,171
110,2015-02-01,[ 01:50 ],1,171
111,2015-02-01,[ 01:51 ],1,173
112,2015-02-01,[ 01:52 ],1,173
113,2015-02-01,[ 01:53 ],1,234
114,2015-02-01,[ 01:54 ],1,231
115,2015-02-01,[ 01:55 ],1,227
116,2015-02-01,[ 01:56 ],1,228
117,2015-02-01,[ 01:57 ],1,236
118,2015-02-01,[ 01:58 ],1,238
119,2015-02-01,[ 01:59 ],1,236
120,2015-02-01,[ 02:00 ],1,241
121,2015-02-01,[ 02:01 ],1,241
122,2015-02-01,[ 02:02 ],1,240
123,2015-02-01,[ 02:03 ],1,240
124,2015-02-01,[ 02:04 ],1,240
125,2015-02-01,[ 02:05 ],1,240
126,2015-02-01,[ 02:06 ],1,232
127,2015-02-01,[ 02:07 ],1,234
128,2015-02-01,[ 02:08 ],1,232
129,2015-02-01,[ 02:09 ],1,234
130,2015-02-01,[ 02:10 ],1,234
131,2015-02-01,[ 02:11 ],1,231
132,2015-02-01,[ 02:12 ],1,229
133,2015-02-01,[ 02:13 ],1,231
134,2015-02-01,[ 02:14 ],1,229
135,2015-02-01,[ 02:15 ],1,232
136,2015-02-01,[ 02:16 ],1,229
137,2015-02-01,[ 02:17 ],1,227
138,2015-02-01,[ 02:18 ],1,228
139,2015-02-01,[ 02:19 ],1,225
140,2015-02-01,[ 02:20 ],1,173
141,2015-02-01,[ 02:21 ],1,175
142,2015-02-01,[ 02:22 ],1,175
143,2015-02-01,[ 02:23 ],1,171
144,2015-02-01,[ 02:24 ],1,173
145,2015-02-01,[ 02:25 ],1,171
146,2015-02-01,[ 02:26 ],1,171
147,2015-02-01,[ 02:27 ],1,171
148,2015-02-01,[ 02:28 ],1,171
149,2015-02-01,[ 02:29 ],1,171
