,Year-Month-Date,Time,Holiday,Watt
0,2016-10-01,[ 00:00 ],1,166
1,2016-10-01,[ 00:01 ],1,168
2,2016-10-01,[ 00:02 ],1,168
3,2016-10-01,[ 00:03 ],1,169
4,2016-10-01,[ 00:04 ],1,167
5,2016-10-01,[ 00:05 ],1,167
6,2016-10-01,[ 00:06 ],1,167
7,2016-10-01,[ 00:07 ],1,167
8,2016-10-01,[ 00:08 ],1,169
9,2016-10-01,[ 00:09 ],1,167
10,2016-10-01,[ 00:10 ],1,166
11,2016-10-01,[ 00:11 ],1,168
12,2016-10-01,[ 00:12 ],1,168
13,2016-10-01,[ 00:13 ],1,247
14,2016-10-01,[ 00:14 ],1,242
15,2016-10-01,[ 00:15 ],1,241
16,2016-10-01,[ 00:16 ],1,168
17,2016-10-01,[ 00:17 ],1,168
18,2016-10-01,[ 00:18 ],1,169
19,2016-10-01,[ 00:19 ],1,167
20,2016-10-01,[ 00:20 ],1,167
21,2016-10-01,[ 00:21 ],1,166
22,2016-10-01,[ 00:22 ],1,167
23,2016-10-01,[ 00:23 ],1,167
24,2016-10-01,[ 00:24 ],1,169
25,2016-10-01,[ 00:25 ],1,168
26,2016-10-01,[ 00:26 ],1,167
27,2016-10-01,[ 00:27 ],1,166
28,2016-10-01,[ 00:28 ],1,166
29,2016-10-01,[ 00:29 ],1,167
30,2016-10-01,[ 00:30 ],1,167
31,2016-10-01,[ 00:31 ],1,166
32,2016-10-01,[ 00:32 ],1,166
33,2016-10-01,[ 00:33 ],1,166
34,2016-10-01,[ 00:34 ],1,168
35,2016-10-01,[ 00:35 ],1,168
36,2016-10-01,[ 00:36 ],1,167
37,2016-10-01,[ 00:37 ],1,246
38,2016-10-01,[ 00:38 ],1,246
39,2016-10-01,[ 00:39 ],1,229
40,2016-10-01,[ 00:40 ],1,234
41,2016-10-01,[ 00:41 ],1,228
42,2016-10-01,[ 00:42 ],1,229
43,2016-10-01,[ 00:43 ],1,227
44,2016-10-01,[ 00:44 ],1,226
45,2016-10-01,[ 00:45 ],1,225
46,2016-10-01,[ 00:46 ],1,224
