,Year-Month-Date,Time,Holiday,Watt
0,2014-12-01,[ 00:00 ],0,500
1,2014-12-01,[ 00:01 ],0,562
2,2014-12-01,[ 00:02 ],0,562
3,2014-12-01,[ 00:03 ],0,558
4,2014-12-01,[ 00:04 ],0,557
5,2014-12-01,[ 00:05 ],0,565
6,2014-12-01,[ 00:06 ],0,566
7,2014-12-01,[ 00:07 ],0,572
8,2014-12-01,[ 00:08 ],0,572
9,2014-12-01,[ 00:09 ],0,565
10,2014-12-01,[ 00:10 ],0,566
11,2014-12-01,[ 00:11 ],0,575
12,2014-12-01,[ 00:12 ],0,572
13,2014-12-01,[ 00:13 ],0,566
14,2014-12-01,[ 00:14 ],0,580
15,2014-12-01,[ 00:15 ],0,564
16,2014-12-01,[ 00:16 ],0,585
17,2014-12-01,[ 00:17 ],0,573
18,2014-12-01,[ 00:18 ],0,565
19,2014-12-01,[ 00:19 ],0,579
20,2014-12-01,[ 00:20 ],0,564
21,2014-12-01,[ 00:21 ],0,555
22,2014-12-01,[ 00:22 ],0,586
23,2014-12-01,[ 00:23 ],0,570
24,2014-12-01,[ 00:24 ],0,564
25,2014-12-01,[ 00:25 ],0,562
26,2014-12-01,[ 00:26 ],0,566
27,2014-12-01,[ 00:27 ],0,630
28,2014-12-01,[ 00:28 ],0,462
29,2014-12-01,[ 00:29 ],0,462
30,2014-12-01,[ 00:30 ],0,457
31,2014-12-01,[ 00:31 ],0,2779
32,2014-12-01,[ 00:32 ],0,2803
33,2014-12-01,[ 00:33 ],0,2782
34,2014-12-01,[ 00:34 ],0,438
35,2014-12-01,[ 00:35 ],0,433
36,2014-12-01,[ 00:36 ],0,430
37,2014-12-01,[ 00:37 ],0,406
38,2014-12-01,[ 00:38 ],0,379
39,2014-12-01,[ 00:39 ],0,318
40,2014-12-01,[ 00:40 ],0,315
41,2014-12-01,[ 00:41 ],0,312
42,2014-12-01,[ 00:42 ],0,319
43,2014-12-01,[ 00:43 ],0,313
44,2014-12-01,[ 00:44 ],0,311
45,2014-12-01,[ 00:45 ],0,218
46,2014-12-01,[ 00:46 ],0,250
47,2014-12-01,[ 00:47 ],0,323
48,2014-12-01,[ 00:48 ],0,333
49,2014-12-01,[ 00:49 ],0,334
50,2014-12-01,[ 00:50 ],0,334
51,2014-12-01,[ 00:51 ],0,364
52,2014-12-01,[ 00:52 ],0,336
53,2014-12-01,[ 00:53 ],0,326
54,2014-12-01,[ 00:54 ],0,312
55,2014-12-01,[ 00:55 ],0,312
56,2014-12-01,[ 00:56 ],0,285
57,2014-12-01,[ 00:57 ],0,285
58,2014-12-01,[ 00:58 ],0,293
59,2014-12-01,[ 00:59 ],0,298
60,2014-12-01,[ 01:00 ],0,291
61,2014-12-01,[ 01:01 ],0,289
62,2014-12-01,[ 01:02 ],0,323
63,2014-12-01,[ 01:03 ],0,280
64,2014-12-01,[ 01:04 ],0,305
65,2014-12-01,[ 01:05 ],0,2515
66,2014-12-01,[ 01:06 ],0,2515
67,2014-12-01,[ 01:07 ],0,2515
68,2014-12-01,[ 01:08 ],0,2562
69,2014-12-01,[ 01:09 ],0,2562
70,2014-12-01,[ 01:10 ],0,2542
71,2014-12-01,[ 01:11 ],0,2577
72,2014-12-01,[ 01:12 ],0,2579
73,2014-12-01,[ 01:13 ],0,2585
74,2014-12-01,[ 01:14 ],0,2578
75,2014-12-01,[ 01:15 ],0,2675
76,2014-12-01,[ 01:16 ],0,479
77,2014-12-01,[ 01:17 ],0,479
78,2014-12-01,[ 01:18 ],0,474
79,2014-12-01,[ 01:19 ],0,472
80,2014-12-01,[ 01:20 ],0,468
81,2014-12-01,[ 01:21 ],0,465
82,2014-12-01,[ 01:22 ],0,458
83,2014-12-01,[ 01:23 ],0,445
84,2014-12-01,[ 01:24 ],0,434
85,2014-12-01,[ 01:25 ],0,420
86,2014-12-01,[ 01:26 ],0,409
