,Year-Month-Date,Time,Holiday,Watt
0,2014-08-01,[ 00:00 ],0,239
1,2014-08-01,[ 00:01 ],0,239
2,2014-08-01,[ 00:02 ],0,240
3,2014-08-01,[ 00:03 ],0,239
4,2014-08-01,[ 00:04 ],0,240
5,2014-08-01,[ 00:05 ],0,243
6,2014-08-01,[ 00:06 ],0,243
7,2014-08-01,[ 00:07 ],0,240
8,2014-08-01,[ 00:08 ],0,241
9,2014-08-01,[ 00:09 ],0,241
10,2014-08-01,[ 00:10 ],0,241
11,2014-08-01,[ 00:11 ],0,241
12,2014-08-01,[ 00:12 ],0,239
13,2014-08-01,[ 00:13 ],0,375
14,2014-08-01,[ 00:14 ],0,348
15,2014-08-01,[ 00:15 ],0,320
16,2014-08-01,[ 00:16 ],0,320
17,2014-08-01,[ 00:17 ],0,311
18,2014-08-01,[ 00:18 ],0,315
19,2014-08-01,[ 00:19 ],0,313
20,2014-08-01,[ 00:20 ],0,311
21,2014-08-01,[ 00:21 ],0,312
22,2014-08-01,[ 00:22 ],0,312
23,2014-08-01,[ 00:23 ],0,311
24,2014-08-01,[ 00:24 ],0,310
25,2014-08-01,[ 00:25 ],0,308
26,2014-08-01,[ 00:26 ],0,312
27,2014-08-01,[ 00:27 ],0,308
28,2014-08-01,[ 00:28 ],0,312
29,2014-08-01,[ 00:29 ],0,311
30,2014-08-01,[ 00:30 ],0,310
31,2014-08-01,[ 00:31 ],0,309
32,2014-08-01,[ 00:32 ],0,311
33,2014-08-01,[ 00:33 ],0,308
34,2014-08-01,[ 00:34 ],0,310
35,2014-08-01,[ 00:35 ],0,308
36,2014-08-01,[ 00:36 ],0,310
37,2014-08-01,[ 00:37 ],0,311
38,2014-08-01,[ 00:38 ],0,318
39,2014-08-01,[ 00:39 ],0,405
40,2014-08-01,[ 00:40 ],0,321
41,2014-08-01,[ 00:41 ],0,321
42,2014-08-01,[ 00:42 ],0,317
43,2014-08-01,[ 00:43 ],0,319
44,2014-08-01,[ 00:44 ],0,319
45,2014-08-01,[ 00:45 ],0,316
46,2014-08-01,[ 00:46 ],0,322
47,2014-08-01,[ 00:47 ],0,321
48,2014-08-01,[ 00:48 ],0,323
49,2014-08-01,[ 00:49 ],0,321
50,2014-08-01,[ 00:50 ],0,319
51,2014-08-01,[ 00:51 ],0,318
52,2014-08-01,[ 00:52 ],0,316
53,2014-08-01,[ 00:53 ],0,316
54,2014-08-01,[ 00:54 ],0,310
55,2014-08-01,[ 00:55 ],0,313
56,2014-08-01,[ 00:56 ],0,311
57,2014-08-01,[ 00:57 ],0,311
58,2014-08-01,[ 00:58 ],0,316
59,2014-08-01,[ 00:59 ],0,310
60,2014-08-01,[ 01:00 ],0,308
61,2014-08-01,[ 01:01 ],0,309
62,2014-08-01,[ 01:02 ],0,309
63,2014-08-01,[ 01:03 ],0,309
64,2014-08-01,[ 01:04 ],0,308
65,2014-08-01,[ 01:05 ],0,308
66,2014-08-01,[ 01:06 ],0,307
67,2014-08-01,[ 01:07 ],0,302
68,2014-08-01,[ 01:08 ],0,307
69,2014-08-01,[ 01:09 ],0,302
70,2014-08-01,[ 01:10 ],0,300
71,2014-08-01,[ 01:11 ],0,304
72,2014-08-01,[ 01:12 ],0,240
73,2014-08-01,[ 01:13 ],0,237
74,2014-08-01,[ 01:14 ],0,236
75,2014-08-01,[ 01:15 ],0,236
76,2014-08-01,[ 01:16 ],0,236
77,2014-08-01,[ 01:17 ],0,239
78,2014-08-01,[ 01:18 ],0,248
79,2014-08-01,[ 01:19 ],0,237
80,2014-08-01,[ 01:20 ],0,236
81,2014-08-01,[ 01:21 ],0,239
82,2014-08-01,[ 01:22 ],0,239
83,2014-08-01,[ 01:23 ],0,240
84,2014-08-01,[ 01:24 ],0,239
85,2014-08-01,[ 01:25 ],0,238
86,2014-08-01,[ 01:26 ],0,239
87,2014-08-01,[ 01:27 ],0,237
88,2014-08-01,[ 01:28 ],0,238
89,2014-08-01,[ 01:29 ],0,241
90,2014-08-01,[ 01:30 ],0,238
91,2014-08-01,[ 01:31 ],0,240
92,2014-08-01,[ 01:32 ],0,239
93,2014-08-01,[ 01:33 ],0,238
94,2014-08-01,[ 01:34 ],0,239
95,2014-08-01,[ 01:35 ],0,237
96,2014-08-01,[ 01:36 ],0,241
97,2014-08-01,[ 01:37 ],0,240
98,2014-08-01,[ 01:38 ],0,247
99,2014-08-01,[ 01:39 ],0,239
100,2014-08-01,[ 01:40 ],0,239
101,2014-08-01,[ 01:41 ],0,240
102,2014-08-01,[ 01:42 ],0,237
103,2014-08-01,[ 01:43 ],0,240
104,2014-08-01,[ 01:44 ],0,239
105,2014-08-01,[ 01:45 ],0,253
106,2014-08-01,[ 01:46 ],0,251
107,2014-08-01,[ 01:47 ],0,179
108,2014-08-01,[ 01:48 ],0,179
109,2014-08-01,[ 01:49 ],0,180
110,2014-08-01,[ 01:50 ],0,180
111,2014-08-01,[ 01:51 ],0,179
112,2014-08-01,[ 01:52 ],0,178
113,2014-08-01,[ 01:53 ],0,178
114,2014-08-01,[ 01:54 ],0,181
115,2014-08-01,[ 01:55 ],0,180
116,2014-08-01,[ 01:56 ],0,257
117,2014-08-01,[ 01:57 ],0,250
118,2014-08-01,[ 01:58 ],0,248
119,2014-08-01,[ 01:59 ],0,248
120,2014-08-01,[ 02:00 ],0,247
121,2014-08-01,[ 02:01 ],0,348
122,2014-08-01,[ 02:02 ],0,336
123,2014-08-01,[ 02:03 ],0,269
124,2014-08-01,[ 02:04 ],0,269
125,2014-08-01,[ 02:05 ],0,270
126,2014-08-01,[ 02:06 ],0,264
127,2014-08-01,[ 02:07 ],0,264
128,2014-08-01,[ 02:08 ],0,265
129,2014-08-01,[ 02:09 ],0,196
130,2014-08-01,[ 02:10 ],0,199
131,2014-08-01,[ 02:11 ],0,196
132,2014-08-01,[ 02:12 ],0,196
133,2014-08-01,[ 02:13 ],0,199
134,2014-08-01,[ 02:14 ],0,199
135,2014-08-01,[ 02:15 ],0,196
136,2014-08-01,[ 02:16 ],0,196
137,2014-08-01,[ 02:17 ],0,199
138,2014-08-01,[ 02:18 ],0,271
139,2014-08-01,[ 02:19 ],0,271
140,2014-08-01,[ 02:20 ],0,270
141,2014-08-01,[ 02:21 ],0,273
142,2014-08-01,[ 02:22 ],0,275
143,2014-08-01,[ 02:23 ],0,276
144,2014-08-01,[ 02:24 ],0,276
145,2014-08-01,[ 02:25 ],0,277
146,2014-08-01,[ 02:26 ],0,278
147,2014-08-01,[ 02:27 ],0,273
148,2014-08-01,[ 02:28 ],0,275
149,2014-08-01,[ 02:29 ],0,273
150,2014-08-01,[ 02:30 ],0,273
151,2014-08-01,[ 02:31 ],0,273
152,2014-08-01,[ 02:32 ],0,273
153,2014-08-01,[ 02:33 ],0,273
154,2014-08-01,[ 02:34 ],0,273
155,2014-08-01,[ 02:35 ],0,274
156,2014-08-01,[ 02:36 ],0,273
157,2014-08-01,[ 02:37 ],0,274
158,2014-08-01,[ 02:38 ],0,273
159,2014-08-01,[ 02:39 ],0,274
160,2014-08-01,[ 02:40 ],0,272
161,2014-08-01,[ 02:41 ],0,274
162,2014-08-01,[ 02:42 ],0,273
163,2014-08-01,[ 02:43 ],0,274
164,2014-08-01,[ 02:44 ],0,275
165,2014-08-01,[ 02:45 ],0,274
166,2014-08-01,[ 02:46 ],0,274
167,2014-08-01,[ 02:47 ],0,273
168,2014-08-01,[ 02:48 ],0,273
169,2014-08-01,[ 02:49 ],0,270
170,2014-08-01,[ 02:50 ],0,199
171,2014-08-01,[ 02:51 ],0,199
172,2014-08-01,[ 02:52 ],0,196
173,2014-08-01,[ 02:53 ],0,199
174,2014-08-01,[ 02:54 ],0,200
175,2014-08-01,[ 02:55 ],0,196
176,2014-08-01,[ 02:56 ],0,199
177,2014-08-01,[ 02:57 ],0,199
178,2014-08-01,[ 02:58 ],0,199
179,2014-08-01,[ 02:59 ],0,196
180,2014-08-01,[ 03:00 ],0,201
181,2014-08-01,[ 03:01 ],0,195
182,2014-08-01,[ 03:02 ],0,201
183,2014-08-01,[ 03:03 ],0,201
184,2014-08-01,[ 03:04 ],0,201
185,2014-08-01,[ 03:05 ],0,201
186,2014-08-01,[ 03:06 ],0,195
187,2014-08-01,[ 03:07 ],0,199
188,2014-08-01,[ 03:08 ],0,196
189,2014-08-01,[ 03:09 ],0,196
190,2014-08-01,[ 03:10 ],0,196
191,2014-08-01,[ 03:11 ],0,196
192,2014-08-01,[ 03:12 ],0,196
193,2014-08-01,[ 03:13 ],0,195
194,2014-08-01,[ 03:14 ],0,196
195,2014-08-01,[ 03:15 ],0,195
196,2014-08-01,[ 03:16 ],0,199
197,2014-08-01,[ 03:17 ],0,305
198,2014-08-01,[ 03:18 ],0,272
199,2014-08-01,[ 03:19 ],0,269
200,2014-08-01,[ 03:20 ],0,271
201,2014-08-01,[ 03:21 ],0,267
202,2014-08-01,[ 03:22 ],0,267
203,2014-08-01,[ 03:23 ],0,265
204,2014-08-01,[ 03:24 ],0,265
205,2014-08-01,[ 03:25 ],0,265
206,2014-08-01,[ 03:26 ],0,264
207,2014-08-01,[ 03:27 ],0,264
208,2014-08-01,[ 03:28 ],0,264
209,2014-08-01,[ 03:29 ],0,258
210,2014-08-01,[ 03:30 ],0,196
211,2014-08-01,[ 03:31 ],0,196
