,DateTime,Day,Holiday,Seq,Watt
0,2014년 2월 1일 - 0시,토,O,0,2651
1,2014년 2월 1일 - 1시,토,O,1,250
2,2014년 2월 1일 - 2시,토,O,2,350
3,2014년 2월 1일 - 3시,토,O,3,332
4,2014년 2월 1일 - 4시,토,O,4,245
5,2014년 2월 1일 - 5시,토,O,5,259
6,2014년 2월 1일 - 6시,토,O,6,269
7,2014년 2월 1일 - 7시,토,O,7,271
8,2014년 2월 1일 - 8시,토,O,8,332
9,2014년 2월 1일 - 9시,토,O,9,2697
10,2014년 2월 1일 - 10시,토,O,10,2983
11,2014년 2월 1일 - 11시,토,O,11,2491
12,2014년 2월 1일 - 12시,토,O,12,327
13,2014년 2월 1일 - 13시,토,O,13,363
14,2014년 2월 1일 - 14시,토,O,14,366
15,2014년 2월 1일 - 15시,토,O,15,281
16,2014년 2월 1일 - 16시,토,O,16,2610
17,2014년 2월 1일 - 17시,토,O,17,2667
18,2014년 2월 1일 - 18시,토,O,18,3020
19,2014년 2월 1일 - 19시,토,O,19,2132
20,2014년 2월 1일 - 20시,토,O,20,2614
21,2014년 2월 1일 - 21시,토,O,21,2820
22,2014년 2월 1일 - 22시,토,O,22,530
23,2014년 2월 1일 - 23시,토,O,23,406
24,2014년 2월 2일 - 0시,일,O,0,375
25,2014년 2월 2일 - 1시,일,O,1,341
26,2014년 2월 2일 - 2시,일,O,2,289
27,2014년 2월 2일 - 3시,일,O,3,286
28,2014년 2월 2일 - 4시,일,O,4,445
29,2014년 2월 2일 - 5시,일,O,5,436
30,2014년 2월 2일 - 6시,일,O,6,292
31,2014년 2월 2일 - 7시,일,O,7,359
32,2014년 2월 2일 - 8시,일,O,8,3895
33,2014년 2월 2일 - 9시,일,O,9,421
34,2014년 2월 2일 - 10시,일,O,10,327
35,2014년 2월 2일 - 11시,일,O,11,2864
36,2014년 2월 2일 - 12시,일,O,12,4613
37,2014년 2월 2일 - 13시,일,O,13,1864
38,2014년 2월 2일 - 14시,일,O,14,2904
39,2014년 2월 2일 - 15시,일,O,15,3473
40,2014년 2월 2일 - 16시,일,O,16,482
41,2014년 2월 2일 - 17시,일,O,17,4603
42,2014년 2월 2일 - 18시,일,O,18,2042
43,2014년 2월 2일 - 19시,일,O,19,2348
44,2014년 2월 2일 - 20시,일,O,20,567
45,2014년 2월 2일 - 21시,일,O,21,525
46,2014년 2월 2일 - 22시,일,O,22,487
47,2014년 2월 2일 - 23시,일,O,23,297
48,2014년 2월 3일 - 0시,월,X,0,293
49,2014년 2월 3일 - 1시,월,X,1,295
50,2014년 2월 3일 - 2시,월,X,2,345
51,2014년 2월 3일 - 3시,월,X,3,288
52,2014년 2월 3일 - 4시,월,X,4,285
53,2014년 2월 3일 - 5시,월,X,5,304
54,2014년 2월 3일 - 6시,월,X,6,423
55,2014년 2월 3일 - 7시,월,X,7,3904
56,2014년 2월 3일 - 8시,월,X,8,358
57,2014년 2월 3일 - 9시,월,X,9,420
58,2014년 2월 3일 - 10시,월,X,10,810
59,2014년 2월 3일 - 11시,월,X,11,1247
60,2014년 2월 3일 - 12시,월,X,12,376
61,2014년 2월 3일 - 13시,월,X,13,483
62,2014년 2월 3일 - 14시,월,X,14,367
63,2014년 2월 3일 - 15시,월,X,15,331
64,2014년 2월 3일 - 16시,월,X,16,332
65,2014년 2월 3일 - 17시,월,X,17,2097
66,2014년 2월 3일 - 18시,월,X,18,2863
67,2014년 2월 3일 - 19시,월,X,19,2004
68,2014년 2월 3일 - 20시,월,X,20,552
69,2014년 2월 3일 - 21시,월,X,21,2803
