,DateTime,Day,Holiday,Seq,Watt
0,2013년 12월 1일 - 0시,일,O,0,328
1,2013년 12월 1일 - 1시,일,O,1,344
2,2013년 12월 1일 - 2시,일,O,2,309
3,2013년 12월 1일 - 3시,일,O,3,271
4,2013년 12월 1일 - 4시,일,O,4,935
5,2013년 12월 1일 - 5시,일,O,5,707
6,2013년 12월 1일 - 6시,일,O,6,305
7,2013년 12월 1일 - 7시,일,O,7,379
8,2013년 12월 1일 - 8시,일,O,8,2959
9,2013년 12월 1일 - 9시,일,O,9,394
10,2013년 12월 1일 - 10시,일,O,10,241
11,2013년 12월 1일 - 11시,일,O,11,238
12,2013년 12월 1일 - 12시,일,O,12,812
13,2013년 12월 1일 - 13시,일,O,13,262
14,2013년 12월 1일 - 14시,일,O,14,525
15,2013년 12월 1일 - 15시,일,O,15,3165
16,2013년 12월 1일 - 16시,일,O,16,2311
17,2013년 12월 1일 - 17시,일,O,17,380
18,2013년 12월 1일 - 18시,일,O,18,2899
19,2013년 12월 1일 - 19시,일,O,19,2108
20,2013년 12월 1일 - 20시,일,O,20,596
21,2013년 12월 1일 - 21시,일,O,21,541
22,2013년 12월 1일 - 22시,일,O,22,940
23,2013년 12월 1일 - 23시,일,O,23,284
24,2013년 12월 2일 - 0시,월,X,0,295
25,2013년 12월 2일 - 1시,월,X,1,213
26,2013년 12월 2일 - 2시,월,X,2,323
27,2013년 12월 2일 - 3시,월,X,3,211
28,2013년 12월 2일 - 4시,월,X,4,215
29,2013년 12월 2일 - 5시,월,X,5,221
30,2013년 12월 2일 - 6시,월,X,6,277
31,2013년 12월 2일 - 7시,월,X,7,3809
32,2013년 12월 2일 - 8시,월,X,8,2866
33,2013년 12월 2일 - 9시,월,X,9,5155
34,2013년 12월 2일 - 10시,월,X,10,3033
35,2013년 12월 2일 - 11시,월,X,11,2596
36,2013년 12월 2일 - 12시,월,X,12,404
37,2013년 12월 2일 - 13시,월,X,13,284
38,2013년 12월 2일 - 14시,월,X,14,251
39,2013년 12월 2일 - 15시,월,X,15,291
40,2013년 12월 2일 - 16시,월,X,16,256
41,2013년 12월 2일 - 17시,월,X,17,2754
42,2013년 12월 2일 - 18시,월,X,18,3215
43,2013년 12월 2일 - 19시,월,X,19,2300
44,2013년 12월 2일 - 20시,월,X,20,3183
45,2013년 12월 2일 - 21시,월,X,21,823
46,2013년 12월 2일 - 22시,월,X,22,570
47,2013년 12월 2일 - 23시,월,X,23,778
48,2013년 12월 3일 - 0시,화,X,0,310
49,2013년 12월 3일 - 1시,화,X,1,248
50,2013년 12월 3일 - 2시,화,X,2,317
51,2013년 12월 3일 - 3시,화,X,3,392
52,2013년 12월 3일 - 4시,화,X,4,251
53,2013년 12월 3일 - 5시,화,X,5,245
54,2013년 12월 3일 - 6시,화,X,6,326
55,2013년 12월 3일 - 7시,화,X,7,387
56,2013년 12월 3일 - 8시,화,X,8,4771
57,2013년 12월 3일 - 9시,화,X,9,4699
58,2013년 12월 3일 - 10시,화,X,10,2952
59,2013년 12월 3일 - 11시,화,X,11,438
60,2013년 12월 3일 - 12시,화,X,12,2048
61,2013년 12월 3일 - 13시,화,X,13,2823
62,2013년 12월 3일 - 14시,화,X,14,402
63,2013년 12월 3일 - 15시,화,X,15,761
64,2013년 12월 3일 - 16시,화,X,16,424
65,2013년 12월 3일 - 17시,화,X,17,810
66,2013년 12월 3일 - 18시,화,X,18,3463
67,2013년 12월 3일 - 19시,화,X,19,736
68,2013년 12월 3일 - 20시,화,X,20,789
69,2013년 12월 3일 - 21시,화,X,21,778
70,2013년 12월 3일 - 22시,화,X,22,818
71,2013년 12월 3일 - 23시,화,X,23,361
