,DateTime,Day,Holiday,Seq,Watt
0,2015년 5월 1일 - 0시,금,X,0,242
1,2015년 5월 1일 - 1시,금,X,1,277
2,2015년 5월 1일 - 2시,금,X,2,387
3,2015년 5월 1일 - 3시,금,X,3,332
4,2015년 5월 1일 - 4시,금,X,4,245
5,2015년 5월 1일 - 5시,금,X,5,307
6,2015년 5월 1일 - 6시,금,X,6,4506
7,2015년 5월 1일 - 7시,금,X,7,2205
8,2015년 5월 1일 - 8시,금,X,8,1968
9,2015년 5월 1일 - 9시,금,X,9,275
10,2015년 5월 1일 - 10시,금,X,10,2795
11,2015년 5월 1일 - 11시,금,X,11,6082
12,2015년 5월 1일 - 12시,금,X,12,269
13,2015년 5월 1일 - 13시,금,X,13,309
14,2015년 5월 1일 - 14시,금,X,14,712
15,2015년 5월 1일 - 15시,금,X,15,4748
16,2015년 5월 1일 - 16시,금,X,16,2119
17,2015년 5월 1일 - 17시,금,X,17,2665
18,2015년 5월 1일 - 18시,금,X,18,3521
19,2015년 5월 1일 - 19시,금,X,19,4300
20,2015년 5월 1일 - 20시,금,X,20,539
21,2015년 5월 1일 - 21시,금,X,21,412
22,2015년 5월 1일 - 22시,금,X,22,475
23,2015년 5월 1일 - 23시,금,X,23,289
24,2015년 5월 2일 - 0시,토,O,0,252
25,2015년 5월 2일 - 1시,토,O,1,250
26,2015년 5월 2일 - 2시,토,O,2,278
27,2015년 5월 2일 - 3시,토,O,3,963
28,2015년 5월 2일 - 4시,토,O,4,248
29,2015년 5월 2일 - 5시,토,O,5,1524
30,2015년 5월 2일 - 6시,토,O,6,3914
31,2015년 5월 2일 - 7시,토,O,7,2041
32,2015년 5월 2일 - 8시,토,O,8,4787
33,2015년 5월 2일 - 9시,토,O,9,2955
34,2015년 5월 2일 - 10시,토,O,10,283
35,2015년 5월 2일 - 11시,토,O,11,302
36,2015년 5월 2일 - 12시,토,O,12,269
37,2015년 5월 2일 - 13시,토,O,13,309
38,2015년 5월 2일 - 14시,토,O,14,712
39,2015년 5월 2일 - 15시,토,O,15,4748
40,2015년 5월 2일 - 16시,토,O,16,2119
41,2015년 5월 2일 - 17시,토,O,17,2665
42,2015년 5월 2일 - 18시,토,O,18,666
43,2015년 5월 2일 - 19시,토,O,19,968
44,2015년 5월 2일 - 20시,토,O,20,495
45,2015년 5월 2일 - 21시,토,O,21,2635
46,2015년 5월 2일 - 22시,토,O,22,2578
47,2015년 5월 2일 - 23시,토,O,23,293
48,2015년 5월 3일 - 0시,일,O,0,234
49,2015년 5월 3일 - 1시,일,O,1,224
50,2015년 5월 3일 - 2시,일,O,2,237
51,2015년 5월 3일 - 3시,일,O,3,237
52,2015년 5월 3일 - 4시,일,O,4,226
53,2015년 5월 3일 - 5시,일,O,5,2751
54,2015년 5월 3일 - 6시,일,O,6,5079
55,2015년 5월 3일 - 7시,일,O,7,545
56,2015년 5월 3일 - 8시,일,O,8,2831
57,2015년 5월 3일 - 9시,일,O,9,4566
58,2015년 5월 3일 - 10시,일,O,10,3397
59,2015년 5월 3일 - 11시,일,O,11,301
60,2015년 5월 3일 - 12시,일,O,12,1954
61,2015년 5월 3일 - 13시,일,O,13,2885
62,2015년 5월 3일 - 14시,일,O,14,496
63,2015년 5월 3일 - 15시,일,O,15,2741
64,2015년 5월 3일 - 16시,일,O,16,2604
65,2015년 5월 3일 - 17시,일,O,17,2052
66,2015년 5월 3일 - 18시,일,O,18,3115
67,2015년 5월 3일 - 19시,일,O,19,2193
68,2015년 5월 3일 - 20시,일,O,20,614
69,2015년 5월 3일 - 21시,일,O,21,2632
70,2015년 5월 3일 - 22시,일,O,22,2607
71,2015년 5월 3일 - 23시,일,O,23,240
72,2015년 5월 4일 - 0시,월,O,0,235
73,2015년 5월 4일 - 1시,월,O,1,242
