,DateTime,Day,Holiday,Seq,Watt
0,2014년 12월 1일 - 0시,월,X,0,2803
1,2014년 12월 1일 - 1시,월,X,1,2675
2,2014년 12월 1일 - 2시,월,X,2,2650
3,2014년 12월 1일 - 3시,월,X,3,245
4,2014년 12월 1일 - 4시,월,X,4,332
5,2014년 12월 1일 - 5시,월,X,5,1962
6,2014년 12월 1일 - 6시,월,X,6,400
7,2014년 12월 1일 - 7시,월,X,7,2799
8,2014년 12월 1일 - 8시,월,X,8,2798
9,2014년 12월 1일 - 9시,월,X,9,3521
10,2014년 12월 1일 - 10시,월,X,10,2593
11,2014년 12월 1일 - 11시,월,X,11,523
12,2014년 12월 1일 - 12시,월,X,12,1973
13,2014년 12월 1일 - 13시,월,X,13,2597
14,2014년 12월 1일 - 14시,월,X,14,1914
15,2014년 12월 1일 - 15시,월,X,15,497
16,2014년 12월 1일 - 16시,월,X,16,2072
17,2014년 12월 1일 - 17시,월,X,17,3014
18,2014년 12월 1일 - 18시,월,X,18,2011
19,2014년 12월 1일 - 19시,월,X,19,4839
20,2014년 12월 1일 - 20시,월,X,20,650
21,2014년 12월 1일 - 21시,월,X,21,2146
22,2014년 12월 1일 - 22시,월,X,22,400
23,2014년 12월 1일 - 23시,월,X,23,253
24,2014년 12월 2일 - 0시,화,X,0,335
25,2014년 12월 2일 - 1시,화,X,1,257
26,2014년 12월 2일 - 2시,화,X,2,239
27,2014년 12월 2일 - 3시,화,X,3,333
28,2014년 12월 2일 - 4시,화,X,4,310
29,2014년 12월 2일 - 5시,화,X,5,253
30,2014년 12월 2일 - 6시,화,X,6,334
31,2014년 12월 2일 - 7시,화,X,7,4624
32,2014년 12월 2일 - 8시,화,X,8,1980
33,2014년 12월 2일 - 9시,화,X,9,415
34,2014년 12월 2일 - 10시,화,X,10,4531
35,2014년 12월 2일 - 11시,화,X,11,1968
36,2014년 12월 2일 - 12시,화,X,12,2013
37,2014년 12월 2일 - 13시,화,X,13,1944
38,2014년 12월 2일 - 14시,화,X,14,262
39,2014년 12월 2일 - 15시,화,X,15,2015
40,2014년 12월 2일 - 16시,화,X,16,2933
41,2014년 12월 2일 - 17시,화,X,17,3075
42,2014년 12월 2일 - 18시,화,X,18,2961
43,2014년 12월 2일 - 19시,화,X,19,2851
44,2014년 12월 2일 - 20시,화,X,20,1301
45,2014년 12월 2일 - 21시,화,X,21,570
46,2014년 12월 2일 - 22시,화,X,22,4687
47,2014년 12월 2일 - 23시,화,X,23,276
48,2014년 12월 3일 - 0시,수,X,0,446
49,2014년 12월 3일 - 1시,수,X,1,790
50,2014년 12월 3일 - 2시,수,X,2,371
51,2014년 12월 3일 - 3시,수,X,3,320
52,2014년 12월 3일 - 4시,수,X,4,224
53,2014년 12월 3일 - 5시,수,X,5,247
54,2014년 12월 3일 - 6시,수,X,6,221
55,2014년 12월 3일 - 7시,수,X,7,3137
56,2014년 12월 3일 - 8시,수,X,8,2002
57,2014년 12월 3일 - 9시,수,X,9,1978
58,2014년 12월 3일 - 10시,수,X,10,2737
59,2014년 12월 3일 - 11시,수,X,11,1389
60,2014년 12월 3일 - 12시,수,X,12,3393
61,2014년 12월 3일 - 13시,수,X,13,2710
62,2014년 12월 3일 - 14시,수,X,14,1900
63,2014년 12월 3일 - 15시,수,X,15,1999
64,2014년 12월 3일 - 16시,수,X,16,815
65,2014년 12월 3일 - 17시,수,X,17,702
66,2014년 12월 3일 - 18시,수,X,18,2175
67,2014년 12월 3일 - 19시,수,X,19,1993
68,2014년 12월 3일 - 20시,수,X,20,6477
69,2014년 12월 3일 - 21시,수,X,21,1827
70,2014년 12월 3일 - 22시,수,X,22,2670
71,2014년 12월 3일 - 23시,수,X,23,2638
72,2014년 12월 4일 - 0시,목,X,0,2620
73,2014년 12월 4일 - 1시,목,X,1,249
74,2014년 12월 4일 - 2시,목,X,2,812
75,2014년 12월 4일 - 3시,목,X,3,240
76,2014년 12월 4일 - 4시,목,X,4,366
77,2014년 12월 4일 - 5시,목,X,5,242
78,2014년 12월 4일 - 6시,목,X,6,261
79,2014년 12월 4일 - 7시,목,X,7,2706
80,2014년 12월 4일 - 8시,목,X,8,3777
81,2014년 12월 4일 - 9시,목,X,9,2864
82,2014년 12월 4일 - 10시,목,X,10,2426
83,2014년 12월 4일 - 11시,목,X,11,2767
84,2014년 12월 4일 - 12시,목,X,12,2273
85,2014년 12월 4일 - 13시,목,X,13,2986
86,2014년 12월 4일 - 14시,목,X,14,1323
87,2014년 12월 4일 - 15시,목,X,15,600
88,2014년 12월 4일 - 16시,목,X,16,2979
89,2014년 12월 4일 - 17시,목,X,17,4627
90,2014년 12월 4일 - 18시,목,X,18,2253
91,2014년 12월 4일 - 19시,목,X,19,5316
92,2014년 12월 4일 - 20시,목,X,20,2790
93,2014년 12월 4일 - 21시,목,X,21,3013
94,2014년 12월 4일 - 22시,목,X,22,3488
95,2014년 12월 4일 - 23시,목,X,23,1346
96,2014년 12월 5일 - 0시,금,X,0,223
97,2014년 12월 5일 - 1시,금,X,1,224
98,2014년 12월 5일 - 2시,금,X,2,319
99,2014년 12월 5일 - 3시,금,X,3,223
100,2014년 12월 5일 - 4시,금,X,4,291
101,2014년 12월 5일 - 5시,금,X,5,301
102,2014년 12월 5일 - 6시,금,X,6,225
103,2014년 12월 5일 - 7시,금,X,7,2923
104,2014년 12월 5일 - 8시,금,X,8,4845
105,2014년 12월 5일 - 9시,금,X,9,2651
106,2014년 12월 5일 - 10시,금,X,10,2589
107,2014년 12월 5일 - 11시,금,X,11,2849
