,DateTime,Day,Holiday,Seq,Watt
0,2014년 1월 1일 - 0시,수,O,0,656
1,2014년 1월 1일 - 1시,수,O,1,2762
2,2014년 1월 1일 - 2시,수,O,2,2849
3,2014년 1월 1일 - 3시,수,O,3,4831
4,2014년 1월 1일 - 4시,수,O,4,306
5,2014년 1월 1일 - 5시,수,O,5,327
6,2014년 1월 1일 - 6시,수,O,6,684
7,2014년 1월 1일 - 7시,수,O,7,317
8,2014년 1월 1일 - 8시,수,O,8,323
9,2014년 1월 1일 - 9시,수,O,9,305
10,2014년 1월 1일 - 10시,수,O,10,3890
11,2014년 1월 1일 - 11시,수,O,11,3108
12,2014년 1월 1일 - 12시,수,O,12,533
13,2014년 1월 1일 - 13시,수,O,13,3786
14,2014년 1월 1일 - 14시,수,O,14,3282
15,2014년 1월 1일 - 15시,수,O,15,738
16,2014년 1월 1일 - 16시,수,O,16,666
17,2014년 1월 1일 - 17시,수,O,17,3043
18,2014년 1월 1일 - 18시,수,O,18,2283
19,2014년 1월 1일 - 19시,수,O,19,2313
20,2014년 1월 1일 - 20시,수,O,20,2204
21,2014년 1월 1일 - 21시,수,O,21,634
22,2014년 1월 1일 - 22시,수,O,22,632
23,2014년 1월 1일 - 23시,수,O,23,229
24,2014년 1월 2일 - 0시,목,X,0,284
25,2014년 1월 2일 - 1시,목,X,1,1049
26,2014년 1월 2일 - 2시,목,X,2,292
27,2014년 1월 2일 - 3시,목,X,3,223
28,2014년 1월 2일 - 4시,목,X,4,227
29,2014년 1월 2일 - 5시,목,X,5,404
30,2014년 1월 2일 - 6시,목,X,6,365
31,2014년 1월 2일 - 7시,목,X,7,294
32,2014년 1월 2일 - 8시,목,X,8,285
33,2014년 1월 2일 - 9시,목,X,9,2693
34,2014년 1월 2일 - 10시,목,X,10,472
35,2014년 1월 2일 - 11시,목,X,11,515
36,2014년 1월 2일 - 12시,목,X,12,950
37,2014년 1월 2일 - 13시,목,X,13,3705
38,2014년 1월 2일 - 14시,목,X,14,2838
39,2014년 1월 2일 - 15시,목,X,15,1832
40,2014년 1월 2일 - 16시,목,X,16,2922
41,2014년 1월 2일 - 17시,목,X,17,3944
42,2014년 1월 2일 - 18시,목,X,18,2965
43,2014년 1월 2일 - 19시,목,X,19,3009
44,2014년 1월 2일 - 20시,목,X,20,657
45,2014년 1월 2일 - 21시,목,X,21,2444
46,2014년 1월 2일 - 22시,목,X,22,539
47,2014년 1월 2일 - 23시,목,X,23,2626
48,2014년 1월 3일 - 0시,금,X,0,2632
49,2014년 1월 3일 - 1시,금,X,1,232
50,2014년 1월 3일 - 2시,금,X,2,275
51,2014년 1월 3일 - 3시,금,X,3,257
52,2014년 1월 3일 - 4시,금,X,4,215
53,2014년 1월 3일 - 5시,금,X,5,225
54,2014년 1월 3일 - 6시,금,X,6,282
55,2014년 1월 3일 - 7시,금,X,7,2619
56,2014년 1월 3일 - 8시,금,X,8,2998
57,2014년 1월 3일 - 9시,금,X,9,517
58,2014년 1월 3일 - 10시,금,X,10,521
59,2014년 1월 3일 - 11시,금,X,11,691
60,2014년 1월 3일 - 12시,금,X,12,2895
61,2014년 1월 3일 - 13시,금,X,13,4506
62,2014년 1월 3일 - 14시,금,X,14,2931
63,2014년 1월 3일 - 15시,금,X,15,2863
64,2014년 1월 3일 - 16시,금,X,16,1793
65,2014년 1월 3일 - 17시,금,X,17,2038
66,2014년 1월 3일 - 18시,금,X,18,4711
67,2014년 1월 3일 - 19시,금,X,19,623
68,2014년 1월 3일 - 20시,금,X,20,669
69,2014년 1월 3일 - 21시,금,X,21,724
70,2014년 1월 3일 - 22시,금,X,22,510
71,2014년 1월 3일 - 23시,금,X,23,318
72,2014년 1월 4일 - 0시,토,O,0,284
73,2014년 1월 4일 - 1시,토,O,1,253
74,2014년 1월 4일 - 2시,토,O,2,789
75,2014년 1월 4일 - 3시,토,O,3,735
76,2014년 1월 4일 - 4시,토,O,4,371
77,2014년 1월 4일 - 5시,토,O,5,777
78,2014년 1월 4일 - 6시,토,O,6,786
79,2014년 1월 4일 - 7시,토,O,7,830
80,2014년 1월 4일 - 8시,토,O,8,762
81,2014년 1월 4일 - 9시,토,O,9,3759
82,2014년 1월 4일 - 10시,토,O,10,3732
83,2014년 1월 4일 - 11시,토,O,11,298
84,2014년 1월 4일 - 12시,토,O,12,2852
85,2014년 1월 4일 - 13시,토,O,13,5233
86,2014년 1월 4일 - 14시,토,O,14,1853
87,2014년 1월 4일 - 15시,토,O,15,282
88,2014년 1월 4일 - 16시,토,O,16,684
89,2014년 1월 4일 - 17시,토,O,17,3028
90,2014년 1월 4일 - 18시,토,O,18,2788
91,2014년 1월 4일 - 19시,토,O,19,2653
92,2014년 1월 4일 - 20시,토,O,20,4836
93,2014년 1월 4일 - 21시,토,O,21,673
94,2014년 1월 4일 - 22시,토,O,22,510
95,2014년 1월 4일 - 23시,토,O,23,467
96,2014년 1월 5일 - 0시,일,O,0,311
97,2014년 1월 5일 - 1시,일,O,1,247
98,2014년 1월 5일 - 2시,일,O,2,672
99,2014년 1월 5일 - 3시,일,O,3,239
100,2014년 1월 5일 - 4시,일,O,4,269
101,2014년 1월 5일 - 5시,일,O,5,756
102,2014년 1월 5일 - 6시,일,O,6,313
103,2014년 1월 5일 - 7시,일,O,7,355
104,2014년 1월 5일 - 8시,일,O,8,2902
105,2014년 1월 5일 - 9시,일,O,9,2043
106,2014년 1월 5일 - 10시,일,O,10,232
107,2014년 1월 5일 - 11시,일,O,11,276
108,2014년 1월 5일 - 12시,일,O,12,827
109,2014년 1월 5일 - 13시,일,O,13,321
110,2014년 1월 5일 - 14시,일,O,14,5253
111,2014년 1월 5일 - 15시,일,O,15,1951
112,2014년 1월 5일 - 16시,일,O,16,450
113,2014년 1월 5일 - 17시,일,O,17,2233
114,2014년 1월 5일 - 18시,일,O,18,2362
115,2014년 1월 5일 - 19시,일,O,19,2643
116,2014년 1월 5일 - 20시,일,O,20,542
117,2014년 1월 5일 - 21시,일,O,21,2051
118,2014년 1월 5일 - 22시,일,O,22,2780
119,2014년 1월 5일 - 23시,일,O,23,2911
120,2014년 1월 6일 - 0시,월,X,0,238
121,2014년 1월 6일 - 1시,월,X,1,234
122,2014년 1월 6일 - 2시,월,X,2,331
123,2014년 1월 6일 - 3시,월,X,3,298
124,2014년 1월 6일 - 4시,월,X,4,236
125,2014년 1월 6일 - 5시,월,X,5,246
126,2014년 1월 6일 - 6시,월,X,6,304
127,2014년 1월 6일 - 7시,월,X,7,331
128,2014년 1월 6일 - 8시,월,X,8,2967
129,2014년 1월 6일 - 9시,월,X,9,2271
130,2014년 1월 6일 - 10시,월,X,10,375
131,2014년 1월 6일 - 11시,월,X,11,858
132,2014년 1월 6일 - 12시,월,X,12,383
133,2014년 1월 6일 - 13시,월,X,13,528
134,2014년 1월 6일 - 14시,월,X,14,380
135,2014년 1월 6일 - 15시,월,X,15,340
136,2014년 1월 6일 - 16시,월,X,16,407
137,2014년 1월 6일 - 17시,월,X,17,531
138,2014년 1월 6일 - 18시,월,X,18,3063
139,2014년 1월 6일 - 19시,월,X,19,869
140,2014년 1월 6일 - 20시,월,X,20,782
141,2014년 1월 6일 - 21시,월,X,21,671
142,2014년 1월 6일 - 22시,월,X,22,2255
143,2014년 1월 6일 - 23시,월,X,23,348
144,2014년 1월 7일 - 0시,화,X,0,313
145,2014년 1월 7일 - 1시,화,X,1,301
146,2014년 1월 7일 - 2시,화,X,2,227
147,2014년 1월 7일 - 3시,화,X,3,300
148,2014년 1월 7일 - 4시,화,X,4,372
149,2014년 1월 7일 - 5시,화,X,5,319
150,2014년 1월 7일 - 6시,화,X,6,232
151,2014년 1월 7일 - 7시,화,X,7,2630
152,2014년 1월 7일 - 8시,화,X,8,3034
153,2014년 1월 7일 - 9시,화,X,9,548
154,2014년 1월 7일 - 10시,화,X,10,464
155,2014년 1월 7일 - 11시,화,X,11,528
156,2014년 1월 7일 - 12시,화,X,12,2159
157,2014년 1월 7일 - 13시,화,X,13,2928
158,2014년 1월 7일 - 14시,화,X,14,367
159,2014년 1월 7일 - 15시,화,X,15,430
160,2014년 1월 7일 - 16시,화,X,16,2067
161,2014년 1월 7일 - 17시,화,X,17,662
162,2014년 1월 7일 - 18시,화,X,18,4496
163,2014년 1월 7일 - 19시,화,X,19,3849
164,2014년 1월 7일 - 20시,화,X,20,3121
165,2014년 1월 7일 - 21시,화,X,21,1975
166,2014년 1월 7일 - 22시,화,X,22,554
167,2014년 1월 7일 - 23시,화,X,23,511
168,2014년 1월 8일 - 0시,수,X,0,326
169,2014년 1월 8일 - 1시,수,X,1,256
170,2014년 1월 8일 - 2시,수,X,2,326
171,2014년 1월 8일 - 3시,수,X,3,318
172,2014년 1월 8일 - 4시,수,X,4,320
173,2014년 1월 8일 - 5시,수,X,5,348
174,2014년 1월 8일 - 6시,수,X,6,249
175,2014년 1월 8일 - 7시,수,X,7,2714
176,2014년 1월 8일 - 8시,수,X,8,5356
177,2014년 1월 8일 - 9시,수,X,9,2901
178,2014년 1월 8일 - 10시,수,X,10,1734
179,2014년 1월 8일 - 11시,수,X,11,2762
180,2014년 1월 8일 - 12시,수,X,12,2694
181,2014년 1월 8일 - 13시,수,X,13,2785
182,2014년 1월 8일 - 14시,수,X,14,398
183,2014년 1월 8일 - 15시,수,X,15,697
184,2014년 1월 8일 - 16시,수,X,16,420
185,2014년 1월 8일 - 17시,수,X,17,2027
186,2014년 1월 8일 - 18시,수,X,18,2957
187,2014년 1월 8일 - 19시,수,X,19,616
188,2014년 1월 8일 - 20시,수,X,20,2362
189,2014년 1월 8일 - 21시,수,X,21,694
190,2014년 1월 8일 - 22시,수,X,22,698
191,2014년 1월 8일 - 23시,수,X,23,655
192,2014년 1월 9일 - 0시,목,X,0,2640
193,2014년 1월 9일 - 1시,목,X,1,2640
194,2014년 1월 9일 - 2시,목,X,2,250
195,2014년 1월 9일 - 3시,목,X,3,251
196,2014년 1월 9일 - 4시,목,X,4,249
197,2014년 1월 9일 - 5시,목,X,5,415
198,2014년 1월 9일 - 6시,목,X,6,444
199,2014년 1월 9일 - 7시,목,X,7,3042
200,2014년 1월 9일 - 8시,목,X,8,2991
201,2014년 1월 9일 - 9시,목,X,9,564
202,2014년 1월 9일 - 10시,목,X,10,361
203,2014년 1월 9일 - 11시,목,X,11,3142
204,2014년 1월 9일 - 12시,목,X,12,2935
205,2014년 1월 9일 - 13시,목,X,13,562
206,2014년 1월 9일 - 14시,목,X,14,553
