,DateTime,Day,Holiday,Seq,Watt
0,2014년 10월 1일 - 0시,수,X,0,966
1,2014년 10월 1일 - 1시,수,X,1,322
2,2014년 10월 1일 - 2시,수,X,2,423
3,2014년 10월 1일 - 3시,수,X,3,265
4,2014년 10월 1일 - 4시,수,X,4,267
5,2014년 10월 1일 - 5시,수,X,5,363
6,2014년 10월 1일 - 6시,수,X,6,4623
7,2014년 10월 1일 - 7시,수,X,7,421
8,2014년 10월 1일 - 8시,수,X,8,3097
9,2014년 10월 1일 - 9시,수,X,9,4180
10,2014년 10월 1일 - 10시,수,X,10,1632
11,2014년 10월 1일 - 11시,수,X,11,2044
12,2014년 10월 1일 - 12시,수,X,12,425
13,2014년 10월 1일 - 13시,수,X,13,307
14,2014년 10월 1일 - 14시,수,X,14,4542
15,2014년 10월 1일 - 15시,수,X,15,2032
16,2014년 10월 1일 - 16시,수,X,16,2881
17,2014년 10월 1일 - 17시,수,X,17,2124
18,2014년 10월 1일 - 18시,수,X,18,3178
19,2014년 10월 1일 - 19시,수,X,19,3359
20,2014년 10월 1일 - 20시,수,X,20,644
21,2014년 10월 1일 - 21시,수,X,21,1985
22,2014년 10월 1일 - 22시,수,X,22,294
23,2014년 10월 1일 - 23시,수,X,23,285
24,2014년 10월 2일 - 0시,목,X,0,286
25,2014년 10월 2일 - 1시,목,X,1,281
26,2014년 10월 2일 - 2시,목,X,2,278
27,2014년 10월 2일 - 3시,목,X,3,286
28,2014년 10월 2일 - 4시,목,X,4,356
29,2014년 10월 2일 - 5시,목,X,5,425
30,2014년 10월 2일 - 6시,목,X,6,3675
31,2014년 10월 2일 - 7시,목,X,7,365
32,2014년 10월 2일 - 8시,목,X,8,4567
33,2014년 10월 2일 - 9시,목,X,9,1819
34,2014년 10월 2일 - 10시,목,X,10,285
35,2014년 10월 2일 - 11시,목,X,11,4437
36,2014년 10월 2일 - 12시,목,X,12,2696
37,2014년 10월 2일 - 13시,목,X,13,2948
38,2014년 10월 2일 - 14시,목,X,14,1962
39,2014년 10월 2일 - 15시,목,X,15,1963
40,2014년 10월 2일 - 16시,목,X,16,2674
41,2014년 10월 2일 - 17시,목,X,17,4509
42,2014년 10월 2일 - 18시,목,X,18,6700
43,2014년 10월 2일 - 19시,목,X,19,2430
44,2014년 10월 2일 - 20시,목,X,20,616
45,2014년 10월 2일 - 21시,목,X,21,2746
46,2014년 10월 2일 - 22시,목,X,22,2686
47,2014년 10월 2일 - 23시,목,X,23,285
48,2014년 10월 3일 - 0시,금,X,0,243
49,2014년 10월 3일 - 1시,금,X,1,226
50,2014년 10월 3일 - 2시,금,X,2,229
51,2014년 10월 3일 - 3시,금,X,3,226
52,2014년 10월 3일 - 4시,금,X,4,228
53,2014년 10월 3일 - 5시,금,X,5,227
54,2014년 10월 3일 - 6시,금,X,6,3224
55,2014년 10월 3일 - 7시,금,X,7,2827
56,2014년 10월 3일 - 8시,금,X,8,495
57,2014년 10월 3일 - 9시,금,X,9,2908
58,2014년 10월 3일 - 10시,금,X,10,1552
59,2014년 10월 3일 - 11시,금,X,11,4637
60,2014년 10월 3일 - 12시,금,X,12,526
61,2014년 10월 3일 - 13시,금,X,13,460
62,2014년 10월 3일 - 14시,금,X,14,1943
63,2014년 10월 3일 - 15시,금,X,15,4939
64,2014년 10월 3일 - 16시,금,X,16,4554
65,2014년 10월 3일 - 17시,금,X,17,5002
66,2014년 10월 3일 - 18시,금,X,18,2542
67,2014년 10월 3일 - 19시,금,X,19,556
68,2014년 10월 3일 - 20시,금,X,20,522
69,2014년 10월 3일 - 21시,금,X,21,2642
70,2014년 10월 3일 - 22시,금,X,22,2668
71,2014년 10월 3일 - 23시,금,X,23,2686
