,DateTime,Day,Holiday,Seq,Watt
0,2013년 4월 1일 - 0시,월,X,0,239
1,2013년 4월 1일 - 1시,월,X,1,226
2,2013년 4월 1일 - 2시,월,X,2,492
3,2013년 4월 1일 - 3시,월,X,3,246
4,2013년 4월 1일 - 4시,월,X,4,238
5,2013년 4월 1일 - 5시,월,X,5,245
6,2013년 4월 1일 - 6시,월,X,6,242
7,2013년 4월 1일 - 7시,월,X,7,254
8,2013년 4월 1일 - 8시,월,X,8,1773
9,2013년 4월 1일 - 9시,월,X,9,248
10,2013년 4월 1일 - 10시,월,X,10,265
11,2013년 4월 1일 - 11시,월,X,11,259
12,2013년 4월 1일 - 12시,월,X,12,260
13,2013년 4월 1일 - 13시,월,X,13,426
14,2013년 4월 1일 - 14시,월,X,14,277
15,2013년 4월 1일 - 15시,월,X,15,299
16,2013년 4월 1일 - 16시,월,X,16,288
17,2013년 4월 1일 - 17시,월,X,17,256
18,2013년 4월 1일 - 18시,월,X,18,239
19,2013년 4월 1일 - 19시,월,X,19,567
20,2013년 4월 1일 - 20시,월,X,20,2642
21,2013년 4월 1일 - 21시,월,X,21,2450
22,2013년 4월 1일 - 22시,월,X,22,633
23,2013년 4월 1일 - 23시,월,X,23,308
24,2013년 4월 2일 - 0시,화,X,0,305
25,2013년 4월 2일 - 1시,화,X,1,328
26,2013년 4월 2일 - 2시,화,X,2,1508
27,2013년 4월 2일 - 3시,화,X,3,318
28,2013년 4월 2일 - 4시,화,X,4,382
29,2013년 4월 2일 - 5시,화,X,5,333
30,2013년 4월 2일 - 6시,화,X,6,2880
31,2013년 4월 2일 - 7시,화,X,7,4863
32,2013년 4월 2일 - 8시,화,X,8,2897
33,2013년 4월 2일 - 9시,화,X,9,2719
34,2013년 4월 2일 - 10시,화,X,10,335
35,2013년 4월 2일 - 11시,화,X,11,2909
36,2013년 4월 2일 - 12시,화,X,12,3188
37,2013년 4월 2일 - 13시,화,X,13,3160
38,2013년 4월 2일 - 14시,화,X,14,1907
39,2013년 4월 2일 - 15시,화,X,15,504
40,2013년 4월 2일 - 16시,화,X,16,4644
41,2013년 4월 2일 - 17시,화,X,17,2755
42,2013년 4월 2일 - 18시,화,X,18,3291
43,2013년 4월 2일 - 19시,화,X,19,2594
44,2013년 4월 2일 - 20시,화,X,20,842
45,2013년 4월 2일 - 21시,화,X,21,624
46,2013년 4월 2일 - 22시,화,X,22,511
47,2013년 4월 2일 - 23시,화,X,23,610
48,2013년 4월 3일 - 0시,수,X,0,222
49,2013년 4월 3일 - 1시,수,X,1,776
50,2013년 4월 3일 - 2시,수,X,2,300
51,2013년 4월 3일 - 3시,수,X,3,369
52,2013년 4월 3일 - 4시,수,X,4,250
53,2013년 4월 3일 - 5시,수,X,5,262
54,2013년 4월 3일 - 6시,수,X,6,281
55,2013년 4월 3일 - 7시,수,X,7,4789
56,2013년 4월 3일 - 8시,수,X,8,665
57,2013년 4월 3일 - 9시,수,X,9,561
58,2013년 4월 3일 - 10시,수,X,10,3465
59,2013년 4월 3일 - 11시,수,X,11,2757
60,2013년 4월 3일 - 12시,수,X,12,2943
61,2013년 4월 3일 - 13시,수,X,13,3023
62,2013년 4월 3일 - 14시,수,X,14,721
63,2013년 4월 3일 - 15시,수,X,15,2207
64,2013년 4월 3일 - 16시,수,X,16,3361
65,2013년 4월 3일 - 17시,수,X,17,5349
66,2013년 4월 3일 - 18시,수,X,18,4999
67,2013년 4월 3일 - 19시,수,X,19,3081
68,2013년 4월 3일 - 20시,수,X,20,930
69,2013년 4월 3일 - 21시,수,X,21,4876
70,2013년 4월 3일 - 22시,수,X,22,2630
71,2013년 4월 3일 - 23시,수,X,23,229
72,2013년 4월 4일 - 0시,목,X,0,1719
73,2013년 4월 4일 - 1시,목,X,1,224
74,2013년 4월 4일 - 2시,목,X,2,223
75,2013년 4월 4일 - 3시,목,X,3,224
76,2013년 4월 4일 - 4시,목,X,4,475
77,2013년 4월 4일 - 5시,목,X,5,319
78,2013년 4월 4일 - 6시,목,X,6,280
79,2013년 4월 4일 - 7시,목,X,7,3171
80,2013년 4월 4일 - 8시,목,X,8,2572
81,2013년 4월 4일 - 9시,목,X,9,418
82,2013년 4월 4일 - 10시,목,X,10,1977
83,2013년 4월 4일 - 11시,목,X,11,3202
84,2013년 4월 4일 - 12시,목,X,12,4942
85,2013년 4월 4일 - 13시,목,X,13,2128
86,2013년 4월 4일 - 14시,목,X,14,518
87,2013년 4월 4일 - 15시,목,X,15,939
88,2013년 4월 4일 - 16시,목,X,16,2344
89,2013년 4월 4일 - 17시,목,X,17,5010
90,2013년 4월 4일 - 18시,목,X,18,3659
91,2013년 4월 4일 - 19시,목,X,19,829
92,2013년 4월 4일 - 20시,목,X,20,741
93,2013년 4월 4일 - 21시,목,X,21,564
94,2013년 4월 4일 - 22시,목,X,22,1971
95,2013년 4월 4일 - 23시,목,X,23,374
96,2013년 4월 5일 - 0시,금,X,0,234
97,2013년 4월 5일 - 1시,금,X,1,783
98,2013년 4월 5일 - 2시,금,X,2,686
99,2013년 4월 5일 - 3시,금,X,3,792
100,2013년 4월 5일 - 4시,금,X,4,832
101,2013년 4월 5일 - 5시,금,X,5,941
102,2013년 4월 5일 - 6시,금,X,6,1977
103,2013년 4월 5일 - 7시,금,X,7,4603
104,2013년 4월 5일 - 8시,금,X,8,2931
105,2013년 4월 5일 - 9시,금,X,9,435
106,2013년 4월 5일 - 10시,금,X,10,2155
107,2013년 4월 5일 - 11시,금,X,11,2979
108,2013년 4월 5일 - 12시,금,X,12,3022
109,2013년 4월 5일 - 13시,금,X,13,787
110,2013년 4월 5일 - 14시,금,X,14,612
111,2013년 4월 5일 - 15시,금,X,15,414
112,2013년 4월 5일 - 16시,금,X,16,2956
113,2013년 4월 5일 - 17시,금,X,17,1931
114,2013년 4월 5일 - 18시,금,X,18,3139
115,2013년 4월 5일 - 19시,금,X,19,2748
116,2013년 4월 5일 - 20시,금,X,20,886
117,2013년 4월 5일 - 21시,금,X,21,2592
118,2013년 4월 5일 - 22시,금,X,22,2593
119,2013년 4월 5일 - 23시,금,X,23,2576
120,2013년 4월 6일 - 0시,토,O,0,336
