,DateTime,Day,Holiday,Seq,Watt
0,2013년 1월 1일 - 0시,화,O,0,2495
1,2013년 1월 1일 - 1시,화,O,1,2482
2,2013년 1월 1일 - 2시,화,O,2,2441
3,2013년 1월 1일 - 3시,화,O,3,265
4,2013년 1월 1일 - 4시,화,O,4,260
5,2013년 1월 1일 - 5시,화,O,5,260
6,2013년 1월 1일 - 6시,화,O,6,326
7,2013년 1월 1일 - 7시,화,O,7,372
8,2013년 1월 1일 - 8시,화,O,8,4444
9,2013년 1월 1일 - 9시,화,O,9,2691
10,2013년 1월 1일 - 10시,화,O,10,2558
11,2013년 1월 1일 - 11시,화,O,11,779
12,2013년 1월 1일 - 12시,화,O,12,2961
13,2013년 1월 1일 - 13시,화,O,13,529
14,2013년 1월 1일 - 14시,화,O,14,3032
15,2013년 1월 1일 - 15시,화,O,15,2869
16,2013년 1월 1일 - 16시,화,O,16,354
17,2013년 1월 1일 - 17시,화,O,17,2297
18,2013년 1월 1일 - 18시,화,O,18,2184
19,2013년 1월 1일 - 19시,화,O,19,2981
20,2013년 1월 1일 - 20시,화,O,20,729
21,2013년 1월 1일 - 21시,화,O,21,2122
22,2013년 1월 1일 - 22시,화,O,22,543
23,2013년 1월 1일 - 23시,화,O,23,572
24,2013년 1월 2일 - 0시,수,X,0,1913
25,2013년 1월 2일 - 1시,수,X,1,240
26,2013년 1월 2일 - 2시,수,X,2,231
27,2013년 1월 2일 - 3시,수,X,3,307
28,2013년 1월 2일 - 4시,수,X,4,328
29,2013년 1월 2일 - 5시,수,X,5,238
30,2013년 1월 2일 - 6시,수,X,6,1080
31,2013년 1월 2일 - 7시,수,X,7,345
32,2013년 1월 2일 - 8시,수,X,8,2728
33,2013년 1월 2일 - 9시,수,X,9,551
34,2013년 1월 2일 - 10시,수,X,10,569
35,2013년 1월 2일 - 11시,수,X,11,3304
36,2013년 1월 2일 - 12시,수,X,12,2945
37,2013년 1월 2일 - 13시,수,X,13,2911
38,2013년 1월 2일 - 14시,수,X,14,3145
39,2013년 1월 2일 - 15시,수,X,15,1109
40,2013년 1월 2일 - 16시,수,X,16,3083
41,2013년 1월 2일 - 17시,수,X,17,726
42,2013년 1월 2일 - 18시,수,X,18,2214
43,2013년 1월 2일 - 19시,수,X,19,778
44,2013년 1월 2일 - 20시,수,X,20,951
45,2013년 1월 2일 - 21시,수,X,21,917
46,2013년 1월 2일 - 22시,수,X,22,710
47,2013년 1월 2일 - 23시,수,X,23,326
48,2013년 1월 3일 - 0시,목,X,0,422
49,2013년 1월 3일 - 1시,목,X,1,959
50,2013년 1월 3일 - 2시,목,X,2,796
51,2013년 1월 3일 - 3시,목,X,3,306
52,2013년 1월 3일 - 4시,목,X,4,455
53,2013년 1월 3일 - 5시,목,X,5,366
54,2013년 1월 3일 - 6시,목,X,6,409
55,2013년 1월 3일 - 7시,목,X,7,3179
56,2013년 1월 3일 - 8시,목,X,8,4573
57,2013년 1월 3일 - 9시,목,X,9,919
58,2013년 1월 3일 - 10시,목,X,10,618
59,2013년 1월 3일 - 11시,목,X,11,828
60,2013년 1월 3일 - 12시,목,X,12,981
