,DateTime,Day,Holiday,Seq,Watt
0,2016년 1월 1일 - 0시,금,O,0,2570
1,2016년 1월 1일 - 1시,금,O,1,326
2,2016년 1월 1일 - 2시,금,O,2,308
3,2016년 1월 1일 - 3시,금,O,3,253
4,2016년 1월 1일 - 4시,금,O,4,227
5,2016년 1월 1일 - 5시,금,O,5,229
6,2016년 1월 1일 - 6시,금,O,6,323
7,2016년 1월 1일 - 7시,금,O,7,320
8,2016년 1월 1일 - 8시,금,O,8,4617
9,2016년 1월 1일 - 9시,금,O,9,1789
10,2016년 1월 1일 - 10시,금,O,10,1761
11,2016년 1월 1일 - 11시,금,O,11,632
12,2016년 1월 1일 - 12시,금,O,12,695
13,2016년 1월 1일 - 13시,금,O,13,1388
14,2016년 1월 1일 - 14시,금,O,14,293
15,2016년 1월 1일 - 15시,금,O,15,389
16,2016년 1월 1일 - 16시,금,O,16,295
17,2016년 1월 1일 - 17시,금,O,17,583
18,2016년 1월 1일 - 18시,금,O,18,2158
19,2016년 1월 1일 - 19시,금,O,19,2554
20,2016년 1월 1일 - 20시,금,O,20,842
21,2016년 1월 1일 - 21시,금,O,21,675
22,2016년 1월 1일 - 22시,금,O,22,789
23,2016년 1월 1일 - 23시,금,O,23,623
24,2016년 1월 2일 - 0시,토,O,0,388
25,2016년 1월 2일 - 1시,토,O,1,299
26,2016년 1월 2일 - 2시,토,O,2,292
27,2016년 1월 2일 - 3시,토,O,3,236
28,2016년 1월 2일 - 4시,토,O,4,223
29,2016년 1월 2일 - 5시,토,O,5,293
30,2016년 1월 2일 - 6시,토,O,6,295
31,2016년 1월 2일 - 7시,토,O,7,251
32,2016년 1월 2일 - 8시,토,O,8,4258
33,2016년 1월 2일 - 9시,토,O,9,4608
34,2016년 1월 2일 - 10시,토,O,10,1870
35,2016년 1월 2일 - 11시,토,O,11,2829
36,2016년 1월 2일 - 12시,토,O,12,4209
37,2016년 1월 2일 - 13시,토,O,13,754
38,2016년 1월 2일 - 14시,토,O,14,457
39,2016년 1월 2일 - 15시,토,O,15,311
40,2016년 1월 2일 - 16시,토,O,16,380
41,2016년 1월 2일 - 17시,토,O,17,379
42,2016년 1월 2일 - 18시,토,O,18,316
43,2016년 1월 2일 - 19시,토,O,19,2030
44,2016년 1월 2일 - 20시,토,O,20,2312
45,2016년 1월 2일 - 21시,토,O,21,542
46,2016년 1월 2일 - 22시,토,O,22,803
47,2016년 1월 2일 - 23시,토,O,23,316
48,2016년 1월 3일 - 0시,일,O,0,381
49,2016년 1월 3일 - 1시,일,O,1,231
50,2016년 1월 3일 - 2시,일,O,2,215
51,2016년 1월 3일 - 3시,일,O,3,229
52,2016년 1월 3일 - 4시,일,O,4,245
53,2016년 1월 3일 - 5시,일,O,5,369
54,2016년 1월 3일 - 6시,일,O,6,294
55,2016년 1월 3일 - 7시,일,O,7,315
56,2016년 1월 3일 - 8시,일,O,8,4625
57,2016년 1월 3일 - 9시,일,O,9,2992
58,2016년 1월 3일 - 10시,일,O,10,6563
59,2016년 1월 3일 - 11시,일,O,11,639
60,2016년 1월 3일 - 12시,일,O,12,2203
61,2016년 1월 3일 - 13시,일,O,13,3026
62,2016년 1월 3일 - 14시,일,O,14,623
