,DateTime,Day,Holiday,Seq,Watt
0,201681,월,X,0,467
1,201681,월,X,1,241
2,201681,월,X,2,242
3,201681,월,X,3,241
4,201681,월,X,4,309
5,201681,월,X,5,250
6,201681,월,X,6,2727
7,201681,월,X,7,2052
8,201681,월,X,8,298
9,201681,월,X,9,1247
10,201681,월,X,10,311
11,201681,월,X,11,272
12,201681,월,X,12,278
13,201681,월,X,13,270
14,201681,월,X,14,269
15,201681,월,X,15,1555
16,201681,월,X,16,3375
17,201681,월,X,17,653
18,201681,월,X,18,2266
19,201681,월,X,19,3013
20,201681,월,X,20,610
21,201681,월,X,21,510
22,201681,월,X,22,242
23,201681,월,X,23,308
24,201682,화,X,0,295
25,201682,화,X,1,289
26,201682,화,X,2,226
27,201682,화,X,3,219
28,201682,화,X,4,287
29,201682,화,X,5,368
30,201682,화,X,6,809
31,201682,화,X,7,4536
32,201682,화,X,8,562
33,201682,화,X,9,792
34,201682,화,X,10,260
35,201682,화,X,11,2727
36,201682,화,X,12,3139
37,201682,화,X,13,845
38,201682,화,X,14,706
39,201682,화,X,15,3364
40,201682,화,X,16,3502
41,201682,화,X,17,3040
42,201682,화,X,18,2821
43,201682,화,X,19,2388
44,201682,화,X,20,837
45,201682,화,X,21,1980
46,201682,화,X,22,500
47,201682,화,X,23,319
48,201683,수,X,0,607
49,201683,수,X,1,292
50,201683,수,X,2,298
51,201683,수,X,3,298
52,201683,수,X,4,363
53,201683,수,X,5,840
54,201683,수,X,6,2690
55,201683,수,X,7,859
56,201683,수,X,8,2863
57,201683,수,X,9,2964
58,201683,수,X,10,274
59,201683,수,X,11,407
60,201683,수,X,12,259
61,201683,수,X,13,267
62,201683,수,X,14,259
63,201683,수,X,15,271
64,201683,수,X,16,343
65,201683,수,X,17,538
66,201683,수,X,18,1971
67,201683,수,X,19,397
68,201683,수,X,20,374
69,201683,수,X,21,500
70,201683,수,X,22,412
71,201683,수,X,23,306
72,201684,목,X,0,748
73,201684,목,X,1,371
74,201684,목,X,2,371
75,201684,목,X,3,228
76,201684,목,X,4,297
77,201684,목,X,5,2668
78,201684,목,X,6,337
79,201684,목,X,7,326
80,201684,목,X,8,357
81,201684,목,X,9,405
82,201684,목,X,10,274
83,201684,목,X,11,702
84,201684,목,X,12,855
85,201684,목,X,13,2777
86,201684,목,X,14,845
87,201684,목,X,15,409
88,201684,목,X,16,410
89,201684,목,X,17,316
90,201684,목,X,18,336
91,201684,목,X,19,319
92,201684,목,X,20,509
93,201684,목,X,21,2653
94,201684,목,X,22,888
95,201684,목,X,23,304
96,201685,금,X,0,729
97,201685,금,X,1,234
98,201685,금,X,2,231
99,201685,금,X,3,238
100,201685,금,X,4,297
101,201685,금,X,5,918
102,201685,금,X,6,229
103,201685,금,X,7,2736
104,201685,금,X,8,414
105,201685,금,X,9,353
106,201685,금,X,10,274
107,201685,금,X,11,289
108,201685,금,X,12,274
109,201685,금,X,13,1128
110,201685,금,X,14,278
111,201685,금,X,15,275
112,201685,금,X,16,348
113,201685,금,X,17,272
114,201685,금,X,18,300
115,201685,금,X,19,358
116,201685,금,X,20,2818
117,201685,금,X,21,369
118,201685,금,X,22,374
119,201685,금,X,23,270
120,201686,토,O,0,306
121,201686,토,O,1,308
122,201686,토,O,2,714
123,201686,토,O,3,236
124,201686,토,O,4,301
125,201686,토,O,5,232
126,201686,토,O,6,2526
127,201686,토,O,7,232
128,201686,토,O,8,270
129,201686,토,O,9,259
130,201686,토,O,10,480
131,201686,토,O,11,319
132,201686,토,O,12,262
133,201686,토,O,13,404
134,201686,토,O,14,306
135,201686,토,O,15,264
136,201686,토,O,16,2627
137,201686,토,O,17,2810
138,201686,토,O,18,685
139,201686,토,O,19,539
140,201686,토,O,20,613
141,201686,토,O,21,529
142,201686,토,O,22,621
143,201686,토,O,23,591
144,201687,일,O,0,2790
145,201687,일,O,1,2626
146,201687,일,O,2,236
147,201687,일,O,3,236
148,201687,일,O,4,449
149,201687,일,O,5,236
150,201687,일,O,6,4119
151,201687,일,O,7,1993
152,201687,일,O,8,1476
153,201687,일,O,9,2529
154,201687,일,O,10,282
155,201687,일,O,11,283
156,201687,일,O,12,357
157,201687,일,O,13,427
158,201687,일,O,14,726
159,201687,일,O,15,2915
160,201687,일,O,16,2834
161,201687,일,O,17,2247
162,201687,일,O,18,542
163,201687,일,O,19,607
164,201687,일,O,20,2815
165,201687,일,O,21,596
166,201687,일,O,22,538
167,201687,일,O,23,322
168,201688,월,X,0,313
169,201688,월,X,1,313
170,201688,월,X,2,248
171,201688,월,X,3,838
172,201688,월,X,4,310
173,201688,월,X,5,248
174,201688,월,X,6,2583
175,201688,월,X,7,1966
176,201688,월,X,8,260
177,201688,월,X,9,410
178,201688,월,X,10,2661
179,201688,월,X,11,295
180,201688,월,X,12,453
181,201688,월,X,13,2923
182,201688,월,X,14,339
183,201688,월,X,15,346
184,201688,월,X,16,438
185,201688,월,X,17,2953
186,201688,월,X,18,685
187,201688,월,X,19,627
188,201688,월,X,20,3064
189,201688,월,X,21,3019
190,201688,월,X,22,249
191,201688,월,X,23,391
192,201689,화,X,0,455
193,201689,화,X,1,229
194,201689,화,X,2,232
195,201689,화,X,3,235
196,201689,화,X,4,298
197,201689,화,X,5,1366
198,201689,화,X,6,2731
199,201689,화,X,7,815
200,201689,화,X,8,269
201,201689,화,X,9,261
202,201689,화,X,10,271
203,201689,화,X,11,264
204,201689,화,X,12,327
205,201689,화,X,13,265
206,201689,화,X,14,405
207,201689,화,X,15,273
208,201689,화,X,16,390
209,201689,화,X,17,2643
210,201689,화,X,18,673
211,201689,화,X,19,352
212,201689,화,X,20,317
213,201689,화,X,21,415
214,201689,화,X,22,525
215,201689,화,X,23,253
216,2016810,수,X,0,243
217,2016810,수,X,1,223
218,2016810,수,X,2,257
219,2016810,수,X,3,226
220,2016810,수,X,4,294
221,2016810,수,X,5,369
222,2016810,수,X,6,2657
223,2016810,수,X,7,335
224,2016810,수,X,8,262
225,2016810,수,X,9,266
226,2016810,수,X,10,258
227,2016810,수,X,11,278
228,2016810,수,X,12,269
229,2016810,수,X,13,256
230,2016810,수,X,14,298
231,2016810,수,X,15,256
232,2016810,수,X,16,332
233,2016810,수,X,17,342
234,2016810,수,X,18,2632
235,2016810,수,X,19,2833
236,2016810,수,X,20,629
237,2016810,수,X,21,297
238,2016810,수,X,22,566
239,2016810,수,X,23,473
240,2016811,목,X,0,315
241,2016811,목,X,1,306
242,2016811,목,X,2,297
243,2016811,목,X,3,306
244,2016811,목,X,4,339
245,2016811,목,X,5,299
246,2016811,목,X,6,2871
247,2016811,목,X,7,779
248,2016811,목,X,8,2512
249,2016811,목,X,9,2303
250,2016811,목,X,10,483
251,2016811,목,X,11,483
252,2016811,목,X,12,332
253,2016811,목,X,13,420
254,2016811,목,X,14,2801
255,2016811,목,X,15,407
256,2016811,목,X,16,3290
257,2016811,목,X,17,3157
258,2016811,목,X,18,563
259,2016811,목,X,19,336
260,2016811,목,X,20,507
261,2016811,목,X,21,507
262,2016811,목,X,22,249
263,2016811,목,X,23,239
264,2016812,금,X,0,249
265,2016812,금,X,1,553
266,2016812,금,X,2,241
267,2016812,금,X,3,249
268,2016812,금,X,4,286
269,2016812,금,X,5,229
270,2016812,금,X,6,1980
271,2016812,금,X,7,2660
272,2016812,금,X,8,2831
273,2016812,금,X,9,265
274,2016812,금,X,10,258
275,2016812,금,X,11,264
276,2016812,금,X,12,257
277,2016812,금,X,13,274
278,2016812,금,X,14,256
279,2016812,금,X,15,267
280,2016812,금,X,16,456
281,2016812,금,X,17,261
282,2016812,금,X,18,305
283,2016812,금,X,19,496
284,2016812,금,X,20,515
285,2016812,금,X,21,417
286,2016812,금,X,22,238
287,2016812,금,X,23,227
288,2016813,토,O,0,299
289,2016813,토,O,1,306
290,2016813,토,O,2,302
291,2016813,토,O,3,231
292,2016813,토,O,4,239
293,2016813,토,O,5,234
294,2016813,토,O,6,2684
295,2016813,토,O,7,437
296,2016813,토,O,8,265
297,2016813,토,O,9,262
298,2016813,토,O,10,764
299,2016813,토,O,11,258
300,2016813,토,O,12,269
301,2016813,토,O,13,259
302,2016813,토,O,14,269
303,2016813,토,O,15,2918
304,2016813,토,O,16,3091
305,2016813,토,O,17,458
306,2016813,토,O,18,2932
307,2016813,토,O,19,3231
308,2016813,토,O,20,566
309,2016813,토,O,21,426
310,2016813,토,O,22,429
311,2016813,토,O,23,1959
312,2016814,일,O,0,242
313,2016814,일,O,1,257
314,2016814,일,O,2,250
315,2016814,일,O,3,241
316,2016814,일,O,4,315
317,2016814,일,O,5,243
318,2016814,일,O,6,2676
319,2016814,일,O,7,1966
320,2016814,일,O,8,2590
321,2016814,일,O,9,342
322,2016814,일,O,10,308
323,2016814,일,O,11,265
324,2016814,일,O,12,2650
325,2016814,일,O,13,458
326,2016814,일,O,14,3033
327,2016814,일,O,15,2961
328,2016814,일,O,16,3104
329,2016814,일,O,17,3062
330,2016814,일,O,18,2843
331,2016814,일,O,19,844
332,2016814,일,O,20,2724
333,2016814,일,O,21,2777
334,2016814,일,O,22,364
335,2016814,일,O,23,316
336,2016815,월,X,0,977
337,2016815,월,X,1,327
338,2016815,월,X,2,302
339,2016815,월,X,3,731
340,2016815,월,X,4,372
341,2016815,월,X,5,950
342,2016815,월,X,6,2678
343,2016815,월,X,7,3080
344,2016815,월,X,8,357
345,2016815,월,X,9,2732
346,2016815,월,X,10,2617
347,2016815,월,X,11,693
348,2016815,월,X,12,516
349,2016815,월,X,13,504
350,2016815,월,X,14,423
351,2016815,월,X,15,393
352,2016815,월,X,16,3240
353,2016815,월,X,17,3166
354,2016815,월,X,18,563
355,2016815,월,X,19,500
356,2016815,월,X,20,491
357,2016815,월,X,21,2626
358,2016815,월,X,22,2619
359,2016815,월,X,23,249
360,2016816,화,X,0,237
361,2016816,화,X,1,234
362,2016816,화,X,2,231
363,2016816,화,X,3,231
364,2016816,화,X,4,300
365,2016816,화,X,5,229
366,2016816,화,X,6,2619
367,2016816,화,X,7,1933
368,2016816,화,X,8,2623
369,2016816,화,X,9,591
370,2016816,화,X,10,412
371,2016816,화,X,11,274
372,2016816,화,X,12,367
373,2016816,화,X,13,260
374,2016816,화,X,14,272
375,2016816,화,X,15,585
376,2016816,화,X,16,3034
377,2016816,화,X,17,508
378,2016816,화,X,18,2952
379,2016816,화,X,19,596
380,2016816,화,X,20,555
381,2016816,화,X,21,492
382,2016816,화,X,22,499
383,2016816,화,X,23,376
384,2016817,수,X,0,322
385,2016817,수,X,1,237
386,2016817,수,X,2,229
387,2016817,수,X,3,241
388,2016817,수,X,4,306
389,2016817,수,X,5,239
390,2016817,수,X,6,2776
391,2016817,수,X,7,5207
392,2016817,수,X,8,3151
393,2016817,수,X,9,1544
394,2016817,수,X,10,285
395,2016817,수,X,11,273
396,2016817,수,X,12,286
397,2016817,수,X,13,283
398,2016817,수,X,14,416
399,2016817,수,X,15,326
400,2016817,수,X,16,340
401,2016817,수,X,17,3045
402,2016817,수,X,18,317
403,2016817,수,X,19,601
404,2016817,수,X,20,509
405,2016817,수,X,21,302
406,2016817,수,X,22,330
407,2016817,수,X,23,261
408,2016818,목,X,0,265
409,2016818,목,X,1,250
410,2016818,목,X,2,269
411,2016818,목,X,3,1209
412,2016818,목,X,4,319
413,2016818,목,X,5,392
414,2016818,목,X,6,256
415,2016818,목,X,7,2772
416,2016818,목,X,8,284
417,2016818,목,X,9,803
418,2016818,목,X,10,271
419,2016818,목,X,11,321
420,2016818,목,X,12,3949
421,2016818,목,X,13,2669
422,2016818,목,X,14,2821
423,2016818,목,X,15,285
424,2016818,목,X,16,2325
425,2016818,목,X,17,2312
426,2016818,목,X,18,594
427,2016818,목,X,19,609
428,2016818,목,X,20,649
429,2016818,목,X,21,666
430,2016818,목,X,22,277
431,2016818,목,X,23,269
432,2016819,금,X,0,259
433,2016819,금,X,1,1048
434,2016819,금,X,2,305
435,2016819,금,X,3,260
436,2016819,금,X,4,330
437,2016819,금,X,5,264
438,2016819,금,X,6,287
439,2016819,금,X,7,4769
440,2016819,금,X,8,1356
441,2016819,금,X,9,286
442,2016819,금,X,10,399
443,2016819,금,X,11,1920
444,2016819,금,X,12,2649
445,2016819,금,X,13,2636
446,2016819,금,X,14,3368
447,2016819,금,X,15,2571
448,2016819,금,X,16,598
449,2016819,금,X,17,3143
450,2016819,금,X,18,402
451,2016819,금,X,19,643
452,2016819,금,X,20,713
453,2016819,금,X,21,642
454,2016819,금,X,22,599
455,2016819,금,X,23,262
456,2016820,토,O,0,324
457,2016820,토,O,1,397
458,2016820,토,O,2,399
459,2016820,토,O,3,333
460,2016820,토,O,4,284
461,2016820,토,O,5,257
462,2016820,토,O,6,2615
463,2016820,토,O,7,2635
464,2016820,토,O,8,2843
