,DateTime,Seq,Temp,°C
0,2014-6-1,0,16.0,℃
1,2014-6-1,1,16.0,℃
2,2014-6-1,2,15.5,℃
3,2014-6-1,3,15.0,℃
4,2014-6-1,4,14.0,℃
5,2014-6-1,5,14.0,℃
6,2014-6-1,6,14.5,℃
7,2014-6-1,7,15.5,℃
8,2014-6-1,8,16.5,℃
9,2014-6-1,9,17.5,℃
10,2014-6-1,10,18.5,℃
11,2014-6-1,11,19.0,℃
12,2014-6-1,12,19.5,℃
13,2014-6-1,13,19.5,℃
14,2014-6-1,14,20.5,℃
15,2014-6-1,15,21.0,℃
16,2014-6-1,16,20.5,℃
17,2014-6-1,17,19.5,℃
18,2014-6-1,18,18.5,℃
19,2014-6-1,19,17.5,℃
20,2014-6-1,20,15.5,℃
21,2014-6-1,21,15.0,℃
22,2014-6-1,22,15.0,℃
23,2014-6-1,23,14.0,℃
24,2014-6-2,0,14.5,℃
25,2014-6-2,1,16.0,℃
26,2014-6-2,2,15.5,℃
27,2014-6-2,3,15.0,℃
28,2014-6-2,4,15.0,℃
29,2014-6-2,5,14.5,℃
30,2014-6-2,6,14.5,℃
31,2014-6-2,7,15.0,℃
32,2014-6-2,8,16.0,℃
33,2014-6-2,9,17.5,℃
34,2014-6-2,10,18.5,℃
35,2014-6-2,11,19.5,℃
36,2014-6-2,12,20.5,℃
37,2014-6-2,13,21.0,℃
38,2014-6-2,14,20.5,℃
39,2014-6-2,15,20.5,℃
40,2014-6-2,16,19.5,℃
41,2014-6-2,17,19.0,℃
42,2014-6-2,18,19.0,℃
43,2014-6-2,19,19.0,℃
44,2014-6-2,20,17.5,℃
45,2014-6-2,21,17.0,℃
46,2014-6-2,22,16.5,℃
47,2014-6-2,23,16.0,℃
48,2014-6-3,0,15.0,℃
49,2014-6-3,1,14.5,℃
50,2014-6-3,2,14.0,℃
51,2014-6-3,3,14.0,℃
52,2014-6-3,4,14.0,℃
53,2014-6-3,5,14.0,℃
54,2014-6-3,6,14.0,℃
55,2014-6-3,7,14.0,℃
56,2014-6-3,8,15.0,℃
57,2014-6-3,9,15.5,℃
58,2014-6-3,10,16.0,℃
59,2014-6-3,11,15.0,℃
60,2014-6-3,12,16.5,℃
61,2014-6-3,13,18.5,℃
62,2014-6-3,14,18.5,℃
63,2014-6-3,15,19.0,℃
64,2014-6-3,16,18.0,℃
65,2014-6-3,17,18.5,℃
66,2014-6-3,18,18.5,℃
67,2014-6-3,19,17.5,℃
68,2014-6-3,20,16.0,℃
69,2014-6-3,21,15.0,℃
70,2014-6-3,22,15.0,℃
71,2014-6-3,23,15.0,℃
72,2014-6-4,0,14.0,℃
73,2014-6-4,1,13.5,℃
74,2014-6-4,2,13.0,℃
75,2014-6-4,3,13.0,℃
76,2014-6-4,4,13.0,℃
77,2014-6-4,5,13.0,℃
78,2014-6-4,6,13.0,℃
79,2014-6-4,7,13.0,℃
80,2014-6-4,8,13.0,℃
81,2014-6-4,9,13.5,℃
82,2014-6-4,10,15.0,℃
83,2014-6-4,11,14.5,℃
84,2014-6-4,12,13.5,℃
85,2014-6-4,13,14.5,℃
86,2014-6-4,14,15.0,℃
87,2014-6-4,15,13.5,℃
88,2014-6-4,16,15.0,℃
89,2014-6-4,17,15.0,℃
90,2014-6-4,18,14.5,℃
91,2014-6-4,19,12.0,℃
92,2014-6-4,20,9.5,℃
93,2014-6-4,21,9.0,℃
94,2014-6-4,22,9.0,℃
95,2014-6-4,23,9.0,℃
96,2014-6-5,0,9.0,℃
97,2014-6-5,1,10.0,℃
98,2014-6-5,2,11.0,℃
99,2014-6-5,3,11.0,℃
100,2014-6-5,4,11.0,℃
101,2014-6-5,5,11.5,℃
102,2014-6-5,6,12.0,℃
103,2014-6-5,7,13.5,℃
104,2014-6-5,8,14.5,℃
105,2014-6-5,9,16.5,℃
106,2014-6-5,10,17.0,℃
107,2014-6-5,11,17.0,℃
108,2014-6-5,12,17.5,℃
109,2014-6-5,13,18.5,℃
110,2014-6-5,14,19.0,℃
111,2014-6-5,15,19.5,℃
112,2014-6-5,16,18.5,℃
113,2014-6-5,17,18.5,℃
114,2014-6-5,18,17.5,℃
115,2014-6-5,19,16.5,℃
116,2014-6-5,20,15.5,℃
117,2014-6-5,21,14.5,℃
118,2014-6-5,22,13.5,℃
119,2014-6-5,23,13.0,℃
120,2014-6-6,0,12.0,℃
121,2014-6-6,1,12.0,℃
122,2014-6-6,2,11.0,℃
123,2014-6-6,3,10.5,℃
124,2014-6-6,4,10.0,℃
125,2014-6-6,5,11.5,℃
126,2014-6-6,6,12.5,℃
127,2014-6-6,7,14.5,℃
128,2014-6-6,8,17.0,℃
129,2014-6-6,9,18.0,℃
130,2014-6-6,10,19.5,℃
131,2014-6-6,11,20.0,℃
132,2014-6-6,12,21.0,℃
133,2014-6-6,13,21.5,℃
134,2014-6-6,14,22.0,℃
135,2014-6-6,15,21.5,℃
136,2014-6-6,16,21.0,℃
137,2014-6-6,17,19.5,℃
138,2014-6-6,18,18.5,℃
139,2014-6-6,19,18.0,℃
140,2014-6-6,20,17.0,℃
141,2014-6-6,21,17.0,℃
142,2014-6-6,22,16.0,℃
143,2014-6-6,23,16.0,℃
144,2014-6-7,0,16.0,℃
145,2014-6-7,1,16.0,℃
146,2014-6-7,2,16.0,℃
147,2014-6-7,3,15.0,℃
148,2014-6-7,4,16.0,℃
149,2014-6-7,5,16.0,℃
150,2014-6-7,6,16.0,℃
151,2014-6-7,7,16.5,℃
152,2014-6-7,8,18.0,℃
153,2014-6-7,9,19.5,℃
154,2014-6-7,10,19.0,℃
155,2014-6-7,11,20.5,℃
156,2014-6-7,12,20.5,℃
157,2014-6-7,13,21.5,℃
158,2014-6-7,14,22.0,℃
159,2014-6-7,15,22.0,℃
160,2014-6-7,16,22.0,℃
161,2014-6-7,17,22.5,℃
162,2014-6-7,18,21.5,℃
163,2014-6-7,19,21.0,℃
164,2014-6-7,20,19.5,℃
165,2014-6-7,21,18.5,℃
166,2014-6-7,22,17.5,℃
167,2014-6-7,23,17.0,℃
168,2014-6-8,0,16.0,℃
169,2014-6-8,1,15.5,℃
170,2014-6-8,2,15.0,℃
171,2014-6-8,3,15.0,℃
172,2014-6-8,4,15.0,℃
173,2014-6-8,5,15.0,℃
174,2014-6-8,6,17.5,℃
175,2014-6-8,7,19.5,℃
176,2014-6-8,8,20.0,℃
177,2014-6-8,9,21.5,℃
178,2014-6-8,10,22.0,℃
179,2014-6-8,11,23.0,℃
180,2014-6-8,12,23.5,℃
181,2014-6-8,13,23.5,℃
182,2014-6-8,14,24.0,℃
183,2014-6-8,15,24.0,℃
184,2014-6-8,16,24.5,℃
185,2014-6-8,17,25.0,℃
186,2014-6-8,18,24.5,℃
187,2014-6-8,19,23.0,℃
188,2014-6-8,20,21.0,℃
189,2014-6-8,21,21.0,℃
190,2014-6-8,22,19.5,℃
191,2014-6-8,23,19.0,℃
192,2014-6-9,0,17.5,℃
193,2014-6-9,1,16.5,℃
194,2014-6-9,2,16.5,℃
195,2014-6-9,3,16.0,℃
196,2014-6-9,4,16.0,℃
197,2014-6-9,5,16.0,℃
198,2014-6-9,6,16.5,℃
199,2014-6-9,7,18.0,℃
200,2014-6-9,8,19.5,℃
201,2014-6-9,9,20.5,℃
202,2014-6-9,10,22.5,℃
203,2014-6-9,11,23.5,℃
204,2014-6-9,12,24.5,℃
205,2014-6-9,13,25.5,℃
206,2014-6-9,14,26.0,℃
207,2014-6-9,15,25.5,℃
208,2014-6-9,16,24.0,℃
209,2014-6-9,17,23.5,℃
210,2014-6-9,18,20.5,℃
211,2014-6-9,19,20.0,℃
212,2014-6-9,20,19.0,℃
213,2014-6-9,21,19.0,℃
214,2014-6-9,22,19.0,℃
215,2014-6-9,23,19.0,℃
216,2014-6-10,0,18.0,℃
217,2014-6-10,1,18.0,℃
218,2014-6-10,2,18.0,℃
219,2014-6-10,3,17.0,℃
220,2014-6-10,4,16.0,℃
221,2014-6-10,5,16.0,℃
222,2014-6-10,6,17.5,℃
223,2014-6-10,7,18.5,℃
224,2014-6-10,8,20.5,℃
225,2014-6-10,9,20.5,℃
226,2014-6-10,10,21.0,℃
227,2014-6-10,11,21.5,℃
228,2014-6-10,12,22.0,℃
229,2014-6-10,13,23.0,℃
230,2014-6-10,14,22.5,℃
231,2014-6-10,15,22.0,℃
232,2014-6-10,16,21.0,℃
233,2014-6-10,17,21.0,℃
234,2014-6-10,18,19.5,℃
235,2014-6-10,19,19.0,℃
236,2014-6-10,20,18.0,℃
237,2014-6-10,21,17.0,℃
238,2014-6-10,22,16.0,℃
239,2014-6-10,23,15.0,℃
240,2014-6-11,0,15.0,℃
241,2014-6-11,1,14.0,℃
242,2014-6-11,2,13.5,℃
243,2014-6-11,3,13.5,℃
244,2014-6-11,4,13.0,℃
245,2014-6-11,5,13.5,℃
246,2014-6-11,6,15.0,℃
247,2014-6-11,7,16.5,℃
248,2014-6-11,8,17.5,℃
249,2014-6-11,9,18.5,℃
250,2014-6-11,10,19.0,℃
251,2014-6-11,11,21.0,℃
252,2014-6-11,12,22.0,℃
253,2014-6-11,13,21.5,℃
254,2014-6-11,14,22.5,℃
255,2014-6-11,15,22.0,℃
256,2014-6-11,16,21.5,℃
257,2014-6-11,17,21.0,℃
258,2014-6-11,18,21.0,℃
259,2014-6-11,19,21.0,℃
260,2014-6-11,20,20.0,℃
261,2014-6-11,21,20.0,℃
262,2014-6-11,22,19.0,℃
263,2014-6-11,23,19.0,℃
264,2014-6-12,0,18.0,℃
265,2014-6-12,1,17.5,℃
266,2014-6-12,2,16.5,℃
267,2014-6-12,3,16.0,℃
268,2014-6-12,4,15.5,℃
269,2014-6-12,5,15.5,℃
270,2014-6-12,6,17.5,℃
271,2014-6-12,7,19.5,℃
272,2014-6-12,8,20.0,℃
273,2014-6-12,9,21.5,℃
274,2014-6-12,10,22.0,℃
275,2014-6-12,11,22.5,℃
276,2014-6-12,12,24.0,℃
277,2014-6-12,13,24.5,℃
278,2014-6-12,14,25.0,℃
279,2014-6-12,15,25.5,℃
280,2014-6-12,16,24.5,℃
281,2014-6-12,17,24.0,℃
282,2014-6-12,18,24.0,℃
283,2014-6-12,19,23.0,℃
284,2014-6-12,20,22.0,℃
285,2014-6-12,21,19.5,℃
286,2014-6-12,22,18.5,℃
287,2014-6-12,23,18.0,℃
288,2014-6-13,0,18.0,℃
289,2014-6-13,1,17.5,℃
290,2014-6-13,2,17.0,℃
291,2014-6-13,3,16.5,℃
292,2014-6-13,4,16.0,℃
293,2014-6-13,5,16.5,℃
294,2014-6-13,6,18.0,℃
295,2014-6-13,7,19.0,℃
296,2014-6-13,8,21.0,℃
297,2014-6-13,9,22.5,℃
298,2014-6-13,10,23.5,℃
299,2014-6-13,11,23.5,℃
300,2014-6-13,12,24.0,℃
