,DateTime,Seq,Temp,'C,Humidity,%
0,2014-1-1,0,8.5,'C,78.5,%
1,2014-1-1,1,7.5,'C,78.5,%
2,2014-1-1,2,7.5,'C,84.0,%
3,2014-1-1,3,8.0,'C,81.0,%
4,2014-1-1,4,8.0,'C,84.0,%
5,2014-1-1,5,9.0,'C,82.0,%
6,2014-1-1,6,9.0,'C,82.0,%
7,2014-1-1,7,9.0,'C,82.0,%
8,2014-1-1,8,10.0,'C,76.0,%
9,2014-1-1,9,10.0,'C,76.0,%
10,2014-1-1,10,10.0,'C,76.0,%
11,2014-1-1,11,9.0,'C,76.0,%
12,2014-1-1,12,9.0,'C,82.0,%
13,2014-1-1,13,9.5,'C,84.5,%
14,2014-1-1,14,10.0,'C,87.0,%
15,2014-1-1,15,11.0,'C,88.0,%
16,2014-1-1,16,11.0,'C,82.0,%
17,2014-1-1,17,11.0,'C,82.0,%
18,2014-1-1,18,11.0,'C,82.0,%
19,2014-1-1,19,11.0,'C,88.0,%
20,2014-1-1,20,12.0,'C,82.0,%
21,2014-1-1,21,12.0,'C,77.0,%
22,2014-1-1,22,10.5,'C,84.5,%
23,2014-1-1,23,11.0,'C,82.0,%
24,2014-1-2,0,11.0,'C,79.0,%
25,2014-1-2,1,10.5,'C,76.0,%
26,2014-1-2,2,9.0,'C,87.0,%
27,2014-1-2,3,9.5,'C,84.5,%
28,2014-1-2,4,9.5,'C,87.0,%
29,2014-1-2,5,9.0,'C,84.5,%
30,2014-1-2,6,8.0,'C,81.0,%
31,2014-1-2,7,8.0,'C,81.0,%
32,2014-1-2,8,7.5,'C,84.0,%
33,2014-1-2,9,8.0,'C,81.0,%
34,2014-1-2,10,8.5,'C,78.5,%
35,2014-1-2,11,9.5,'C,73.5,%
36,2014-1-2,12,10.0,'C,68.5,%
37,2014-1-2,13,10.5,'C,69.0,%
38,2014-1-2,14,11.0,'C,62.0,%
39,2014-1-2,15,10.5,'C,66.5,%
40,2014-1-2,16,10.0,'C,71.0,%
41,2014-1-2,17,10.0,'C,76.0,%
42,2014-1-2,18,9.5,'C,79.0,%
43,2014-1-2,19,10.0,'C,76.0,%
44,2014-1-2,20,10.5,'C,79.0,%
45,2014-1-2,21,11.0,'C,76.0,%
46,2014-1-2,22,11.0,'C,76.0,%
47,2014-1-2,23,11.0,'C,76.0,%
48,2014-1-3,0,11.0,'C,82.0,%
49,2014-1-3,1,11.0,'C,88.0,%
50,2014-1-3,2,11.0,'C,88.0,%
51,2014-1-3,3,11.0,'C,82.0,%
52,2014-1-3,4,11.0,'C,82.0,%
53,2014-1-3,5,11.0,'C,79.0,%
54,2014-1-3,6,11.0,'C,76.0,%
55,2014-1-3,7,11.0,'C,76.0,%
56,2014-1-3,8,9.5,'C,79.0,%
57,2014-1-3,9,9.0,'C,79.0,%
58,2014-1-3,10,9.5,'C,73.5,%
59,2014-1-3,11,10.5,'C,73.5,%
60,2014-1-3,12,11.0,'C,67.0,%
61,2014-1-3,13,9.0,'C,68.5,%
62,2014-1-3,14,9.0,'C,68.5,%
63,2014-1-3,15,9.0,'C,66.0,%
64,2014-1-3,16,9.0,'C,62.0,%
65,2014-1-3,17,8.0,'C,66.0,%
66,2014-1-3,18,8.0,'C,68.5,%
67,2014-1-3,19,8.0,'C,64.0,%
68,2014-1-3,20,8.5,'C,61.5,%
69,2014-1-3,21,9.0,'C,57.0,%
70,2014-1-3,22,9.0,'C,59.5,%
71,2014-1-3,23,8.5,'C,71.0,%
72,2014-1-4,0,10.0,'C,66.0,%
73,2014-1-4,1,9.5,'C,71.0,%
74,2014-1-4,2,9.0,'C,76.0,%
75,2014-1-4,3,10.0,'C,73.5,%
76,2014-1-4,4,10.0,'C,76.0,%
77,2014-1-4,5,9.0,'C,82.0,%
78,2014-1-4,6,9.0,'C,84.5,%
79,2014-1-4,7,10.0,'C,82.0,%
80,2014-1-4,8,10.0,'C,82.0,%
81,2014-1-4,9,10.0,'C,76.0,%
82,2014-1-4,10,10.0,'C,79.0,%
83,2014-1-4,11,10.0,'C,82.0,%
84,2014-1-4,12,10.0,'C,82.0,%
85,2014-1-4,13,10.0,'C,79.0,%
86,2014-1-4,14,10.0,'C,76.0,%
87,2014-1-4,15,8.5,'C,81.5,%
88,2014-1-4,16,8.0,'C,78.5,%
89,2014-1-4,17,7.0,'C,84.0,%
90,2014-1-4,18,7.0,'C,81.0,%
91,2014-1-4,19,7.0,'C,78.5,%
92,2014-1-4,20,7.0,'C,81.0,%
93,2014-1-4,21,6.0,'C,81.0,%
94,2014-1-4,22,6.0,'C,81.0,%
95,2014-1-4,23,5.0,'C,87.0,%
96,2014-1-5,0,5.0,'C,81.0,%
97,2014-1-5,1,5.0,'C,81.0,%
98,2014-1-5,2,4.0,'C,87.0,%
99,2014-1-5,3,4.5,'C,81.0,%
100,2014-1-5,4,4.0,'C,81.0,%
101,2014-1-5,5,4.0,'C,81.0,%
102,2014-1-5,6,4.0,'C,81.0,%
103,2014-1-5,7,4.0,'C,81.0,%
104,2014-1-5,8,4.0,'C,81.0,%
105,2014-1-5,9,5.0,'C,81.0,%
106,2014-1-5,10,5.5,'C,78.5,%
107,2014-1-5,11,6.5,'C,73.5,%
108,2014-1-5,12,7.5,'C,76.0,%
109,2014-1-5,13,8.0,'C,76.0,%
110,2014-1-5,14,9.0,'C,73.5,%
111,2014-1-5,15,9.0,'C,76.0,%
112,2014-1-5,16,9.0,'C,79.0,%
113,2014-1-5,17,9.0,'C,76.0,%
114,2014-1-5,18,9.0,'C,84.5,%
115,2014-1-5,19,9.5,'C,84.5,%
116,2014-1-5,20,10.0,'C,87.0,%
117,2014-1-5,21,11.0,'C,88.0,%
118,2014-1-5,22,11.5,'C,88.0,%
119,2014-1-5,23,12.0,'C,91.0,%
120,2014-1-6,0,13.0,'C,88.0,%
121,2014-1-6,1,13.0,'C,88.0,%
122,2014-1-6,2,13.5,'C,85.0,%
123,2014-1-6,3,12.5,'C,79.5,%
124,2014-1-6,4,12.0,'C,82.0,%
125,2014-1-6,5,12.5,'C,77.0,%
126,2014-1-6,6,12.5,'C,74.5,%
127,2014-1-6,7,12.0,'C,77.0,%
128,2014-1-6,8,10.0,'C,76.0,%
129,2014-1-6,9,10.0,'C,82.0,%
130,2014-1-6,10,10.5,'C,76.5,%
131,2014-1-6,11,12.0,'C,69.5,%
132,2014-1-6,12,12.0,'C,72.0,%
133,2014-1-6,13,13.0,'C,65.0,%
134,2014-1-6,14,13.0,'C,63.0,%
135,2014-1-6,15,12.5,'C,65.0,%
136,2014-1-6,16,12.0,'C,67.0,%
137,2014-1-6,17,12.0,'C,67.0,%
138,2014-1-6,18,12.0,'C,67.0,%
139,2014-1-6,19,12.0,'C,67.0,%
140,2014-1-6,20,12.0,'C,67.0,%
141,2014-1-6,21,12.0,'C,67.0,%
142,2014-1-6,22,12.0,'C,67.0,%
143,2014-1-6,23,12.0,'C,67.0,%
144,2014-1-7,0,11.5,'C,71.5,%
145,2014-1-7,1,11.0,'C,73.5,%
146,2014-1-7,2,11.5,'C,69.0,%
147,2014-1-7,3,11.0,'C,73.5,%
148,2014-1-7,4,10.5,'C,76.0,%
149,2014-1-7,5,11.0,'C,76.0,%
150,2014-1-7,6,12.0,'C,72.0,%
151,2014-1-7,7,11.5,'C,74.0,%
152,2014-1-7,8,12.0,'C,72.0,%
153,2014-1-7,9,12.0,'C,67.0,%
154,2014-1-7,10,11.0,'C,77.0,%
155,2014-1-7,11,9.0,'C,84.5,%
156,2014-1-7,12,10.0,'C,79.0,%
157,2014-1-7,13,11.0,'C,73.5,%
158,2014-1-7,14,12.0,'C,69.5,%
159,2014-1-7,15,12.0,'C,67.0,%
