,DateTime,Graph_Date,Day,Holiday,Seq,Watt
0,20160501,2016-05-01,일,1,0,498
1,20160501,2016-05-01,일,1,1,380
2,20160501,2016-05-01,일,1,2,321
3,20160501,2016-05-01,일,1,3,393
4,20160501,2016-05-01,일,1,4,370
5,20160501,2016-05-01,일,1,5,248
6,20160501,2016-05-01,일,1,6,310
7,20160501,2016-05-01,일,1,7,4611
8,20160501,2016-05-01,일,1,8,401
9,20160501,2016-05-01,일,1,9,4778
10,20160501,2016-05-01,일,1,10,336
11,20160501,2016-05-01,일,1,11,2621
12,20160501,2016-05-01,일,1,12,714
13,20160501,2016-05-01,일,1,13,328
14,20160501,2016-05-01,일,1,14,346
15,20160501,2016-05-01,일,1,15,398
16,20160501,2016-05-01,일,1,16,393
17,20160501,2016-05-01,일,1,17,2842
18,20160501,2016-05-01,일,1,18,2721
19,20160501,2016-05-01,일,1,19,1056
20,20160501,2016-05-01,일,1,20,532
21,20160501,2016-05-01,일,1,21,690
22,20160501,2016-05-01,일,1,22,345
23,20160501,2016-05-01,일,1,23,1975
24,20160502,2016-05-02,월,1,0,387
25,20160502,2016-05-02,월,1,1,246
26,20160502,2016-05-02,월,1,2,240
27,20160502,2016-05-02,월,1,3,227
28,20160502,2016-05-02,월,1,4,301
29,20160502,2016-05-02,월,1,5,234
30,20160502,2016-05-02,월,1,6,237
31,20160502,2016-05-02,월,1,7,235
32,20160502,2016-05-02,월,1,8,4577
33,20160502,2016-05-02,월,1,9,1772
34,20160502,2016-05-02,월,1,10,2959
35,20160502,2016-05-02,월,1,11,2668
36,20160502,2016-05-02,월,1,12,425
37,20160502,2016-05-02,월,1,13,372
38,20160502,2016-05-02,월,1,14,498
39,20160502,2016-05-02,월,1,15,3026
40,20160502,2016-05-02,월,1,16,679
41,20160502,2016-05-02,월,1,17,1969
42,20160502,2016-05-02,월,1,18,1334
43,20160502,2016-05-02,월,1,19,2115
44,20160502,2016-05-02,월,1,20,563
45,20160502,2016-05-02,월,1,21,432
46,20160502,2016-05-02,월,1,22,347
47,20160502,2016-05-02,월,1,23,238
48,20160503,2016-05-03,화,0,0,235
49,20160503,2016-05-03,화,0,1,261
50,20160503,2016-05-03,화,0,2,235
51,20160503,2016-05-03,화,0,3,232
52,20160503,2016-05-03,화,0,4,235
53,20160503,2016-05-03,화,0,5,2590
54,20160503,2016-05-03,화,0,6,2725
55,20160503,2016-05-03,화,0,7,3950
56,20160503,2016-05-03,화,0,8,310
57,20160503,2016-05-03,화,0,9,283
58,20160503,2016-05-03,화,0,10,2016
59,20160503,2016-05-03,화,0,11,485
60,20160503,2016-05-03,화,0,12,354
61,20160503,2016-05-03,화,0,13,438
62,20160503,2016-05-03,화,0,14,388
63,20160503,2016-05-03,화,0,15,3159
64,20160503,2016-05-03,화,0,16,727
65,20160503,2016-05-03,화,0,17,3034
66,20160503,2016-05-03,화,0,18,2038
67,20160503,2016-05-03,화,0,19,504
68,20160503,2016-05-03,화,0,20,666
69,20160503,2016-05-03,화,0,21,522
70,20160503,2016-05-03,화,0,22,2778
71,20160503,2016-05-03,화,0,23,2689
72,20160504,2016-05-04,수,0,0,241
73,20160504,2016-05-04,수,0,1,237
74,20160504,2016-05-04,수,0,2,238
75,20160504,2016-05-04,수,0,3,237
76,20160504,2016-05-04,수,0,4,348
77,20160504,2016-05-04,수,0,5,260
78,20160504,2016-05-04,수,0,6,5685
79,20160504,2016-05-04,수,0,7,4559
80,20160504,2016-05-04,수,0,8,786
81,20160504,2016-05-04,수,0,9,2118
82,20160504,2016-05-04,수,0,10,540
83,20160504,2016-05-04,수,0,11,622
84,20160504,2016-05-04,수,0,12,452
85,20160504,2016-05-04,수,0,13,2063
86,20160504,2016-05-04,수,0,14,2847
87,20160504,2016-05-04,수,0,15,3383
88,20160504,2016-05-04,수,0,16,663
89,20160504,2016-05-04,수,0,17,526
90,20160504,2016-05-04,수,0,18,2916
91,20160504,2016-05-04,수,0,19,4987
92,20160504,2016-05-04,수,0,20,3089
93,20160504,2016-05-04,수,0,21,570
94,20160504,2016-05-04,수,0,22,277
95,20160504,2016-05-04,수,0,23,247
96,20160505,2016-05-05,목,0,0,241
97,20160505,2016-05-05,목,0,1,237
98,20160505,2016-05-05,목,0,2,380
99,20160505,2016-05-05,목,0,3,232
100,20160505,2016-05-05,목,0,4,353
101,20160505,2016-05-05,목,0,5,242
102,20160505,2016-05-05,목,0,6,2576
103,20160505,2016-05-05,목,0,7,2902
104,20160505,2016-05-05,목,0,8,978
105,20160505,2016-05-05,목,0,9,2757
106,20160505,2016-05-05,목,0,10,977
107,20160505,2016-05-05,목,0,11,2603
108,20160505,2016-05-05,목,0,12,2647
109,20160505,2016-05-05,목,0,13,2777
110,20160505,2016-05-05,목,0,14,2746
111,20160505,2016-05-05,목,0,15,691
112,20160505,2016-05-05,목,0,16,4921
113,20160505,2016-05-05,목,0,17,4893
114,20160505,2016-05-05,목,0,18,2627
115,20160505,2016-05-05,목,0,19,2933
116,20160505,2016-05-05,목,0,20,513
117,20160505,2016-05-05,목,0,21,2761
118,20160505,2016-05-05,목,0,22,2601
119,20160505,2016-05-05,목,0,23,322
120,20160506,2016-05-06,금,0,0,328
121,20160506,2016-05-06,금,0,1,305
122,20160506,2016-05-06,금,0,2,315
123,20160506,2016-05-06,금,0,3,323
124,20160506,2016-05-06,금,0,4,370
125,20160506,2016-05-06,금,0,5,907
126,20160506,2016-05-06,금,0,6,5524
127,20160506,2016-05-06,금,0,7,525
128,20160506,2016-05-06,금,0,8,2203
129,20160506,2016-05-06,금,0,9,609
130,20160506,2016-05-06,금,0,10,943
131,20160506,2016-05-06,금,0,11,430
132,20160506,2016-05-06,금,0,12,966
133,20160506,2016-05-06,금,0,13,1937
134,20160506,2016-05-06,금,0,14,330
135,20160506,2016-05-06,금,0,15,374
136,20160506,2016-05-06,금,0,16,604
137,20160506,2016-05-06,금,0,17,599
138,20160506,2016-05-06,금,0,18,2895
139,20160506,2016-05-06,금,0,19,535
140,20160506,2016-05-06,금,0,20,568
141,20160506,2016-05-06,금,0,21,513
142,20160506,2016-05-06,금,0,22,471
143,20160506,2016-05-06,금,0,23,364
144,20160507,2016-05-07,토,1,0,311
145,20160507,2016-05-07,토,1,1,315
146,20160507,2016-05-07,토,1,2,312
147,20160507,2016-05-07,토,1,3,320
148,20160507,2016-05-07,토,1,4,344
149,20160507,2016-05-07,토,1,5,313
150,20160507,2016-05-07,토,1,6,2659
151,20160507,2016-05-07,토,1,7,4514
152,20160507,2016-05-07,토,1,8,1911
153,20160507,2016-05-07,토,1,9,2563
154,20160507,2016-05-07,토,1,10,277
155,20160507,2016-05-07,토,1,11,5226
156,20160507,2016-05-07,토,1,12,1974
157,20160507,2016-05-07,토,1,13,2617
158,20160507,2016-05-07,토,1,14,2661
