,DateTime,Graph_Date,Day,Holiday,Seq,Watt
0,20160101,2016-01-01,금,1,0,2570
1,20160101,2016-01-01,금,1,1,326
2,20160101,2016-01-01,금,1,2,308
3,20160101,2016-01-01,금,1,3,253
4,20160101,2016-01-01,금,1,4,227
5,20160101,2016-01-01,금,1,5,229
6,20160101,2016-01-01,금,1,6,323
7,20160101,2016-01-01,금,1,7,320
8,20160101,2016-01-01,금,1,8,4617
9,20160101,2016-01-01,금,1,9,1789
10,20160101,2016-01-01,금,1,10,1761
11,20160101,2016-01-01,금,1,11,632
12,20160101,2016-01-01,금,1,12,695
13,20160101,2016-01-01,금,1,13,1388
14,20160101,2016-01-01,금,1,14,293
15,20160101,2016-01-01,금,1,15,389
16,20160101,2016-01-01,금,1,16,295
17,20160101,2016-01-01,금,1,17,583
18,20160101,2016-01-01,금,1,18,2158
19,20160101,2016-01-01,금,1,19,2554
20,20160101,2016-01-01,금,1,20,842
21,20160101,2016-01-01,금,1,21,675
22,20160101,2016-01-01,금,1,22,789
23,20160101,2016-01-01,금,1,23,623
24,20160102,2016-01-02,토,1,0,388
25,20160102,2016-01-02,토,1,1,299
26,20160102,2016-01-02,토,1,2,292
27,20160102,2016-01-02,토,1,3,236
28,20160102,2016-01-02,토,1,4,223
29,20160102,2016-01-02,토,1,5,293
30,20160102,2016-01-02,토,1,6,295
31,20160102,2016-01-02,토,1,7,251
32,20160102,2016-01-02,토,1,8,4258
33,20160102,2016-01-02,토,1,9,4608
34,20160102,2016-01-02,토,1,10,1870
35,20160102,2016-01-02,토,1,11,2829
36,20160102,2016-01-02,토,1,12,4209
37,20160102,2016-01-02,토,1,13,754
38,20160102,2016-01-02,토,1,14,457
39,20160102,2016-01-02,토,1,15,311
40,20160102,2016-01-02,토,1,16,380
41,20160102,2016-01-02,토,1,17,379
42,20160102,2016-01-02,토,1,18,316
43,20160102,2016-01-02,토,1,19,2030
44,20160102,2016-01-02,토,1,20,2312
45,20160102,2016-01-02,토,1,21,542
46,20160102,2016-01-02,토,1,22,803
47,20160102,2016-01-02,토,1,23,316
48,20160103,2016-01-03,일,1,0,381
49,20160103,2016-01-03,일,1,1,231
50,20160103,2016-01-03,일,1,2,215
51,20160103,2016-01-03,일,1,3,229
52,20160103,2016-01-03,일,1,4,245
53,20160103,2016-01-03,일,1,5,369
54,20160103,2016-01-03,일,1,6,294
55,20160103,2016-01-03,일,1,7,315
56,20160103,2016-01-03,일,1,8,4625
57,20160103,2016-01-03,일,1,9,2992
58,20160103,2016-01-03,일,1,10,6563
59,20160103,2016-01-03,일,1,11,639
60,20160103,2016-01-03,일,1,12,2203
61,20160103,2016-01-03,일,1,13,3026
62,20160103,2016-01-03,일,1,14,623
63,20160103,2016-01-03,일,1,15,5043
64,20160103,2016-01-03,일,1,16,4963
65,20160103,2016-01-03,일,1,17,3108
66,20160103,2016-01-03,일,1,18,2461
67,20160103,2016-01-03,일,1,19,3087
68,20160103,2016-01-03,일,1,20,908
69,20160103,2016-01-03,일,1,21,581
70,20160103,2016-01-03,일,1,22,561
71,20160103,2016-01-03,일,1,23,556
72,20160104,2016-01-04,월,0,0,222
73,20160104,2016-01-04,월,0,1,323
74,20160104,2016-01-04,월,0,2,223
75,20160104,2016-01-04,월,0,3,218
76,20160104,2016-01-04,월,0,4,327
77,20160104,2016-01-04,월,0,5,835
78,20160104,2016-01-04,월,0,6,231
79,20160104,2016-01-04,월,0,7,806
80,20160104,2016-01-04,월,0,8,6174
81,20160104,2016-01-04,월,0,9,541
82,20160104,2016-01-04,월,0,10,1638
83,20160104,2016-01-04,월,0,11,1580
84,20160104,2016-01-04,월,0,12,3186
85,20160104,2016-01-04,월,0,13,3879
86,20160104,2016-01-04,월,0,14,765
87,20160104,2016-01-04,월,0,15,564
88,20160104,2016-01-04,월,0,16,3169
89,20160104,2016-01-04,월,0,17,617
90,20160104,2016-01-04,월,0,18,3993
91,20160104,2016-01-04,월,0,19,5356
92,20160104,2016-01-04,월,0,20,3161
93,20160104,2016-01-04,월,0,21,644
94,20160104,2016-01-04,월,0,22,514
95,20160104,2016-01-04,월,0,23,310
96,20160105,2016-01-05,화,0,0,248
97,20160105,2016-01-05,화,0,1,377
98,20160105,2016-01-05,화,0,2,223
99,20160105,2016-01-05,화,0,3,520
100,20160105,2016-01-05,화,0,4,232
101,20160105,2016-01-05,화,0,5,308
102,20160105,2016-01-05,화,0,6,247
103,20160105,2016-01-05,화,0,7,4540
104,20160105,2016-01-05,화,0,8,2116
105,20160105,2016-01-05,화,0,9,2792
106,20160105,2016-01-05,화,0,10,486
107,20160105,2016-01-05,화,0,11,424
108,20160105,2016-01-05,화,0,12,3657
109,20160105,2016-01-05,화,0,13,1392
110,20160105,2016-01-05,화,0,14,513
111,20160105,2016-01-05,화,0,15,316
112,20160105,2016-01-05,화,0,16,605
113,20160105,2016-01-05,화,0,17,3347
114,20160105,2016-01-05,화,0,18,2508
115,20160105,2016-01-05,화,0,19,602
116,20160105,2016-01-05,화,0,20,604
117,20160105,2016-01-05,화,0,21,522
118,20160105,2016-01-05,화,0,22,530
119,20160105,2016-01-05,화,0,23,513
120,20160106,2016-01-06,수,0,0,297
121,20160106,2016-01-06,수,0,1,316
122,20160106,2016-01-06,수,0,2,262
123,20160106,2016-01-06,수,0,3,899
124,20160106,2016-01-06,수,0,4,246
125,20160106,2016-01-06,수,0,5,295
126,20160106,2016-01-06,수,0,6,372
127,20160106,2016-01-06,수,0,7,5220
