,DateTime,Graph_Date,Day,Holiday,Seq,Watt
0,20161201,2016-12-01,목,0,0,227
1,20161201,2016-12-01,목,0,1,228
2,20161201,2016-12-01,목,0,2,223
3,20161201,2016-12-01,목,0,3,223
4,20161201,2016-12-01,목,0,4,295
5,20161201,2016-12-01,목,0,5,316
6,20161201,2016-12-01,목,0,6,275
7,20161201,2016-12-01,목,0,7,4758
8,20161201,2016-12-01,목,0,8,2154
9,20161201,2016-12-01,목,0,9,3051
10,20161201,2016-12-01,목,0,10,2861
11,20161201,2016-12-01,목,0,11,970
12,20161201,2016-12-01,목,0,12,3056
13,20161201,2016-12-01,목,0,13,5375
14,20161201,2016-12-01,목,0,14,3256
15,20161201,2016-12-01,목,0,15,332
16,20161201,2016-12-01,목,0,16,307
17,20161201,2016-12-01,목,0,17,248
18,20161201,2016-12-01,목,0,18,267
19,20161201,2016-12-01,목,0,19,251
20,20161201,2016-12-01,목,0,20,318
21,20161201,2016-12-01,목,0,21,294
22,20161201,2016-12-01,목,0,22,307
23,20161201,2016-12-01,목,0,23,387
24,20161202,2016-12-02,금,0,0,272
25,20161202,2016-12-02,금,0,1,293
26,20161202,2016-12-02,금,0,2,316
27,20161202,2016-12-02,금,0,3,254
28,20161202,2016-12-02,금,0,4,247
29,20161202,2016-12-02,금,0,5,226
30,20161202,2016-12-02,금,0,6,978
31,20161202,2016-12-02,금,0,7,247
32,20161202,2016-12-02,금,0,8,359
33,20161202,2016-12-02,금,0,9,236
34,20161202,2016-12-02,금,0,10,330
35,20161202,2016-12-02,금,0,11,234
36,20161202,2016-12-02,금,0,12,256
37,20161202,2016-12-02,금,0,13,239
38,20161202,2016-12-02,금,0,14,389
39,20161202,2016-12-02,금,0,15,264
40,20161202,2016-12-02,금,0,16,261
41,20161202,2016-12-02,금,0,17,330
42,20161202,2016-12-02,금,0,18,326
43,20161202,2016-12-02,금,0,19,343
44,20161202,2016-12-02,금,0,20,235
45,20161202,2016-12-02,금,0,21,249
46,20161202,2016-12-02,금,0,22,321
47,20161202,2016-12-02,금,0,23,321
48,20161203,2016-12-03,토,1,0,236
49,20161203,2016-12-03,토,1,1,224
50,20161203,2016-12-03,토,1,2,236
51,20161203,2016-12-03,토,1,3,240
52,20161203,2016-12-03,토,1,4,381
53,20161203,2016-12-03,토,1,5,387
54,20161203,2016-12-03,토,1,6,241
55,20161203,2016-12-03,토,1,7,312
56,20161203,2016-12-03,토,1,8,328
57,20161203,2016-12-03,토,1,9,227
58,20161203,2016-12-03,토,1,10,348
59,20161203,2016-12-03,토,1,11,281
60,20161203,2016-12-03,토,1,12,266
61,20161203,2016-12-03,토,1,13,191
62,20161203,2016-12-03,토,1,14,1476
63,20161203,2016-12-03,토,1,15,221
64,20161203,2016-12-03,토,1,16,483
65,20161203,2016-12-03,토,1,17,257
66,20161203,2016-12-03,토,1,18,320
67,20161203,2016-12-03,토,1,19,471
68,20161203,2016-12-03,토,1,20,353
69,20161203,2016-12-03,토,1,21,281
70,20161203,2016-12-03,토,1,22,240
71,20161203,2016-12-03,토,1,23,251
72,20161204,2016-12-04,일,1,0,240
73,20161204,2016-12-04,일,1,1,231
74,20161204,2016-12-04,일,1,2,231
75,20161204,2016-12-04,일,1,3,229
76,20161204,2016-12-04,일,1,4,640
77,20161204,2016-12-04,일,1,5,258
78,20161204,2016-12-04,일,1,6,237
79,20161204,2016-12-04,일,1,7,330
80,20161204,2016-12-04,일,1,8,250
81,20161204,2016-12-04,일,1,9,218
82,20161204,2016-12-04,일,1,10,413
83,20161204,2016-12-04,일,1,11,311
84,20161204,2016-12-04,일,1,12,679
85,20161204,2016-12-04,일,1,13,242
86,20161204,2016-12-04,일,1,14,234
87,20161204,2016-12-04,일,1,15,252
88,20161204,2016-12-04,일,1,16,309
89,20161204,2016-12-04,일,1,17,310
90,20161204,2016-12-04,일,1,18,259
91,20161204,2016-12-04,일,1,19,337
92,20161204,2016-12-04,일,1,20,311
93,20161204,2016-12-04,일,1,21,264
94,20161204,2016-12-04,일,1,22,275
95,20161204,2016-12-04,일,1,23,245
96,20161205,2016-12-05,월,0,0,234
97,20161205,2016-12-05,월,0,1,376
98,20161205,2016-12-05,월,0,2,236
99,20161205,2016-12-05,월,0,3,217
100,20161205,2016-12-05,월,0,4,372
101,20161205,2016-12-05,월,0,5,291
102,20161205,2016-12-05,월,0,6,283
103,20161205,2016-12-05,월,0,7,345
104,20161205,2016-12-05,월,0,8,4674
105,20161205,2016-12-05,월,0,9,367
106,20161205,2016-12-05,월,0,10,2865
107,20161205,2016-12-05,월,0,11,1971
108,20161205,2016-12-05,월,0,12,479
109,20161205,2016-12-05,월,0,13,2930
110,20161205,2016-12-05,월,0,14,473
111,20161205,2016-12-05,월,0,15,631
112,20161205,2016-12-05,월,0,16,777
113,20161205,2016-12-05,월,0,17,3600
114,20161205,2016-12-05,월,0,18,3367
115,20161205,2016-12-05,월,0,19,3457
116,20161205,2016-12-05,월,0,20,2315
117,20161205,2016-12-05,월,0,21,535
118,20161205,2016-12-05,월,0,22,590
119,20161205,2016-12-05,월,0,23,355
120,20161206,2016-12-06,화,0,0,335
121,20161206,2016-12-06,화,0,1,285
122,20161206,2016-12-06,화,0,2,260
123,20161206,2016-12-06,화,0,3,258
124,20161206,2016-12-06,화,0,4,355
125,20161206,2016-12-06,화,0,5,257
126,20161206,2016-12-06,화,0,6,548
127,20161206,2016-12-06,화,0,7,409
128,20161206,2016-12-06,화,0,8,2836
129,20161206,2016-12-06,화,0,9,389
130,20161206,2016-12-06,화,0,10,380
131,20161206,2016-12-06,화,0,11,2683
132,20161206,2016-12-06,화,0,12,5296
133,20161206,2016-12-06,화,0,13,6895
134,20161206,2016-12-06,화,0,14,2667
135,20161206,2016-12-06,화,0,15,800
136,20161206,2016-12-06,화,0,16,820
137,20161206,2016-12-06,화,0,17,3106
138,20161206,2016-12-06,화,0,18,591
139,20161206,2016-12-06,화,0,19,3040
140,20161206,2016-12-06,화,0,20,1976
141,20161206,2016-12-06,화,0,21,1721
142,20161206,2016-12-06,화,0,22,1515
143,20161206,2016-12-06,화,0,23,235
144,20161207,2016-12-07,수,0,0,313
145,20161207,2016-12-07,수,0,1,236
146,20161207,2016-12-07,수,0,2,227
147,20161207,2016-12-07,수,0,3,231
148,20161207,2016-12-07,수,0,4,382
149,20161207,2016-12-07,수,0,5,254
150,20161207,2016-12-07,수,0,6,225
151,20161207,2016-12-07,수,0,7,3018
152,20161207,2016-12-07,수,0,8,3128
153,20161207,2016-12-07,수,0,9,4590
154,20161207,2016-12-07,수,0,10,2618
155,20161207,2016-12-07,수,0,11,2557
156,20161207,2016-12-07,수,0,12,3030
157,20161207,2016-12-07,수,0,13,2873
158,20161207,2016-12-07,수,0,14,1867
159,20161207,2016-12-07,수,0,15,587
160,20161207,2016-12-07,수,0,16,2069
161,20161207,2016-12-07,수,0,17,921
162,20161207,2016-12-07,수,0,18,3426
163,20161207,2016-12-07,수,0,19,3419
164,20161207,2016-12-07,수,0,20,772
165,20161207,2016-12-07,수,0,21,558
166,20161207,2016-12-07,수,0,22,546
167,20161207,2016-12-07,수,0,23,2779
168,20161208,2016-12-08,목,0,0,2565
169,20161208,2016-12-08,목,0,1,223
170,20161208,2016-12-08,목,0,2,229
171,20161208,2016-12-08,목,0,3,371
172,20161208,2016-12-08,목,0,4,287
173,20161208,2016-12-08,목,0,5,222
174,20161208,2016-12-08,목,0,6,238
175,20161208,2016-12-08,목,0,7,4645
176,20161208,2016-12-08,목,0,8,2040
177,20161208,2016-12-08,목,0,9,2889
178,20161208,2016-12-08,목,0,10,2847
179,20161208,2016-12-08,목,0,11,422
180,20161208,2016-12-08,목,0,12,2994
181,20161208,2016-12-08,목,0,13,526
182,20161208,2016-12-08,목,0,14,388
183,20161208,2016-12-08,목,0,15,383
184,20161208,2016-12-08,목,0,16,3065
185,20161208,2016-12-08,목,0,17,912
186,20161208,2016-12-08,목,0,18,906
187,20161208,2016-12-08,목,0,19,2374
188,20161208,2016-12-08,목,0,20,756
189,20161208,2016-12-08,목,0,21,732
190,20161208,2016-12-08,목,0,22,521
191,20161208,2016-12-08,목,0,23,359
192,20161209,2016-12-09,금,0,0,315
193,20161209,2016-12-09,금,0,1,307
194,20161209,2016-12-09,금,0,2,216
195,20161209,2016-12-09,금,0,3,223
196,20161209,2016-12-09,금,0,4,285
197,20161209,2016-12-09,금,0,5,227
198,20161209,2016-12-09,금,0,6,584
199,20161209,2016-12-09,금,0,7,4647
200,20161209,2016-12-09,금,0,8,498
201,20161209,2016-12-09,금,0,9,443
202,20161209,2016-12-09,금,0,10,2807
203,20161209,2016-12-09,금,0,11,2899
204,20161209,2016-12-09,금,0,12,4795
205,20161209,2016-12-09,금,0,13,2588
206,20161209,2016-12-09,금,0,14,2655
207,20161209,2016-12-09,금,0,15,404
208,20161209,2016-12-09,금,0,16,377
209,20161209,2016-12-09,금,0,17,473
210,20161209,2016-12-09,금,0,18,476
211,20161209,2016-12-09,금,0,19,391
212,20161209,2016-12-09,금,0,20,3207
213,20161209,2016-12-09,금,0,21,2349
214,20161209,2016-12-09,금,0,22,555
215,20161209,2016-12-09,금,0,23,2914
216,20161210,2016-12-10,토,1,0,2962
217,20161210,2016-12-10,토,1,1,318
218,20161210,2016-12-10,토,1,2,300
219,20161210,2016-12-10,토,1,3,306
220,20161210,2016-12-10,토,1,4,226
221,20161210,2016-12-10,토,1,5,236
222,20161210,2016-12-10,토,1,6,2617
223,20161210,2016-12-10,토,1,7,2232
224,20161210,2016-12-10,토,1,8,3043
225,20161210,2016-12-10,토,1,9,3769
226,20161210,2016-12-10,토,1,10,459
227,20161210,2016-12-10,토,1,11,3051
228,20161210,2016-12-10,토,1,12,2974
229,20161210,2016-12-10,토,1,13,3345
230,20161210,2016-12-10,토,1,14,2904
231,20161210,2016-12-10,토,1,15,2864
232,20161210,2016-12-10,토,1,16,3384
233,20161210,2016-12-10,토,1,17,2314
234,20161210,2016-12-10,토,1,18,2265
235,20161210,2016-12-10,토,1,19,896
236,20161210,2016-12-10,토,1,20,410
237,20161210,2016-12-10,토,1,21,2217
238,20161210,2016-12-10,토,1,22,2649
239,20161210,2016-12-10,토,1,23,3246
240,20161211,2016-12-11,일,1,0,3072
241,20161211,2016-12-11,일,1,1,413
242,20161211,2016-12-11,일,1,2,777
243,20161211,2016-12-11,일,1,3,267
244,20161211,2016-12-11,일,1,4,368
245,20161211,2016-12-11,일,1,5,417
246,20161211,2016-12-11,일,1,6,302
247,20161211,2016-12-11,일,1,7,372
248,20161211,2016-12-11,일,1,8,4826
249,20161211,2016-12-11,일,1,9,462
250,20161211,2016-12-11,일,1,10,342
251,20161211,2016-12-11,일,1,11,2026
252,20161211,2016-12-11,일,1,12,2886
253,20161211,2016-12-11,일,1,13,889
254,20161211,2016-12-11,일,1,14,3010
255,20161211,2016-12-11,일,1,15,586
256,20161211,2016-12-11,일,1,16,616
257,20161211,2016-12-11,일,1,17,3330
258,20161211,2016-12-11,일,1,18,2397
259,20161211,2016-12-11,일,1,19,1204
260,20161211,2016-12-11,일,1,20,718
261,20161211,2016-12-11,일,1,21,620
262,20161211,2016-12-11,일,1,22,2618
263,20161211,2016-12-11,일,1,23,2629
264,20161212,2016-12-12,월,0,0,262
265,20161212,2016-12-12,월,0,1,232
266,20161212,2016-12-12,월,0,2,238
267,20161212,2016-12-12,월,0,3,236
268,20161212,2016-12-12,월,0,4,333
269,20161212,2016-12-12,월,0,5,228
270,20161212,2016-12-12,월,0,6,288
271,20161212,2016-12-12,월,0,7,3024
272,20161212,2016-12-12,월,0,8,2818
273,20161212,2016-12-12,월,0,9,405
274,20161212,2016-12-12,월,0,10,3015
275,20161212,2016-12-12,월,0,11,562
276,20161212,2016-12-12,월,0,12,4606
277,20161212,2016-12-12,월,0,13,546
278,20161212,2016-12-12,월,0,14,475
