,Year-Month-Date,Time,Holiday,Watt,Temp('C),Humidity(%),CPI
0,2016-04-01,[ 00:00 ],0,330,6.0,81.0,0.3
1,2016-04-01,[ 00:01 ],0,331,6.0,81.0,0.3
2,2016-04-01,[ 00:02 ],0,333,6.0,81.0,0.3
3,2016-04-01,[ 00:03 ],0,331,6.0,81.0,0.3
4,2016-04-01,[ 00:04 ],0,334,6.0,81.0,0.3
5,2016-04-01,[ 00:05 ],0,332,6.0,81.0,0.3
6,2016-04-01,[ 00:06 ],0,330,6.0,81.0,0.3
7,2016-04-01,[ 00:07 ],0,330,6.0,81.0,0.3
8,2016-04-01,[ 00:08 ],0,328,6.0,81.0,0.3
9,2016-04-01,[ 00:09 ],0,327,6.0,81.0,0.3
10,2016-04-01,[ 00:10 ],0,327,6.0,81.0,0.3
11,2016-04-01,[ 00:11 ],0,328,6.0,81.0,0.3
12,2016-04-01,[ 00:12 ],0,330,6.0,81.0,0.3
13,2016-04-01,[ 00:13 ],0,333,6.0,81.0,0.3
14,2016-04-01,[ 00:14 ],0,330,6.0,81.0,0.3
15,2016-04-01,[ 00:15 ],0,330,6.0,81.0,0.3
16,2016-04-01,[ 00:16 ],0,330,6.0,81.0,0.3
17,2016-04-01,[ 00:17 ],0,328,6.0,81.0,0.3
18,2016-04-01,[ 00:18 ],0,331,6.0,81.0,0.3
19,2016-04-01,[ 00:19 ],0,328,6.0,81.0,0.3
20,2016-04-01,[ 00:20 ],0,327,6.0,81.0,0.3
21,2016-04-01,[ 00:21 ],0,327,6.0,81.0,0.3
22,2016-04-01,[ 00:22 ],0,331,6.0,81.0,0.3
23,2016-04-01,[ 00:23 ],0,335,6.0,81.0,0.3
24,2016-04-01,[ 00:24 ],0,331,6.0,81.0,0.3
25,2016-04-01,[ 00:25 ],0,328,6.0,81.0,0.3
26,2016-04-01,[ 00:26 ],0,328,6.0,81.0,0.3
27,2016-04-01,[ 00:27 ],0,326,6.0,81.0,0.3
28,2016-04-01,[ 00:28 ],0,324,6.0,81.0,0.3
29,2016-04-01,[ 00:29 ],0,322,6.0,81.0,0.3
30,2016-04-01,[ 00:30 ],0,258,5.0,87.0,0.3
31,2016-04-01,[ 00:31 ],0,257,4.967,87.2,0.3
32,2016-04-01,[ 00:32 ],0,257,4.933,87.4,0.3
33,2016-04-01,[ 00:33 ],0,251,4.9,87.6,0.3
34,2016-04-01,[ 00:34 ],0,249,4.867,87.8,0.3
35,2016-04-01,[ 00:35 ],0,248,4.833,88.0,0.3
36,2016-04-01,[ 00:36 ],0,250,4.8,88.2,0.3
37,2016-04-01,[ 00:37 ],0,250,4.767,88.4,0.3
38,2016-04-01,[ 00:38 ],0,250,4.733,88.6,0.3
39,2016-04-01,[ 00:39 ],0,249,4.7,88.8,0.3
40,2016-04-01,[ 00:40 ],0,248,4.667,89.0,0.3
41,2016-04-01,[ 00:41 ],0,249,4.633,89.2,0.3
42,2016-04-01,[ 00:42 ],0,250,4.6,89.4,0.3
43,2016-04-01,[ 00:43 ],0,248,4.567,89.6,0.3
