,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp('C),Humidity(%),CPI
0,20161201,2016-12-01,목,0,0,227,3.0,62.5,1.6
1,20161201,2016-12-01,목,0,1,228,2.5,62.5,1.6
2,20161201,2016-12-01,목,0,2,223,2.0,65.0,1.6
3,20161201,2016-12-01,목,0,3,223,2.0,62.5,1.6
4,20161201,2016-12-01,목,0,4,295,2.0,60.0,1.6
5,20161201,2016-12-01,목,0,5,316,2.0,56.0,1.6
6,20161201,2016-12-01,목,0,6,275,2.0,56.0,1.6
7,20161201,2016-12-01,목,0,7,4758,1.5,60.5,1.6
8,20161201,2016-12-01,목,0,8,2154,2.0,60.0,1.6
9,20161201,2016-12-01,목,0,9,3051,2.0,65.0,1.6
10,20161201,2016-12-01,목,0,10,2861,3.5,78.0,1.6
11,20161201,2016-12-01,목,0,11,970,4.0,78.0,1.6
12,20161201,2016-12-01,목,0,12,3056,5.0,84.0,1.6
13,20161201,2016-12-01,목,0,13,5375,6.5,84.0,1.6
14,20161201,2016-12-01,목,0,14,3256,7.5,76.0,1.6
15,20161201,2016-12-01,목,0,15,332,8.0,71.0,1.6
16,20161201,2016-12-01,목,0,16,307,8.0,73.5,1.6
17,20161201,2016-12-01,목,0,17,248,7.5,78.5,1.6
18,20161201,2016-12-01,목,0,18,267,7.0,81.0,1.6
19,20161201,2016-12-01,목,0,19,251,6.0,81.0,1.6
20,20161201,2016-12-01,목,0,20,318,5.5,84.0,1.6
21,20161201,2016-12-01,목,0,21,294,5.0,87.0,1.6
22,20161201,2016-12-01,목,0,22,307,5.0,87.0,1.6
23,20161201,2016-12-01,목,0,23,387,5.0,87.0,1.6
24,20161202,2016-12-02,금,0,0,272,5.5,84.0,1.6
25,20161202,2016-12-02,금,0,1,293,5.0,87.0,1.6
26,20161202,2016-12-02,금,0,2,316,5.0,87.0,1.6
27,20161202,2016-12-02,금,0,3,254,5.5,84.0,1.6
28,20161202,2016-12-02,금,0,4,247,5.5,84.0,1.6
29,20161202,2016-12-02,금,0,5,226,6.0,81.0,1.6
30,20161202,2016-12-02,금,0,6,978,6.0,84.0,1.6
