,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp,CPI
0,20160801,2016-08-01,월,0,0,467,18.5,0.6
1,20160801,2016-08-01,월,0,1,241,17.5,0.6
2,20160801,2016-08-01,월,0,2,242,17.0,0.6
3,20160801,2016-08-01,월,0,3,241,16.0,0.6
4,20160801,2016-08-01,월,0,4,309,16.0,0.6
5,20160801,2016-08-01,월,0,5,250,15.0,0.6
6,20160801,2016-08-01,월,0,6,2727,15.0,0.6
7,20160801,2016-08-01,월,0,7,2052,16.0,0.6
8,20160801,2016-08-01,월,0,8,298,16.5,0.6
9,20160801,2016-08-01,월,0,9,1247,17.0,0.6
10,20160801,2016-08-01,월,0,10,311,18.0,0.6
11,20160801,2016-08-01,월,0,11,272,19.0,0.6
12,20160801,2016-08-01,월,0,12,278,19.0,0.6
13,20160801,2016-08-01,월,0,13,270,19.0,0.6
14,20160801,2016-08-01,월,0,14,269,18.0,0.6
15,20160801,2016-08-01,월,0,15,1555,18.0,0.6
16,20160801,2016-08-01,월,0,16,3375,17.5,0.6
17,20160801,2016-08-01,월,0,17,653,17.0,0.6
18,20160801,2016-08-01,월,0,18,2266,16.5,0.6
19,20160801,2016-08-01,월,0,19,3013,15.0,0.6
20,20160801,2016-08-01,월,0,20,610,15.0,0.6
21,20160801,2016-08-01,월,0,21,510,15.0,0.6
22,20160801,2016-08-01,월,0,22,242,15.0,0.6
23,20160801,2016-08-01,월,0,23,308,15.0,0.6
24,20160802,2016-08-02,화,0,0,295,15.0,0.6
25,20160802,2016-08-02,화,0,1,289,15.0,0.6
26,20160802,2016-08-02,화,0,2,226,15.5,0.6
27,20160802,2016-08-02,화,0,3,219,16.0,0.6
28,20160802,2016-08-02,화,0,4,287,16.0,0.6
29,20160802,2016-08-02,화,0,5,368,16.5,0.6
30,20160802,2016-08-02,화,0,6,809,17.5,0.6
31,20160802,2016-08-02,화,0,7,4536,18.0,0.6
32,20160802,2016-08-02,화,0,8,562,18.5,0.6
33,20160802,2016-08-02,화,0,9,792,19.5,0.6
34,20160802,2016-08-02,화,0,10,260,20.0,0.6
35,20160802,2016-08-02,화,0,11,2727,20.0,0.6
36,20160802,2016-08-02,화,0,12,3139,19.5,0.6
37,20160802,2016-08-02,화,0,13,845,21.0,0.6
38,20160802,2016-08-02,화,0,14,706,21.5,0.6
39,20160802,2016-08-02,화,0,15,3364,22.0,0.6
40,20160802,2016-08-02,화,0,16,3502,21.0,0.6
41,20160802,2016-08-02,화,0,17,3040,21.0,0.6
42,20160802,2016-08-02,화,0,18,2821,21.0,0.6
43,20160802,2016-08-02,화,0,19,2388,20.5,0.6
44,20160802,2016-08-02,화,0,20,837,20.0,0.6
45,20160802,2016-08-02,화,0,21,1980,20.0,0.6
46,20160802,2016-08-02,화,0,22,500,20.0,0.6
47,20160802,2016-08-02,화,0,23,319,20.0,0.6
48,20160803,2016-08-03,수,0,0,607,20.0,0.6
49,20160803,2016-08-03,수,0,1,292,20.0,0.6
50,20160803,2016-08-03,수,0,2,298,20.0,0.6
