,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp,CPI
0,20160401,2016-04-01,금,0,0,335,6.0,0.3
1,20160401,2016-04-01,금,0,1,375,5.0,0.3
2,20160401,2016-04-01,금,0,2,2640,4.5,0.3
3,20160401,2016-04-01,금,0,3,283,4.5,0.3
4,20160401,2016-04-01,금,0,4,264,4.0,0.3
5,20160401,2016-04-01,금,0,5,476,3.0,0.3
6,20160401,2016-04-01,금,0,6,646,3.5,0.3
7,20160401,2016-04-01,금,0,7,4596,4.5,0.3
8,20160401,2016-04-01,금,0,8,462,7.5,0.3
9,20160401,2016-04-01,금,0,9,404,10.0,0.3
10,20160401,2016-04-01,금,0,10,639,11.5,0.3
11,20160401,2016-04-01,금,0,11,304,11.5,0.3
12,20160401,2016-04-01,금,0,12,306,12.5,0.3
13,20160401,2016-04-01,금,0,13,312,12.5,0.3
14,20160401,2016-04-01,금,0,14,2627,13.0,0.3
15,20160401,2016-04-01,금,0,15,301,12.0,0.3
16,20160401,2016-04-01,금,0,16,2796,11.5,0.3
17,20160401,2016-04-01,금,0,17,2739,11.0,0.3
18,20160401,2016-04-01,금,0,18,2138,11.0,0.3
19,20160401,2016-04-01,금,0,19,4631,10.0,0.3
20,20160401,2016-04-01,금,0,20,3113,9.5,0.3
21,20160401,2016-04-01,금,0,21,346,9.0,0.3
22,20160401,2016-04-01,금,0,22,317,9.0,0.3
23,20160401,2016-04-01,금,0,23,260,9.0,0.3
24,20160402,2016-04-02,토,1,0,270,9.0,0.3
25,20160402,2016-04-02,토,1,1,345,9.0,0.3
26,20160402,2016-04-02,토,1,2,344,9.0,0.3
27,20160402,2016-04-02,토,1,3,261,9.0,0.3
28,20160402,2016-04-02,토,1,4,249,9.0,0.3
29,20160402,2016-04-02,토,1,5,253,9.0,0.3
30,20160402,2016-04-02,토,1,6,4499,9.5,0.3
31,20160402,2016-04-02,토,1,7,2703,10.0,0.3
32,20160402,2016-04-02,토,1,8,2826,11.5,0.3
33,20160402,2016-04-02,토,1,9,2789,12.5,0.3
34,20160402,2016-04-02,토,1,10,744,13.0,0.3
35,20160402,2016-04-02,토,1,11,3043,14.0,0.3
36,20160402,2016-04-02,토,1,12,2636,14.0,0.3
