,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp,CPI
0,20161101,2016-11-01,화,0,0,242,10.5,1.2
1,20161101,2016-11-01,화,0,1,227,10.0,1.2
2,20161101,2016-11-01,화,0,2,231,10.0,1.2
3,20161101,2016-11-01,화,0,3,262,9.0,1.2
4,20161101,2016-11-01,화,0,4,372,9.0,1.2
5,20161101,2016-11-01,화,0,5,374,9.0,1.2
6,20161101,2016-11-01,화,0,6,242,8.5,1.2
7,20161101,2016-11-01,화,0,7,2846,9.0,1.2
8,20161101,2016-11-01,화,0,8,2815,9.5,1.2
9,20161101,2016-11-01,화,0,9,2784,10.0,1.2
10,20161101,2016-11-01,화,0,10,250,10.0,1.2
11,20161101,2016-11-01,화,0,11,2822,11.5,1.2
12,20161101,2016-11-01,화,0,12,3932,12.5,1.2
13,20161101,2016-11-01,화,0,13,363,13.0,1.2
14,20161101,2016-11-01,화,0,14,2893,13.0,1.2
15,20161101,2016-11-01,화,0,15,2769,12.5,1.2
16,20161101,2016-11-01,화,0,16,3393,12.0,1.2
17,20161101,2016-11-01,화,0,17,896,12.0,1.2
18,20161101,2016-11-01,화,0,18,2252,11.0,1.2
19,20161101,2016-11-01,화,0,19,2002,11.0,1.2
20,20161101,2016-11-01,화,0,20,655,10.5,1.2
21,20161101,2016-11-01,화,0,21,661,10.0,1.2
22,20161101,2016-11-01,화,0,22,696,10.0,1.2
23,20161101,2016-11-01,화,0,23,351,9.0,1.2
24,20161102,2016-11-02,수,0,0,328,8.0,1.2
25,20161102,2016-11-02,수,0,1,339,7.0,1.2
26,20161102,2016-11-02,수,0,2,258,6.5,1.2
27,20161102,2016-11-02,수,0,3,307,6.0,1.2
28,20161102,2016-11-02,수,0,4,332,6.0,1.2
29,20161102,2016-11-02,수,0,5,256,6.5,1.2
30,20161102,2016-11-02,수,0,6,287,7.0,1.2
31,20161102,2016-11-02,수,0,7,3693,6.0,1.2
32,20161102,2016-11-02,수,0,8,3007,7.0,1.2
33,20161102,2016-11-02,수,0,9,2974,8.0,1.2
34,20161102,2016-11-02,수,0,10,2981,8.0,1.2
35,20161102,2016-11-02,수,0,11,3145,9.0,1.2
36,20161102,2016-11-02,수,0,12,4660,10.0,1.2
37,20161102,2016-11-02,수,0,13,465,10.5,1.2
38,20161102,2016-11-02,수,0,14,2066,11.0,1.2
39,20161102,2016-11-02,수,0,15,444,11.0,1.2
40,20161102,2016-11-02,수,0,16,4894,10.5,1.2
41,20161102,2016-11-02,수,0,17,5000,9.5,1.2
42,20161102,2016-11-02,수,0,18,3521,9.0,1.2
43,20161102,2016-11-02,수,0,19,3198,8.5,1.2
44,20161102,2016-11-02,수,0,20,574,8.0,1.2
45,20161102,2016-11-02,수,0,21,544,7.0,1.2
46,20161102,2016-11-02,수,0,22,519,7.5,1.2
47,20161102,2016-11-02,수,0,23,328,6.0,1.2
48,20161103,2016-11-03,목,0,0,379,6.0,1.2
49,20161103,2016-11-03,목,0,1,382,5.0,1.2
50,20161103,2016-11-03,목,0,2,229,5.0,1.2
51,20161103,2016-11-03,목,0,3,239,5.0,1.2
52,20161103,2016-11-03,목,0,4,308,5.0,1.2
53,20161103,2016-11-03,목,0,5,262,4.5,1.2
54,20161103,2016-11-03,목,0,6,315,4.5,1.2
55,20161103,2016-11-03,목,0,7,2895,4.0,1.2
56,20161103,2016-11-03,목,0,8,4980,4.5,1.2
57,20161103,2016-11-03,목,0,9,2925,5.5,1.2
58,20161103,2016-11-03,목,0,10,3858,7.5,1.2
59,20161103,2016-11-03,목,0,11,3095,9.5,1.2
60,20161103,2016-11-03,목,0,12,3902,10.5,1.2
61,20161103,2016-11-03,목,0,13,2954,11.5,1.2
62,20161103,2016-11-03,목,0,14,3274,11.0,1.2
63,20161103,2016-11-03,목,0,15,498,11.0,1.2
64,20161103,2016-11-03,목,0,16,519,11.0,1.2
65,20161103,2016-11-03,목,0,17,2931,10.5,1.2
66,20161103,2016-11-03,목,0,18,3358,10.0,1.2
67,20161103,2016-11-03,목,0,19,3481,10.0,1.2
68,20161103,2016-11-03,목,0,20,616,10.0,1.2
69,20161103,2016-11-03,목,0,21,607,9.5,1.2
70,20161103,2016-11-03,목,0,22,2333,9.0,1.2
71,20161103,2016-11-03,목,0,23,573,9.0,1.2
72,20161104,2016-11-04,금,0,0,252,8.5,1.2
73,20161104,2016-11-04,금,0,1,241,8.5,1.2
74,20161104,2016-11-04,금,0,2,267,9.0,1.2
75,20161104,2016-11-04,금,0,3,246,9.0,1.2
76,20161104,2016-11-04,금,0,4,328,9.0,1.2
77,20161104,2016-11-04,금,0,5,271,9.0,1.2
78,20161104,2016-11-04,금,0,6,426,9.0,1.2
79,20161104,2016-11-04,금,0,7,3071,9.5,1.2
80,20161104,2016-11-04,금,0,8,2267,10.0,1.2
81,20161104,2016-11-04,금,0,9,2618,10.0,1.2
82,20161104,2016-11-04,금,0,10,383,11.0,1.2
83,20161104,2016-11-04,금,0,11,344,11.5,1.2
84,20161104,2016-11-04,금,0,12,3089,12.0,1.2
85,20161104,2016-11-04,금,0,13,1741,11.0,1.2
86,20161104,2016-11-04,금,0,14,2796,11.0,1.2
87,20161104,2016-11-04,금,0,15,404,10.0,1.2
88,20161104,2016-11-04,금,0,16,693,9.5,1.2
89,20161104,2016-11-04,금,0,17,1997,9.0,1.2
90,20161104,2016-11-04,금,0,18,444,9.0,1.2
91,20161104,2016-11-04,금,0,19,520,9.0,1.2
92,20161104,2016-11-04,금,0,20,878,9.5,1.2
93,20161104,2016-11-04,금,0,21,683,8.5,1.2
94,20161104,2016-11-04,금,0,22,621,8.0,1.2
95,20161104,2016-11-04,금,0,23,2807,7.5,1.2
96,20161105,2016-11-05,토,1,0,2568,7.0,1.2
97,20161105,2016-11-05,토,1,1,265,6.0,1.2
98,20161105,2016-11-05,토,1,2,262,5.5,1.2
99,20161105,2016-11-05,토,1,3,242,5.0,1.2
100,20161105,2016-11-05,토,1,4,1197,5.0,1.2
101,20161105,2016-11-05,토,1,5,276,5.0,1.2
102,20161105,2016-11-05,토,1,6,307,6.0,1.2
103,20161105,2016-11-05,토,1,7,330,6.5,1.2
104,20161105,2016-11-05,토,1,8,3743,6.0,1.2
105,20161105,2016-11-05,토,1,9,2901,7.0,1.2
106,20161105,2016-11-05,토,1,10,2799,7.5,1.2
107,20161105,2016-11-05,토,1,11,608,8.0,1.2
108,20161105,2016-11-05,토,1,12,310,9.0,1.2
109,20161105,2016-11-05,토,1,13,363,9.5,1.2
110,20161105,2016-11-05,토,1,14,281,10.0,1.2
111,20161105,2016-11-05,토,1,15,425,9.5,1.2
112,20161105,2016-11-05,토,1,16,5259,9.0,1.2
113,20161105,2016-11-05,토,1,17,2828,8.5,1.2
114,20161105,2016-11-05,토,1,18,614,8.0,1.2
115,20161105,2016-11-05,토,1,19,740,7.5,1.2
116,20161105,2016-11-05,토,1,20,661,7.0,1.2
117,20161105,2016-11-05,토,1,21,532,6.0,1.2
118,20161105,2016-11-05,토,1,22,654,6.0,1.2
119,20161105,2016-11-05,토,1,23,319,5.5,1.2
120,20161106,2016-11-06,일,1,0,249,5.0,1.2
121,20161106,2016-11-06,일,1,1,240,5.0,1.2
122,20161106,2016-11-06,일,1,2,380,4.5,1.2
123,20161106,2016-11-06,일,1,3,237,4.0,1.2
124,20161106,2016-11-06,일,1,4,316,4.0,1.2
125,20161106,2016-11-06,일,1,5,265,4.0,1.2
126,20161106,2016-11-06,일,1,6,300,4.0,1.2
127,20161106,2016-11-06,일,1,7,310,3.5,1.2
128,20161106,2016-11-06,일,1,8,4732,4.0,1.2
129,20161106,2016-11-06,일,1,9,4741,5.0,1.2
130,20161106,2016-11-06,일,1,10,2008,5.5,1.2
131,20161106,2016-11-06,일,1,11,833,7.0,1.2
132,20161106,2016-11-06,일,1,12,4568,7.5,1.2
133,20161106,2016-11-06,일,1,13,3121,7.5,1.2
134,20161106,2016-11-06,일,1,14,2996,8.0,1.2
135,20161106,2016-11-06,일,1,15,578,7.5,1.2
136,20161106,2016-11-06,일,1,16,629,5.0,1.2
137,20161106,2016-11-06,일,1,17,2075,5.0,1.2
138,20161106,2016-11-06,일,1,18,505,6.0,1.2
139,20161106,2016-11-06,일,1,19,552,6.0,1.2
140,20161106,2016-11-06,일,1,20,531,6.0,1.2
141,20161106,2016-11-06,일,1,21,700,6.5,1.2
142,20161106,2016-11-06,일,1,22,534,7.0,1.2
143,20161106,2016-11-06,일,1,23,2786,7.0,1.2
144,20161107,2016-11-07,월,0,0,2633,7.0,1.2
145,20161107,2016-11-07,월,0,1,250,7.0,1.2
146,20161107,2016-11-07,월,0,2,238,7.0,1.2
147,20161107,2016-11-07,월,0,3,372,7.0,1.2
148,20161107,2016-11-07,월,0,4,313,7.0,1.2
149,20161107,2016-11-07,월,0,5,265,6.0,1.2
150,20161107,2016-11-07,월,0,6,335,6.0,1.2
151,20161107,2016-11-07,월,0,7,2881,6.0,1.2
152,20161107,2016-11-07,월,0,8,661,6.5,1.2
153,20161107,2016-11-07,월,0,9,430,7.0,1.2
154,20161107,2016-11-07,월,0,10,856,8.0,1.2
155,20161107,2016-11-07,월,0,11,2921,8.5,1.2
156,20161107,2016-11-07,월,0,12,514,8.5,1.2
157,20161107,2016-11-07,월,0,13,424,9.0,1.2
158,20161107,2016-11-07,월,0,14,436,8.5,1.2
159,20161107,2016-11-07,월,0,15,3190,8.5,1.2
160,20161107,2016-11-07,월,0,16,871,8.0,1.2
161,20161107,2016-11-07,월,0,17,3424,8.0,1.2
162,20161107,2016-11-07,월,0,18,3339,6.0,1.2
163,20161107,2016-11-07,월,0,19,3461,6.0,1.2
164,20161107,2016-11-07,월,0,20,2355,5.0,1.2
165,20161107,2016-11-07,월,0,21,543,5.0,1.2
166,20161107,2016-11-07,월,0,22,500,5.0,1.2
167,20161107,2016-11-07,월,0,23,257,4.0,1.2
168,20161108,2016-11-08,화,0,0,240,4.0,1.2
169,20161108,2016-11-08,화,0,1,240,3.5,1.2
170,20161108,2016-11-08,화,0,2,242,3.5,1.2
171,20161108,2016-11-08,화,0,3,240,3.5,1.2
172,20161108,2016-11-08,화,0,4,242,3.0,1.2
173,20161108,2016-11-08,화,0,5,327,3.0,1.2
174,20161108,2016-11-08,화,0,6,297,3.0,1.2
175,20161108,2016-11-08,화,0,7,4596,3.0,1.2
176,20161108,2016-11-08,화,0,8,3204,3.0,1.2
177,20161108,2016-11-08,화,0,9,3250,3.5,1.2
178,20161108,2016-11-08,화,0,10,5173,4.5,1.2
179,20161108,2016-11-08,화,0,11,848,6.0,1.2
180,20161108,2016-11-08,화,0,12,4847,6.0,1.2
