,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp,CPI
0,20141001,2014-10-01,수,0,0,966,16.0,1.3
1,20141001,2014-10-01,수,0,1,322,16.0,1.3
2,20141001,2014-10-01,수,0,2,423,16.5,1.3
3,20141001,2014-10-01,수,0,3,265,17.0,1.3
4,20141001,2014-10-01,수,0,4,267,17.0,1.3
5,20141001,2014-10-01,수,0,5,363,17.5,1.3
6,20141001,2014-10-01,수,0,6,4623,18.0,1.3
7,20141001,2014-10-01,수,0,7,421,18.0,1.3
8,20141001,2014-10-01,수,0,8,3097,17.5,1.3
9,20141001,2014-10-01,수,0,9,4180,17.0,1.3
10,20141001,2014-10-01,수,0,10,1632,17.5,1.3
11,20141001,2014-10-01,수,0,11,2044,18.5,1.3
12,20141001,2014-10-01,수,0,12,425,20.0,1.3
13,20141001,2014-10-01,수,0,13,307,20.0,1.3
14,20141001,2014-10-01,수,0,14,4542,20.0,1.3
15,20141001,2014-10-01,수,0,15,2032,20.0,1.3
16,20141001,2014-10-01,수,0,16,2881,20.0,1.3
17,20141001,2014-10-01,수,0,17,2124,19.5,1.3
18,20141001,2014-10-01,수,0,18,3178,19.0,1.3
19,20141001,2014-10-01,수,0,19,3359,19.0,1.3
20,20141001,2014-10-01,수,0,20,644,18.5,1.3
21,20141001,2014-10-01,수,0,21,1985,18.0,1.3
22,20141001,2014-10-01,수,0,22,294,18.0,1.3
23,20141001,2014-10-01,수,0,23,285,18.0,1.3
24,20141002,2014-10-02,목,0,0,286,17.5,1.3
25,20141002,2014-10-02,목,0,1,281,17.0,1.3
26,20141002,2014-10-02,목,0,2,278,17.0,1.3
27,20141002,2014-10-02,목,0,3,286,17.0,1.3
28,20141002,2014-10-02,목,0,4,356,16.0,1.3
29,20141002,2014-10-02,목,0,5,425,16.0,1.3
30,20141002,2014-10-02,목,0,6,3675,15.5,1.3
31,20141002,2014-10-02,목,0,7,365,15.0,1.3
32,20141002,2014-10-02,목,0,8,4567,16.0,1.3
33,20141002,2014-10-02,목,0,9,1819,17.0,1.3
34,20141002,2014-10-02,목,0,10,285,18.0,1.3
35,20141002,2014-10-02,목,0,11,4437,19.5,1.3
36,20141002,2014-10-02,목,0,12,2696,20.0,1.3
37,20141002,2014-10-02,목,0,13,2948,20.0,1.3
38,20141002,2014-10-02,목,0,14,1962,20.5,1.3
39,20141002,2014-10-02,목,0,15,1963,20.5,1.3
40,20141002,2014-10-02,목,0,16,2674,20.0,1.3
41,20141002,2014-10-02,목,0,17,4509,19.5,1.3
42,20141002,2014-10-02,목,0,18,6700,19.0,1.3
43,20141002,2014-10-02,목,0,19,2430,18.5,1.3
44,20141002,2014-10-02,목,0,20,616,18.0,1.3
45,20141002,2014-10-02,목,0,21,2746,17.0,1.3
46,20141002,2014-10-02,목,0,22,2686,16.0,1.3
47,20141002,2014-10-02,목,0,23,285,16.0,1.3
48,20141003,2014-10-03,금,0,0,243,16.0,1.3
49,20141003,2014-10-03,금,0,1,226,15.0,1.3
50,20141003,2014-10-03,금,0,2,229,15.0,1.3
51,20141003,2014-10-03,금,0,3,226,15.0,1.3
52,20141003,2014-10-03,금,0,4,228,15.0,1.3
53,20141003,2014-10-03,금,0,5,227,15.0,1.3
