,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp('C),Humidity(%),CPI
0,20141201,2014-12-01,월,0,0,2803,10.0,84.5,0.5
1,20141201,2014-12-01,월,0,1,2675,9.0,82.0,0.5
2,20141201,2014-12-01,월,0,2,2650,9.0,79.0,0.5
3,20141201,2014-12-01,월,0,3,245,9.0,76.0,0.5
4,20141201,2014-12-01,월,0,4,332,8.0,78.5,0.5
5,20141201,2014-12-01,월,0,5,1962,8.0,73.5,0.5
6,20141201,2014-12-01,월,0,6,400,8.0,71.0,0.5
7,20141201,2014-12-01,월,0,7,2799,8.0,71.0,0.5
8,20141201,2014-12-01,월,0,8,2798,8.0,73.5,0.5
9,20141201,2014-12-01,월,0,9,3521,7.0,81.0,0.5
10,20141201,2014-12-01,월,0,10,2593,8.0,76.0,0.5
11,20141201,2014-12-01,월,0,11,523,8.0,76.0,0.5
12,20141201,2014-12-01,월,0,12,1973,7.5,78.5,0.5
13,20141201,2014-12-01,월,0,13,2597,7.0,81.0,0.5
14,20141201,2014-12-01,월,0,14,1914,7.0,81.0,0.5
15,20141201,2014-12-01,월,0,15,497,7.0,81.0,0.5
16,20141201,2014-12-01,월,0,16,2072,7.0,81.0,0.5
17,20141201,2014-12-01,월,0,17,3014,7.0,81.0,0.5
18,20141201,2014-12-01,월,0,18,2011,7.0,81.0,0.5
19,20141201,2014-12-01,월,0,19,4839,7.0,81.0,0.5
20,20141201,2014-12-01,월,0,20,650,6.5,84.0,0.5
21,20141201,2014-12-01,월,0,21,2146,6.5,84.0,0.5
22,20141201,2014-12-01,월,0,22,400,7.0,81.0,0.5
23,20141201,2014-12-01,월,0,23,253,6.5,84.0,0.5
24,20141202,2014-12-02,화,0,0,335,6.5,84.0,0.5
25,20141202,2014-12-02,화,0,1,257,7.0,81.0,0.5
26,20141202,2014-12-02,화,0,2,239,7.0,87.0,0.5
27,20141202,2014-12-02,화,0,3,333,7.0,84.0,0.5
28,20141202,2014-12-02,화,0,4,310,7.0,81.0,0.5
29,20141202,2014-12-02,화,0,5,253,7.0,81.0,0.5
30,20141202,2014-12-02,화,0,6,334,7.0,81.0,0.5
31,20141202,2014-12-02,화,0,7,4624,7.0,84.0,0.5
32,20141202,2014-12-02,화,0,8,1980,7.0,90.0,0.5
33,20141202,2014-12-02,화,0,9,415,7.0,96.5,0.5
34,20141202,2014-12-02,화,0,10,4531,8.0,93.0,0.5
35,20141202,2014-12-02,화,0,11,1968,8.0,87.0,0.5
36,20141202,2014-12-02,화,0,12,2013,8.0,87.0,0.5
37,20141202,2014-12-02,화,0,13,1944,8.0,87.0,0.5
