,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp('C),Humidity(%),CPI
0,20140301,2014-03-01,토,1,0,625,6.0,87.0,1.6
1,20140301,2014-03-01,토,1,1,269,5.0,93.0,1.6
2,20140301,2014-03-01,토,1,2,222,5.0,90.0,1.6
3,20140301,2014-03-01,토,1,3,237,5.0,87.0,1.6
4,20140301,2014-03-01,토,1,4,266,5.0,87.0,1.6
5,20140301,2014-03-01,토,1,5,212,5.0,87.0,1.6
6,20140301,2014-03-01,토,1,6,963,4.5,90.0,1.6
7,20140301,2014-03-01,토,1,7,295,4.0,93.0,1.6
8,20140301,2014-03-01,토,1,8,2728,4.5,90.0,1.6
9,20140301,2014-03-01,토,1,9,2840,5.0,81.0,1.6
10,20140301,2014-03-01,토,1,10,644,5.0,84.0,1.6
11,20140301,2014-03-01,토,1,11,2154,5.0,84.0,1.6
12,20140301,2014-03-01,토,1,12,609,5.5,81.0,1.6
13,20140301,2014-03-01,토,1,13,3003,7.0,73.5,1.6
14,20140301,2014-03-01,토,1,14,291,8.0,64.0,1.6
15,20140301,2014-03-01,토,1,15,1991,8.0,62.0,1.6
16,20140301,2014-03-01,토,1,16,1965,8.5,58.0,1.6
17,20140301,2014-03-01,토,1,17,3428,8.0,64.0,1.6
18,20140301,2014-03-01,토,1,18,2025,7.5,64.0,1.6
19,20140301,2014-03-01,토,1,19,406,7.0,66.0,1.6
20,20140301,2014-03-01,토,1,20,5208,7.0,63.5,1.6
21,20140301,2014-03-01,토,1,21,5586,6.5,63.5,1.6
22,20140301,2014-03-01,토,1,22,610,5.5,68.0,1.6
23,20140301,2014-03-01,토,1,23,521,5.0,76.0,1.6
24,20140302,2014-03-02,일,1,0,838,4.5,78.5,1.6
25,20140302,2014-03-02,일,1,1,315,4.0,81.0,1.6
26,20140302,2014-03-02,일,1,2,297,4.0,81.0,1.6
27,20140302,2014-03-02,일,1,3,239,5.0,81.0,1.6
28,20140302,2014-03-02,일,1,4,218,5.5,81.0,1.6
29,20140302,2014-03-02,일,1,5,218,6.0,81.0,1.6
30,20140302,2014-03-02,일,1,6,304,6.5,84.0,1.6
31,20140302,2014-03-02,일,1,7,2729,7.0,81.0,1.6
32,20140302,2014-03-02,일,1,8,4508,7.5,84.0,1.6
33,20140302,2014-03-02,일,1,9,2732,8.5,81.5,1.6
34,20140302,2014-03-02,일,1,10,6689,9.5,73.5,1.6
35,20140302,2014-03-02,일,1,11,1911,10.5,66.5,1.6
