,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp,CPI
0,20140601,2014-06-01,일,1,0,227,16.0,1.9
1,20140601,2014-06-01,일,1,1,219,16.0,1.9
2,20140601,2014-06-01,일,1,2,227,15.5,1.9
3,20140601,2014-06-01,일,1,3,817,15.0,1.9
4,20140601,2014-06-01,일,1,4,248,14.0,1.9
5,20140601,2014-06-01,일,1,5,224,14.0,1.9
6,20140601,2014-06-01,일,1,6,2860,14.5,1.9
7,20140601,2014-06-01,일,1,7,3082,15.5,1.9
8,20140601,2014-06-01,일,1,8,2957,16.5,1.9
9,20140601,2014-06-01,일,1,9,4542,17.5,1.9
10,20140601,2014-06-01,일,1,10,1878,18.5,1.9
11,20140601,2014-06-01,일,1,11,2066,19.0,1.9
12,20140601,2014-06-01,일,1,12,2836,19.5,1.9
13,20140601,2014-06-01,일,1,13,2707,19.5,1.9
14,20140601,2014-06-01,일,1,14,2806,20.5,1.9
15,20140601,2014-06-01,일,1,15,2013,21.0,1.9
16,20140601,2014-06-01,일,1,16,2938,20.5,1.9
17,20140601,2014-06-01,일,1,17,4651,19.5,1.9
18,20140601,2014-06-01,일,1,18,424,18.5,1.9
19,20140601,2014-06-01,일,1,19,1302,17.5,1.9
20,20140601,2014-06-01,일,1,20,1336,15.5,1.9
21,20140601,2014-06-01,일,1,21,462,15.0,1.9
22,20140601,2014-06-01,일,1,22,221,15.0,1.9
23,20140601,2014-06-01,일,1,23,215,14.0,1.9
24,20140602,2014-06-02,월,0,0,364,14.5,1.9
25,20140602,2014-06-02,월,0,1,235,16.0,1.9
26,20140602,2014-06-02,월,0,2,217,15.5,1.9
27,20140602,2014-06-02,월,0,3,231,15.0,1.9
28,20140602,2014-06-02,월,0,4,1037,15.0,1.9
29,20140602,2014-06-02,월,0,5,215,14.5,1.9
30,20140602,2014-06-02,월,0,6,2163,14.5,1.9
31,20140602,2014-06-02,월,0,7,2267,15.0,1.9
32,20140602,2014-06-02,월,0,8,2682,16.0,1.9
33,20140602,2014-06-02,월,0,9,2754,17.5,1.9
34,20140602,2014-06-02,월,0,10,5197,18.5,1.9
