,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp,CPI
0,20141101,2014-11-01,토,1,0,205,17.5,1.0
1,20141101,2014-11-01,토,1,1,207,17.5,1.0
2,20141101,2014-11-01,토,1,2,210,17.0,1.0
3,20141101,2014-11-01,토,1,3,208,16.5,1.0
4,20141101,2014-11-01,토,1,4,206,16.5,1.0
5,20141101,2014-11-01,토,1,5,207,17.0,1.0
6,20141101,2014-11-01,토,1,6,212,17.0,1.0
7,20141101,2014-11-01,토,1,7,357,17.0,1.0
8,20141101,2014-11-01,토,1,8,215,17.0,1.0
9,20141101,2014-11-01,토,1,9,214,17.0,1.0
10,20141101,2014-11-01,토,1,10,211,16.0,1.0
11,20141101,2014-11-01,토,1,11,245,16.0,1.0
12,20141101,2014-11-01,토,1,12,257,17.5,1.0
13,20141101,2014-11-01,토,1,13,243,17.5,1.0
14,20141101,2014-11-01,토,1,14,257,18.0,1.0
15,20141101,2014-11-01,토,1,15,214,17.0,1.0
16,20141101,2014-11-01,토,1,16,221,16.0,1.0
17,20141101,2014-11-01,토,1,17,215,15.5,1.0
18,20141101,2014-11-01,토,1,18,289,14.5,1.0
19,20141101,2014-11-01,토,1,19,287,14.0,1.0
20,20141101,2014-11-01,토,1,20,298,14.0,1.0
21,20141101,2014-11-01,토,1,21,288,14.0,1.0
22,20141101,2014-11-01,토,1,22,359,14.0,1.0
23,20141101,2014-11-01,토,1,23,205,14.5,1.0
24,20141102,2014-11-02,일,1,0,210,15.0,1.0
25,20141102,2014-11-02,일,1,1,215,15.0,1.0
26,20141102,2014-11-02,일,1,2,217,15.0,1.0
27,20141102,2014-11-02,일,1,3,204,15.0,1.0
28,20141102,2014-11-02,일,1,4,205,16.0,1.0
29,20141102,2014-11-02,일,1,5,224,16.0,1.0
30,20141102,2014-11-02,일,1,6,205,16.0,1.0
31,20141102,2014-11-02,일,1,7,904,15.0,1.0
32,20141102,2014-11-02,일,1,8,205,15.5,1.0
33,20141102,2014-11-02,일,1,9,208,15.0,1.0
34,20141102,2014-11-02,일,1,10,208,16.0,1.0
35,20141102,2014-11-02,일,1,11,216,15.5,1.0
36,20141102,2014-11-02,일,1,12,359,14.5,1.0
37,20141102,2014-11-02,일,1,13,269,15.0,1.0
38,20141102,2014-11-02,일,1,14,208,15.0,1.0
39,20141102,2014-11-02,일,1,15,243,15.5,1.0
40,20141102,2014-11-02,일,1,16,207,15.0,1.0
41,20141102,2014-11-02,일,1,17,211,14.0,1.0
42,20141102,2014-11-02,일,1,18,213,13.0,1.0
43,20141102,2014-11-02,일,1,19,280,13.0,1.0
44,20141102,2014-11-02,일,1,20,213,13.0,1.0
45,20141102,2014-11-02,일,1,21,207,12.5,1.0
46,20141102,2014-11-02,일,1,22,217,12.0,1.0
47,20141102,2014-11-02,일,1,23,365,12.0,1.0
48,20141103,2014-11-03,월,0,0,309,12.0,1.0
49,20141103,2014-11-03,월,0,1,270,11.0,1.0
50,20141103,2014-11-03,월,0,2,316,11.0,1.0
51,20141103,2014-11-03,월,0,3,742,11.5,1.0
