,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp,CPI
0,20140701,2014-07-01,화,0,0,228,15.0,1.6
1,20140701,2014-07-01,화,0,1,216,14.5,1.6
2,20140701,2014-07-01,화,0,2,223,14.0,1.6
3,20140701,2014-07-01,화,0,3,219,14.0,1.6
4,20140701,2014-07-01,화,0,4,222,14.0,1.6
5,20140701,2014-07-01,화,0,5,256,14.5,1.6
6,20140701,2014-07-01,화,0,6,2598,15.5,1.6
7,20140701,2014-07-01,화,0,7,4768,17.5,1.6
8,20140701,2014-07-01,화,0,8,1965,19.0,1.6
9,20140701,2014-07-01,화,0,9,1708,20.0,1.6
10,20140701,2014-07-01,화,0,10,281,21.0,1.6
11,20140701,2014-07-01,화,0,11,257,21.0,1.6
12,20140701,2014-07-01,화,0,12,1968,22.0,1.6
13,20140701,2014-07-01,화,0,13,410,21.5,1.6
14,20140701,2014-07-01,화,0,14,260,22.0,1.6
15,20140701,2014-07-01,화,0,15,447,22.0,1.6
16,20140701,2014-07-01,화,0,16,2911,21.0,1.6
17,20140701,2014-07-01,화,0,17,2770,21.0,1.6
18,20140701,2014-07-01,화,0,18,472,19.5,1.6
19,20140701,2014-07-01,화,0,19,562,18.0,1.6
20,20140701,2014-07-01,화,0,20,648,16.5,1.6
21,20140701,2014-07-01,화,0,21,498,16.0,1.6
22,20140701,2014-07-01,화,0,22,266,15.5,1.6
23,20140701,2014-07-01,화,0,23,235,15.0,1.6
24,20140702,2014-07-02,수,0,0,226,14.5,1.6
25,20140702,2014-07-02,수,0,1,218,14.0,1.6
26,20140702,2014-07-02,수,0,2,224,14.0,1.6
27,20140702,2014-07-02,수,0,3,370,13.0,1.6
28,20140702,2014-07-02,수,0,4,370,13.0,1.6
29,20140702,2014-07-02,수,0,5,4407,14.0,1.6
30,20140702,2014-07-02,수,0,6,239,15.0,1.6
31,20140702,2014-07-02,수,0,7,2645,17.0,1.6
32,20140702,2014-07-02,수,0,8,269,18.0,1.6
33,20140702,2014-07-02,수,0,9,262,19.5,1.6
34,20140702,2014-07-02,수,0,10,269,20.0,1.6
35,20140702,2014-07-02,수,0,11,1971,22.0,1.6
36,20140702,2014-07-02,수,0,12,2754,22.5,1.6
37,20140702,2014-07-02,수,0,13,5286,23.5,1.6
38,20140702,2014-07-02,수,0,14,2701,24.0,1.6
39,20140702,2014-07-02,수,0,15,1712,24.0,1.6
40,20140702,2014-07-02,수,0,16,2726,24.5,1.6
41,20140702,2014-07-02,수,0,17,528,24.0,1.6
42,20140702,2014-07-02,수,0,18,1896,23.0,1.6
43,20140702,2014-07-02,수,0,19,495,21.5,1.6
44,20140702,2014-07-02,수,0,20,355,20.0,1.6
45,20140702,2014-07-02,수,0,21,285,19.0,1.6
46,20140702,2014-07-02,수,0,22,276,19.0,1.6
47,20140702,2014-07-02,수,0,23,283,19.0,1.6
48,20140703,2014-07-03,목,0,0,274,18.0,1.6
49,20140703,2014-07-03,목,0,1,357,18.0,1.6
50,20140703,2014-07-03,목,0,2,323,17.0,1.6
51,20140703,2014-07-03,목,0,3,761,17.0,1.6
52,20140703,2014-07-03,목,0,4,265,16.0,1.6
53,20140703,2014-07-03,목,0,5,305,17.0,1.6
54,20140703,2014-07-03,목,0,6,274,17.5,1.6
55,20140703,2014-07-03,목,0,7,282,19.5,1.6
56,20140703,2014-07-03,목,0,8,312,21.0,1.6
57,20140703,2014-07-03,목,0,9,446,22.5,1.6
58,20140703,2014-07-03,목,0,10,317,24.0,1.6
59,20140703,2014-07-03,목,0,11,302,25.0,1.6
60,20140703,2014-07-03,목,0,12,327,25.5,1.6
61,20140703,2014-07-03,목,0,13,308,25.5,1.6
62,20140703,2014-07-03,목,0,14,852,26.0,1.6
63,20140703,2014-07-03,목,0,15,673,26.0,1.6
64,20140703,2014-07-03,목,0,16,267,26.0,1.6
65,20140703,2014-07-03,목,0,17,275,25.5,1.6
66,20140703,2014-07-03,목,0,18,277,25.0,1.6
67,20140703,2014-07-03,목,0,19,335,24.5,1.6
68,20140703,2014-07-03,목,0,20,353,22.5,1.6
69,20140703,2014-07-03,목,0,21,282,20.5,1.6
70,20140703,2014-07-03,목,0,22,439,19.5,1.6
71,20140703,2014-07-03,목,0,23,266,19.0,1.6
72,20140704,2014-07-04,금,0,0,422,18.0,1.6
73,20140704,2014-07-04,금,0,1,271,17.0,1.6
74,20140704,2014-07-04,금,0,2,250,17.0,1.6
75,20140704,2014-07-04,금,0,3,257,16.0,1.6
76,20140704,2014-07-04,금,0,4,266,16.0,1.6
77,20140704,2014-07-04,금,0,5,282,17.0,1.6
78,20140704,2014-07-04,금,0,6,463,17.5,1.6
79,20140704,2014-07-04,금,0,7,350,19.0,1.6
80,20140704,2014-07-04,금,0,8,352,20.5,1.6
81,20140704,2014-07-04,금,0,9,294,22.5,1.6
82,20140704,2014-07-04,금,0,10,315,24.5,1.6
83,20140704,2014-07-04,금,0,11,913,26.0,1.6
84,20140704,2014-07-04,금,0,12,313,26.0,1.6
85,20140704,2014-07-04,금,0,13,273,26.0,1.6
86,20140704,2014-07-04,금,0,14,427,26.0,1.6
87,20140704,2014-07-04,금,0,15,337,25.5,1.6
88,20140704,2014-07-04,금,0,16,301,25.0,1.6
89,20140704,2014-07-04,금,0,17,315,24.0,1.6
90,20140704,2014-07-04,금,0,18,313,22.5,1.6
91,20140704,2014-07-04,금,0,19,343,21.5,1.6
92,20140704,2014-07-04,금,0,20,350,20.5,1.6
93,20140704,2014-07-04,금,0,21,286,19.5,1.6
94,20140704,2014-07-04,금,0,22,819,19.0,1.6
95,20140704,2014-07-04,금,0,23,261,18.0,1.6
96,20140705,2014-07-05,토,1,0,299,18.0,1.6
97,20140705,2014-07-05,토,1,1,260,18.0,1.6
98,20140705,2014-07-05,토,1,2,248,18.0,1.6
99,20140705,2014-07-05,토,1,3,287,18.0,1.6
100,20140705,2014-07-05,토,1,4,264,18.0,1.6
101,20140705,2014-07-05,토,1,5,390,17.0,1.6
102,20140705,2014-07-05,토,1,6,308,17.0,1.6
103,20140705,2014-07-05,토,1,7,258,18.0,1.6
104,20140705,2014-07-05,토,1,8,270,18.5,1.6
105,20140705,2014-07-05,토,1,9,369,18.5,1.6
106,20140705,2014-07-05,토,1,10,922,20.0,1.6
107,20140705,2014-07-05,토,1,11,293,20.5,1.6
108,20140705,2014-07-05,토,1,12,302,20.5,1.6
109,20140705,2014-07-05,토,1,13,311,20.5,1.6
110,20140705,2014-07-05,토,1,14,295,21.5,1.6
111,20140705,2014-07-05,토,1,15,276,18.0,1.6
112,20140705,2014-07-05,토,1,16,269,17.0,1.6
113,20140705,2014-07-05,토,1,17,278,18.0,1.6
114,20140705,2014-07-05,토,1,18,280,18.5,1.6
115,20140705,2014-07-05,토,1,19,289,19.0,1.6
116,20140705,2014-07-05,토,1,20,735,18.5,1.6
117,20140705,2014-07-05,토,1,21,278,18.0,1.6
118,20140705,2014-07-05,토,1,22,262,17.0,1.6
119,20140705,2014-07-05,토,1,23,273,17.0,1.6
120,20140706,2014-07-06,일,1,0,266,17.0,1.6
121,20140706,2014-07-06,일,1,1,256,17.0,1.6
122,20140706,2014-07-06,일,1,2,249,17.0,1.6
123,20140706,2014-07-06,일,1,3,259,16.5,1.6
124,20140706,2014-07-06,일,1,4,1432,16.0,1.6
125,20140706,2014-07-06,일,1,5,261,16.5,1.6
126,20140706,2014-07-06,일,1,6,898,16.0,1.6
127,20140706,2014-07-06,일,1,7,260,15.5,1.6
128,20140706,2014-07-06,일,1,8,321,15.0,1.6
129,20140706,2014-07-06,일,1,9,271,16.0,1.6
130,20140706,2014-07-06,일,1,10,473,17.0,1.6
131,20140706,2014-07-06,일,1,11,473,17.5,1.6
132,20140706,2014-07-06,일,1,12,313,19.0,1.6
133,20140706,2014-07-06,일,1,13,317,20.0,1.6
134,20140706,2014-07-06,일,1,14,307,21.0,1.6
135,20140706,2014-07-06,일,1,15,341,21.0,1.6
136,20140706,2014-07-06,일,1,16,308,21.0,1.6
137,20140706,2014-07-06,일,1,17,317,21.0,1.6
138,20140706,2014-07-06,일,1,18,287,20.5,1.6
139,20140706,2014-07-06,일,1,19,294,17.5,1.6
140,20140706,2014-07-06,일,1,20,340,17.0,1.6
141,20140706,2014-07-06,일,1,21,292,16.0,1.6
142,20140706,2014-07-06,일,1,22,443,16.0,1.6
143,20140706,2014-07-06,일,1,23,448,15.0,1.6
144,20140707,2014-07-07,월,0,0,286,14.5,1.6
145,20140707,2014-07-07,월,0,1,401,14.0,1.6
146,20140707,2014-07-07,월,0,2,822,14.0,1.6
147,20140707,2014-07-07,월,0,3,254,14.0,1.6
148,20140707,2014-07-07,월,0,4,265,13.5,1.6
149,20140707,2014-07-07,월,0,5,280,14.0,1.6
150,20140707,2014-07-07,월,0,6,266,15.5,1.6
151,20140707,2014-07-07,월,0,7,2831,16.5,1.6
152,20140707,2014-07-07,월,0,8,5237,18.0,1.6
153,20140707,2014-07-07,월,0,9,3391,19.5,1.6
154,20140707,2014-07-07,월,0,10,3380,20.0,1.6
155,20140707,2014-07-07,월,0,11,5388,20.5,1.6
156,20140707,2014-07-07,월,0,12,3201,20.0,1.6
157,20140707,2014-07-07,월,0,13,1798,20.0,1.6
158,20140707,2014-07-07,월,0,14,1962,21.0,1.6
159,20140707,2014-07-07,월,0,15,3100,18.0,1.6
160,20140707,2014-07-07,월,0,16,2096,18.5,1.6
161,20140707,2014-07-07,월,0,17,2881,19.5,1.6
162,20140707,2014-07-07,월,0,18,436,19.5,1.6
163,20140707,2014-07-07,월,0,19,677,19.0,1.6
164,20140707,2014-07-07,월,0,20,667,18.5,1.6
165,20140707,2014-07-07,월,0,21,507,18.0,1.6
166,20140707,2014-07-07,월,0,22,239,17.0,1.6
167,20140707,2014-07-07,월,0,23,229,16.0,1.6
168,20140708,2014-07-08,화,0,0,319,16.0,1.6
169,20140708,2014-07-08,화,0,1,929,15.0,1.6
170,20140708,2014-07-08,화,0,2,246,15.0,1.6
171,20140708,2014-07-08,화,0,3,227,14.5,1.6
172,20140708,2014-07-08,화,0,4,222,14.0,1.6
173,20140708,2014-07-08,화,0,5,297,14.0,1.6
174,20140708,2014-07-08,화,0,6,2690,15.0,1.6
175,20140708,2014-07-08,화,0,7,2669,16.0,1.6
176,20140708,2014-07-08,화,0,8,1995,17.5,1.6
177,20140708,2014-07-08,화,0,9,267,19.0,1.6
178,20140708,2014-07-08,화,0,10,254,20.0,1.6
179,20140708,2014-07-08,화,0,11,261,19.0,1.6
180,20140708,2014-07-08,화,0,12,269,20.0,1.6
181,20140708,2014-07-08,화,0,13,2090,18.5,1.6
182,20140708,2014-07-08,화,0,14,529,18.5,1.6
183,20140708,2014-07-08,화,0,15,1953,17.0,1.6
184,20140708,2014-07-08,화,0,16,355,18.0,1.6
185,20140708,2014-07-08,화,0,17,2732,17.5,1.6
186,20140708,2014-07-08,화,0,18,644,16.5,1.6
187,20140708,2014-07-08,화,0,19,647,16.0,1.6
188,20140708,2014-07-08,화,0,20,528,15.5,1.6
189,20140708,2014-07-08,화,0,21,2651,15.0,1.6
190,20140708,2014-07-08,화,0,22,2823,15.0,1.6
191,20140708,2014-07-08,화,0,23,236,15.0,1.6
192,20140709,2014-07-09,수,0,0,236,15.0,1.6
193,20140709,2014-07-09,수,0,1,241,15.0,1.6
194,20140709,2014-07-09,수,0,2,894,14.5,1.6
195,20140709,2014-07-09,수,0,3,705,14.0,1.6
196,20140709,2014-07-09,수,0,4,246,14.0,1.6
197,20140709,2014-07-09,수,0,5,4545,14.0,1.6
198,20140709,2014-07-09,수,0,6,379,14.5,1.6
199,20140709,2014-07-09,수,0,7,4647,15.0,1.6
200,20140709,2014-07-09,수,0,8,2019,16.0,1.6
201,20140709,2014-07-09,수,0,9,420,16.5,1.6
202,20140709,2014-07-09,수,0,10,504,18.0,1.6
203,20140709,2014-07-09,수,0,11,434,19.0,1.6
204,20140709,2014-07-09,수,0,12,4532,20.5,1.6
205,20140709,2014-07-09,수,0,13,413,21.0,1.6
206,20140709,2014-07-09,수,0,14,449,21.0,1.6
207,20140709,2014-07-09,수,0,15,2805,21.5,1.6
208,20140709,2014-07-09,수,0,16,2970,22.5,1.6
209,20140709,2014-07-09,수,0,17,4437,23.0,1.6
210,20140709,2014-07-09,수,0,18,449,22.5,1.6
211,20140709,2014-07-09,수,0,19,2624,21.0,1.6
212,20140709,2014-07-09,수,0,20,2220,21.0,1.6
213,20140709,2014-07-09,수,0,21,642,19.5,1.6
214,20140709,2014-07-09,수,0,22,317,19.0,1.6
215,20140709,2014-07-09,수,0,23,360,18.0,1.6
216,20140710,2014-07-10,목,0,0,947,18.0,1.6
217,20140710,2014-07-10,목,0,1,226,17.5,1.6
218,20140710,2014-07-10,목,0,2,225,17.0,1.6
219,20140710,2014-07-10,목,0,3,234,16.5,1.6
220,20140710,2014-07-10,목,0,4,374,16.0,1.6
221,20140710,2014-07-10,목,0,5,2680,16.0,1.6
222,20140710,2014-07-10,목,0,6,389,15.5,1.6
223,20140710,2014-07-10,목,0,7,446,15.5,1.6
224,20140710,2014-07-10,목,0,8,4687,15.5,1.6
225,20140710,2014-07-10,목,0,9,2456,16.0,1.6
226,20140710,2014-07-10,목,0,10,2744,15.0,1.6
227,20140710,2014-07-10,목,0,11,4759,15.0,1.6
228,20140710,2014-07-10,목,0,12,5440,15.0,1.6
229,20140710,2014-07-10,목,0,13,1796,15.5,1.6
230,20140710,2014-07-10,목,0,14,418,16.0,1.6
231,20140710,2014-07-10,목,0,15,2930,16.0,1.6
232,20140710,2014-07-10,목,0,16,3389,16.0,1.6
233,20140710,2014-07-10,목,0,17,3403,16.5,1.6
234,20140710,2014-07-10,목,0,18,618,16.0,1.6
235,20140710,2014-07-10,목,0,19,2131,16.0,1.6
236,20140710,2014-07-10,목,0,20,479,16.0,1.6
237,20140710,2014-07-10,목,0,21,529,16.0,1.6
238,20140710,2014-07-10,목,0,22,601,15.0,1.6
239,20140710,2014-07-10,목,0,23,228,15.0,1.6
240,20140711,2014-07-11,금,0,0,968,15.0,1.6
241,20140711,2014-07-11,금,0,1,221,15.0,1.6
242,20140711,2014-07-11,금,0,2,219,15.0,1.6
243,20140711,2014-07-11,금,0,3,247,14.0,1.6
244,20140711,2014-07-11,금,0,4,228,14.0,1.6
245,20140711,2014-07-11,금,0,5,2788,14.0,1.6
246,20140711,2014-07-11,금,0,6,2769,14.0,1.6
247,20140711,2014-07-11,금,0,7,301,14.0,1.6
248,20140711,2014-07-11,금,0,8,2798,14.0,1.6
249,20140711,2014-07-11,금,0,9,4245,14.5,1.6
250,20140711,2014-07-11,금,0,10,3376,15.5,1.6
251,20140711,2014-07-11,금,0,11,278,16.0,1.6
252,20140711,2014-07-11,금,0,12,266,16.0,1.6
253,20140711,2014-07-11,금,0,13,2805,16.0,1.6
254,20140711,2014-07-11,금,0,14,327,16.5,1.6
255,20140711,2014-07-11,금,0,15,482,17.0,1.6
256,20140711,2014-07-11,금,0,16,468,18.0,1.6
257,20140711,2014-07-11,금,0,17,2782,19.0,1.6
258,20140711,2014-07-11,금,0,18,2770,19.0,1.6
259,20140711,2014-07-11,금,0,19,2232,19.0,1.6
260,20140711,2014-07-11,금,0,20,650,18.0,1.6
261,20140711,2014-07-11,금,0,21,646,17.0,1.6
262,20140711,2014-07-11,금,0,22,2718,17.0,1.6
263,20140711,2014-07-11,금,0,23,3094,17.0,1.6
264,20140712,2014-07-12,토,1,0,529,16.0,1.6
265,20140712,2014-07-12,토,1,1,394,16.0,1.6
266,20140712,2014-07-12,토,1,2,388,15.5,1.6
267,20140712,2014-07-12,토,1,3,243,15.0,1.6
268,20140712,2014-07-12,토,1,4,226,15.0,1.6
269,20140712,2014-07-12,토,1,5,293,15.0,1.6
270,20140712,2014-07-12,토,1,6,2584,15.0,1.6
271,20140712,2014-07-12,토,1,7,2576,15.0,1.6
272,20140712,2014-07-12,토,1,8,2681,16.0,1.6
273,20140712,2014-07-12,토,1,9,573,16.5,1.6
274,20140712,2014-07-12,토,1,10,4639,18.5,1.6
275,20140712,2014-07-12,토,1,11,2052,20.0,1.6
276,20140712,2014-07-12,토,1,12,2734,21.5,1.6
277,20140712,2014-07-12,토,1,13,1832,23.0,1.6
278,20140712,2014-07-12,토,1,14,374,25.0,1.6
279,20140712,2014-07-12,토,1,15,447,25.0,1.6
280,20140712,2014-07-12,토,1,16,1468,25.5,1.6
