,DateTime,Day,Holiday,Seq,Watt
0,201511,목,O,0,574
1,201511,목,O,1,386
2,201511,목,O,2,278
3,201511,목,O,3,232
4,201511,목,O,4,236
5,201511,목,O,5,247
6,201511,목,O,6,906
7,201511,목,O,7,862
8,201511,목,O,8,281
9,201511,목,O,9,267
10,201511,목,O,10,269
11,201511,목,O,11,254
12,201511,목,O,12,239
13,201511,목,O,13,1046
14,201511,목,O,14,248
15,201511,목,O,15,247
16,201511,목,O,16,724
17,201511,목,O,17,225
18,201511,목,O,18,249
19,201511,목,O,19,267
20,201511,목,O,20,451
21,201511,목,O,21,285
22,201511,목,O,22,293
23,201511,목,O,23,195
24,201512,금,X,0,278
25,201512,금,X,1,260
26,201512,금,X,2,322
27,201512,금,X,3,238
28,201512,금,X,4,275
29,201512,금,X,5,333
30,201512,금,X,6,426
31,201512,금,X,7,440
32,201512,금,X,8,251
33,201512,금,X,9,253
34,201512,금,X,10,274
35,201512,금,X,11,292
36,201512,금,X,12,312
37,201512,금,X,13,258
38,201512,금,X,14,252
39,201512,금,X,15,250
40,201512,금,X,16,249
41,201512,금,X,17,245
42,201512,금,X,18,265
43,201512,금,X,19,285
44,201512,금,X,20,307
45,201512,금,X,21,440
46,201512,금,X,22,333
47,201512,금,X,23,572
48,201513,토,O,0,258
49,201513,토,O,1,977
50,201513,토,O,2,354
51,201513,토,O,3,235
52,201513,토,O,4,261
53,201513,토,O,5,248
54,201513,토,O,6,287
55,201513,토,O,7,286
56,201513,토,O,8,259
57,201513,토,O,9,274
58,201513,토,O,10,340
59,201513,토,O,11,247
60,201513,토,O,12,405
61,201513,토,O,13,252
62,201513,토,O,14,257
63,201513,토,O,15,256
64,201513,토,O,16,247
65,201513,토,O,17,262
66,201513,토,O,18,801
67,201513,토,O,19,270
68,201513,토,O,20,312
69,201513,토,O,21,222
70,201513,토,O,22,286
71,201513,토,O,23,270
72,201514,일,O,0,284
73,201514,일,O,1,280
74,201514,일,O,2,290
75,201514,일,O,3,398
76,201514,일,O,4,294
77,201514,일,O,5,247
78,201514,일,O,6,288
79,201514,일,O,7,269
80,201514,일,O,8,336
81,201514,일,O,9,282
