,DateTime,Day,Holiday,Seq,Watt
0,201471,화,X,0,228
1,201471,화,X,1,216
2,201471,화,X,2,223
3,201471,화,X,3,219
4,201471,화,X,4,222
5,201471,화,X,5,256
6,201471,화,X,6,2598
7,201471,화,X,7,4768
8,201471,화,X,8,1965
9,201471,화,X,9,1708
10,201471,화,X,10,281
11,201471,화,X,11,257
12,201471,화,X,12,1968
13,201471,화,X,13,410
14,201471,화,X,14,260
15,201471,화,X,15,447
16,201471,화,X,16,2911
17,201471,화,X,17,2770
18,201471,화,X,18,472
19,201471,화,X,19,562
20,201471,화,X,20,648
21,201471,화,X,21,498
22,201471,화,X,22,266
23,201471,화,X,23,235
24,201472,수,X,0,226
25,201472,수,X,1,218
26,201472,수,X,2,224
27,201472,수,X,3,370
28,201472,수,X,4,370
29,201472,수,X,5,4407
30,201472,수,X,6,239
31,201472,수,X,7,2645
32,201472,수,X,8,269
33,201472,수,X,9,262
34,201472,수,X,10,269
35,201472,수,X,11,1971
36,201472,수,X,12,2754
37,201472,수,X,13,5286
38,201472,수,X,14,2701
39,201472,수,X,15,1712
40,201472,수,X,16,2726
41,201472,수,X,17,528
42,201472,수,X,18,1896
43,201472,수,X,19,495
44,201472,수,X,20,355
45,201472,수,X,21,285
46,201472,수,X,22,276
47,201472,수,X,23,283
48,201473,목,X,0,274
49,201473,목,X,1,357
50,201473,목,X,2,323
51,201473,목,X,3,761
52,201473,목,X,4,265
53,201473,목,X,5,305
54,201473,목,X,6,274
55,201473,목,X,7,282
56,201473,목,X,8,312
57,201473,목,X,9,446
58,201473,목,X,10,317
59,201473,목,X,11,302
60,201473,목,X,12,327
61,201473,목,X,13,308
62,201473,목,X,14,852
63,201473,목,X,15,673
64,201473,목,X,16,267
65,201473,목,X,17,275
66,201473,목,X,18,277
67,201473,목,X,19,335
68,201473,목,X,20,353
69,201473,목,X,21,282
70,201473,목,X,22,439
71,201473,목,X,23,266
72,201474,금,X,0,422
73,201474,금,X,1,271
74,201474,금,X,2,250
75,201474,금,X,3,257
76,201474,금,X,4,266
77,201474,금,X,5,282
78,201474,금,X,6,463
79,201474,금,X,7,350
80,201474,금,X,8,352
81,201474,금,X,9,294
82,201474,금,X,10,315
83,201474,금,X,11,913
84,201474,금,X,12,313
85,201474,금,X,13,273
86,201474,금,X,14,427
87,201474,금,X,15,337
88,201474,금,X,16,301
89,201474,금,X,17,315
90,201474,금,X,18,313
91,201474,금,X,19,343
92,201474,금,X,20,350
93,201474,금,X,21,286
94,201474,금,X,22,819
95,201474,금,X,23,261
96,201475,토,O,0,299
97,201475,토,O,1,260
98,201475,토,O,2,248
99,201475,토,O,3,287
100,201475,토,O,4,264
101,201475,토,O,5,390
102,201475,토,O,6,308
103,201475,토,O,7,258
104,201475,토,O,8,270
105,201475,토,O,9,369
106,201475,토,O,10,922
107,201475,토,O,11,293
108,201475,토,O,12,302
109,201475,토,O,13,311
110,201475,토,O,14,295
111,201475,토,O,15,276
112,201475,토,O,16,269
113,201475,토,O,17,278
114,201475,토,O,18,280
115,201475,토,O,19,289
116,201475,토,O,20,735
117,201475,토,O,21,278
118,201475,토,O,22,262
119,201475,토,O,23,273
120,201476,일,O,0,266
121,201476,일,O,1,256
122,201476,일,O,2,249
123,201476,일,O,3,259
124,201476,일,O,4,1432
125,201476,일,O,5,261
126,201476,일,O,6,898
127,201476,일,O,7,260
128,201476,일,O,8,321
129,201476,일,O,9,271
130,201476,일,O,10,473
131,201476,일,O,11,473
132,201476,일,O,12,313
133,201476,일,O,13,317
134,201476,일,O,14,307
135,201476,일,O,15,341
136,201476,일,O,16,308
137,201476,일,O,17,317
138,201476,일,O,18,287
139,201476,일,O,19,294
140,201476,일,O,20,340
141,201476,일,O,21,292
142,201476,일,O,22,443
143,201476,일,O,23,448
144,201477,월,X,0,286
145,201477,월,X,1,401
146,201477,월,X,2,822
147,201477,월,X,3,254
148,201477,월,X,4,265
149,201477,월,X,5,280
150,201477,월,X,6,266
151,201477,월,X,7,2831
152,201477,월,X,8,5237
153,201477,월,X,9,3391
154,201477,월,X,10,3380
155,201477,월,X,11,5388
156,201477,월,X,12,3201
157,201477,월,X,13,1798
158,201477,월,X,14,1962
159,201477,월,X,15,3100
160,201477,월,X,16,2096
161,201477,월,X,17,2881
162,201477,월,X,18,436
163,201477,월,X,19,677
164,201477,월,X,20,667
165,201477,월,X,21,507
166,201477,월,X,22,239
167,201477,월,X,23,229
168,201478,화,X,0,319
169,201478,화,X,1,929
170,201478,화,X,2,246
171,201478,화,X,3,227
172,201478,화,X,4,222
173,201478,화,X,5,297
174,201478,화,X,6,2690
175,201478,화,X,7,2669
