,DateTime,Day,Holiday,Seq,Watt
0,201441,화,X,0,386
1,201441,화,X,1,413
2,201441,화,X,2,286
3,201441,화,X,3,297
4,201441,화,X,4,235
5,201441,화,X,5,225
6,201441,화,X,6,224
7,201441,화,X,7,2592
8,201441,화,X,8,1971
9,201441,화,X,9,3853
10,201441,화,X,10,4346
11,201441,화,X,11,1642
12,201441,화,X,12,2841
13,201441,화,X,13,4357
14,201441,화,X,14,2737
15,201441,화,X,15,1765
16,201441,화,X,16,2760
17,201441,화,X,17,1978
18,201441,화,X,18,463
19,201441,화,X,19,681
20,201441,화,X,20,666
21,201441,화,X,21,623
22,201441,화,X,22,3125
23,201441,화,X,23,2865
24,201442,수,X,0,407
25,201442,수,X,1,436
26,201442,수,X,2,238
27,201442,수,X,3,238
28,201442,수,X,4,397
29,201442,수,X,5,240
30,201442,수,X,6,234
31,201442,수,X,7,775
32,201442,수,X,8,283
33,201442,수,X,9,2745
34,201442,수,X,10,394
35,201442,수,X,11,2637
36,201442,수,X,12,2900
37,201442,수,X,13,2685
38,201442,수,X,14,2610
39,201442,수,X,15,2043
40,201442,수,X,16,432
41,201442,수,X,17,2040
42,201442,수,X,18,2899
43,201442,수,X,19,2575
44,201442,수,X,20,654
45,201442,수,X,21,517
46,201442,수,X,22,493
47,201442,수,X,23,414
48,201443,목,X,0,331
49,201443,목,X,1,250
50,201443,목,X,2,243
51,201443,목,X,3,241
52,201443,목,X,4,245
53,201443,목,X,5,234
54,201443,목,X,6,247
55,201443,목,X,7,3721
56,201443,목,X,8,2894
57,201443,목,X,9,2809
58,201443,목,X,10,1842
59,201443,목,X,11,2852
60,201443,목,X,12,2011
61,201443,목,X,13,413
62,201443,목,X,14,5284
63,201443,목,X,15,1949
64,201443,목,X,16,603
65,201443,목,X,17,3129
66,201443,목,X,18,2193
67,201443,목,X,19,2077
68,201443,목,X,20,463
69,201443,목,X,21,2600
70,201443,목,X,22,2576
71,201443,목,X,23,248
72,201444,금,X,0,1973
73,201444,금,X,1,393
74,201444,금,X,2,231
75,201444,금,X,3,235
76,201444,금,X,4,227
77,201444,금,X,5,217
78,201444,금,X,6,792
79,201444,금,X,7,2614
80,201444,금,X,8,2646
81,201444,금,X,9,2695
82,201444,금,X,10,2666
83,201444,금,X,11,2245
84,201444,금,X,12,275
85,201444,금,X,13,682
86,201444,금,X,14,278
87,201444,금,X,15,429
88,201444,금,X,16,4403
89,201444,금,X,17,1972
90,201444,금,X,18,2180
91,201444,금,X,19,2198
92,201444,금,X,20,920
93,201444,금,X,21,572
94,201444,금,X,22,553
95,201444,금,X,23,302
96,201445,토,O,0,245
97,201445,토,O,1,232
98,201445,토,O,2,234
99,201445,토,O,3,224
100,201445,토,O,4,288
101,201445,토,O,5,221
102,201445,토,O,6,367
103,201445,토,O,7,2630
