,DateTime,Day,Holiday,Seq,Watt
0,201411,수,O,0,656
1,201411,수,O,1,2762
2,201411,수,O,2,2849
3,201411,수,O,3,4831
4,201411,수,O,4,306
5,201411,수,O,5,327
6,201411,수,O,6,684
7,201411,수,O,7,317
8,201411,수,O,8,323
9,201411,수,O,9,305
10,201411,수,O,10,3890
11,201411,수,O,11,3108
12,201411,수,O,12,533
13,201411,수,O,13,3786
14,201411,수,O,14,3282
15,201411,수,O,15,738
16,201411,수,O,16,666
17,201411,수,O,17,3043
18,201411,수,O,18,2283
19,201411,수,O,19,2313
20,201411,수,O,20,2204
21,201411,수,O,21,634
22,201411,수,O,22,632
23,201411,수,O,23,229
24,201412,목,X,0,284
25,201412,목,X,1,1049
26,201412,목,X,2,292
27,201412,목,X,3,223
28,201412,목,X,4,227
29,201412,목,X,5,404
30,201412,목,X,6,365
31,201412,목,X,7,294
32,201412,목,X,8,285
33,201412,목,X,9,2693
34,201412,목,X,10,472
35,201412,목,X,11,515
36,201412,목,X,12,950
37,201412,목,X,13,3705
38,201412,목,X,14,2838
39,201412,목,X,15,1832
40,201412,목,X,16,2922
41,201412,목,X,17,3944
42,201412,목,X,18,2965
43,201412,목,X,19,3009
44,201412,목,X,20,657
45,201412,목,X,21,2444
46,201412,목,X,22,539
47,201412,목,X,23,2626
48,201413,금,X,0,2632
49,201413,금,X,1,232
50,201413,금,X,2,275
51,201413,금,X,3,257
52,201413,금,X,4,215
53,201413,금,X,5,225
54,201413,금,X,6,282
55,201413,금,X,7,2619
56,201413,금,X,8,2998
57,201413,금,X,9,517
58,201413,금,X,10,521
59,201413,금,X,11,691
60,201413,금,X,12,2895
61,201413,금,X,13,4506
62,201413,금,X,14,2931
63,201413,금,X,15,2863
64,201413,금,X,16,1793
65,201413,금,X,17,2038
66,201413,금,X,18,4711
67,201413,금,X,19,623
68,201413,금,X,20,669
69,201413,금,X,21,724
70,201413,금,X,22,510
71,201413,금,X,23,318
72,201414,토,O,0,284
73,201414,토,O,1,253
74,201414,토,O,2,789
75,201414,토,O,3,735
76,201414,토,O,4,371
77,201414,토,O,5,777
78,201414,토,O,6,786
79,201414,토,O,7,830
80,201414,토,O,8,762
81,201414,토,O,9,3759
82,201414,토,O,10,3732
83,201414,토,O,11,298
84,201414,토,O,12,2852
85,201414,토,O,13,5233
86,201414,토,O,14,1853
87,201414,토,O,15,282
88,201414,토,O,16,684
89,201414,토,O,17,3028
90,201414,토,O,18,2788
91,201414,토,O,19,2653
92,201414,토,O,20,4836
93,201414,토,O,21,673
94,201414,토,O,22,510
95,201414,토,O,23,467
96,201415,일,O,0,311
97,201415,일,O,1,247
98,201415,일,O,2,672
99,201415,일,O,3,239
100,201415,일,O,4,269
101,201415,일,O,5,756
102,201415,일,O,6,313
103,201415,일,O,7,355
104,201415,일,O,8,2902
105,201415,일,O,9,2043
106,201415,일,O,10,232
107,201415,일,O,11,276
108,201415,일,O,12,827
109,201415,일,O,13,321
110,201415,일,O,14,5253
111,201415,일,O,15,1951
112,201415,일,O,16,450
113,201415,일,O,17,2233
114,201415,일,O,18,2362
115,201415,일,O,19,2643
116,201415,일,O,20,542
117,201415,일,O,21,2051
118,201415,일,O,22,2780
119,201415,일,O,23,2911
120,201416,월,X,0,238
121,201416,월,X,1,234
122,201416,월,X,2,331
123,201416,월,X,3,298
124,201416,월,X,4,236
125,201416,월,X,5,246
126,201416,월,X,6,304
127,201416,월,X,7,331
128,201416,월,X,8,2967
129,201416,월,X,9,2271
130,201416,월,X,10,375
131,201416,월,X,11,858
132,201416,월,X,12,383
133,201416,월,X,13,528
134,201416,월,X,14,380
135,201416,월,X,15,340
136,201416,월,X,16,407
137,201416,월,X,17,531
138,201416,월,X,18,3063
139,201416,월,X,19,869
140,201416,월,X,20,782
141,201416,월,X,21,671
142,201416,월,X,22,2255
143,201416,월,X,23,348
144,201417,화,X,0,313
145,201417,화,X,1,301
146,201417,화,X,2,227
147,201417,화,X,3,300
148,201417,화,X,4,372
149,201417,화,X,5,319
150,201417,화,X,6,232
151,201417,화,X,7,2630
152,201417,화,X,8,3034
153,201417,화,X,9,548
154,201417,화,X,10,464
155,201417,화,X,11,528
156,201417,화,X,12,2159
157,201417,화,X,13,2928
158,201417,화,X,14,367
159,201417,화,X,15,430
160,201417,화,X,16,2067
161,201417,화,X,17,662
162,201417,화,X,18,4496
163,201417,화,X,19,3849
164,201417,화,X,20,3121
165,201417,화,X,21,1975
166,201417,화,X,22,554
167,201417,화,X,23,511
168,201418,수,X,0,326
169,201418,수,X,1,256
170,201418,수,X,2,326
171,201418,수,X,3,318
172,201418,수,X,4,320
173,201418,수,X,5,348
174,201418,수,X,6,249
175,201418,수,X,7,2714
176,201418,수,X,8,5356
177,201418,수,X,9,2901
178,201418,수,X,10,1734
179,201418,수,X,11,2762
180,201418,수,X,12,2694
181,201418,수,X,13,2785
182,201418,수,X,14,398
183,201418,수,X,15,697
184,201418,수,X,16,420
185,201418,수,X,17,2027
186,201418,수,X,18,2957
187,201418,수,X,19,616
188,201418,수,X,20,2362
189,201418,수,X,21,694
