01,00,00,217
01,00,01,215
01,00,02,214
01,00,03,210
01,00,04,210
01,00,05,208
01,00,06,208
01,00,07,206
01,00,08,204
01,00,09,205
01,00,10,203
01,00,11,155
01,00,12,155
01,00,13,154
01,00,14,155
01,00,15,153
01,00,16,155
01,00,17,154
01,00,18,152
01,00,19,152
01,00,20,153
01,00,21,152
01,00,22,153
01,00,23,153
01,00,24,154
01,00,25,155
01,00,26,151
01,00,27,152
01,00,28,152
01,00,29,154
01,00,30,152
01,00,31,213
01,00,32,213
01,00,33,210
01,00,34,208
01,00,35,211
01,00,36,216
01,00,37,215
01,00,38,215
01,00,39,214
01,00,40,212
01,00,41,212
01,00,42,213
01,00,43,211
01,00,44,213
01,00,45,214
01,00,46,215
01,00,47,211
01,00,48,211
01,00,49,212
01,00,50,213
01,00,51,211
01,00,52,212
01,00,53,212
01,00,54,211
01,00,55,211
01,00,56,210
01,00,57,215
01,00,58,210
01,00,59,208
01,01,00,212
01,01,01,213
01,01,02,214
01,01,03,214
01,01,04,153
01,01,05,154
01,01,06,152
01,01,07,153
01,01,08,155
01,01,09,155
01,01,10,156
01,01,11,153
01,01,12,154
01,01,13,154
01,01,14,152
01,01,15,153
01,01,16,153
01,01,17,154
01,01,18,155
01,01,19,153
01,01,20,152
01,01,21,153
01,01,22,153
01,01,23,155
01,01,24,155
01,01,25,155
01,01,26,154
01,01,27,156
01,01,28,153
01,01,29,153
01,01,30,152
01,01,31,152
01,01,32,153
01,01,33,153
01,01,34,153
01,01,35,155
01,01,36,153
01,01,37,152
01,01,38,152
01,01,39,154
01,01,40,152
01,01,41,152
01,01,42,218
01,01,43,207
01,01,44,206
01,01,45,206
01,01,46,204
01,01,47,205
01,01,48,205
01,01,49,202
01,01,50,202
01,01,51,201
01,01,52,203
01,01,53,201
01,01,54,153
01,01,55,155
01,01,56,156
01,01,57,153
01,01,58,152
01,01,59,154
01,02,00,154
01,02,01,154
01,02,02,153
01,02,03,154
01,02,04,155
01,02,05,153
01,02,06,153
01,02,07,152
01,02,08,151
01,02,09,151
01,02,10,152
01,02,11,152
01,02,12,152
01,02,13,151
01,02,14,152
01,02,15,152
01,02,16,152
01,02,17,152
01,02,18,210
01,02,19,208
01,02,20,206
01,02,21,207
01,02,22,210
01,02,23,212
01,02,24,212
01,02,25,208
01,02,26,208
01,02,27,207
01,02,28,207
01,02,29,210
01,02,30,207
01,02,31,206
01,02,32,210
01,02,33,207
01,02,34,208
01,02,35,211
01,02,36,211
01,02,37,210
01,02,38,208
01,02,39,208
01,02,40,210
01,02,41,211
01,02,42,210
01,02,43,207
01,02,44,208
01,02,45,211
01,02,46,208
01,02,47,206
01,02,48,208
01,02,49,206
01,02,50,152
01,02,51,151
01,02,52,151
01,02,53,151
01,02,54,152
01,02,55,151
01,02,56,152
01,02,57,152
01,02,58,152
01,02,59,152
01,03,00,152
01,03,01,153
01,03,02,154
01,03,03,153
01,03,04,153
01,03,05,154
01,03,06,152
01,03,07,152
01,03,08,151
01,03,09,152
01,03,10,151
01,03,11,150
01,03,12,151
01,03,13,152
01,03,14,151
01,03,15,151
01,03,16,150
01,03,17,151
01,03,18,150
01,03,19,150
