2014년 10월 1일 - 0시,0,966
2014년 10월 1일 - 1시,1,322
2014년 10월 1일 - 2시,2,423
2014년 10월 1일 - 3시,3,265
2014년 10월 1일 - 4시,4,267
2014년 10월 1일 - 5시,5,363
2014년 10월 1일 - 6시,6,4623
2014년 10월 1일 - 7시,7,421
2014년 10월 1일 - 8시,8,3097
2014년 10월 1일 - 9시,9,4180
2014년 10월 1일 - 10시,10,1632
2014년 10월 1일 - 11시,11,2044
2014년 10월 1일 - 12시,12,425
2014년 10월 1일 - 13시,13,307
2014년 10월 1일 - 14시,14,4542
2014년 10월 1일 - 15시,15,2032
2014년 10월 1일 - 16시,16,2881
2014년 10월 1일 - 17시,17,2124
2014년 10월 1일 - 18시,18,3178
2014년 10월 1일 - 19시,19,3359
2014년 10월 1일 - 20시,20,644
2014년 10월 1일 - 21시,21,1985
2014년 10월 1일 - 22시,22,294
2014년 10월 1일 - 23시,23,285
2014년 10월 2일 - 0시,0,286
2014년 10월 2일 - 1시,1,281
2014년 10월 2일 - 2시,2,278
2014년 10월 2일 - 3시,3,286
2014년 10월 2일 - 4시,4,356
2014년 10월 2일 - 5시,5,425
2014년 10월 2일 - 6시,6,3675
2014년 10월 2일 - 7시,7,365
2014년 10월 2일 - 8시,8,4567
2014년 10월 2일 - 9시,9,1819
2014년 10월 2일 - 10시,10,285
2014년 10월 2일 - 11시,11,4437
2014년 10월 2일 - 12시,12,2696
2014년 10월 2일 - 13시,13,2948
2014년 10월 2일 - 14시,14,1962
2014년 10월 2일 - 15시,15,1963
2014년 10월 2일 - 16시,16,2674
2014년 10월 2일 - 17시,17,4509
2014년 10월 2일 - 18시,18,6700
2014년 10월 2일 - 19시,19,2430
2014년 10월 2일 - 20시,20,616
2014년 10월 2일 - 21시,21,2746
2014년 10월 2일 - 22시,22,2686
2014년 10월 2일 - 23시,23,285
2014년 10월 3일 - 0시,0,243
2014년 10월 3일 - 1시,1,226
2014년 10월 3일 - 2시,2,229
2014년 10월 3일 - 3시,3,226
2014년 10월 3일 - 4시,4,228
2014년 10월 3일 - 5시,5,227
2014년 10월 3일 - 6시,6,3224
2014년 10월 3일 - 7시,7,2827
2014년 10월 3일 - 8시,8,495
2014년 10월 3일 - 9시,9,2908
2014년 10월 3일 - 10시,10,1552
2014년 10월 3일 - 11시,11,4637
2014년 10월 3일 - 12시,12,526
2014년 10월 3일 - 13시,13,460
2014년 10월 3일 - 14시,14,1943
2014년 10월 3일 - 15시,15,4939
2014년 10월 3일 - 16시,16,4554
2014년 10월 3일 - 17시,17,5002
2014년 10월 3일 - 18시,18,2542
2014년 10월 3일 - 19시,19,556
2014년 10월 3일 - 20시,20,522
2014년 10월 3일 - 21시,21,2642
2014년 10월 3일 - 22시,22,2668
2014년 10월 3일 - 23시,23,2686
2014년 10월 4일 - 0시,0,338
2014년 10월 4일 - 1시,1,438
2014년 10월 4일 - 2시,2,292
2014년 10월 4일 - 3시,3,309
2014년 10월 4일 - 4시,4,293
2014년 10월 4일 - 5시,5,324
2014년 10월 4일 - 6시,6,1914
2014년 10월 4일 - 7시,7,4614
2014년 10월 4일 - 8시,8,4410
2014년 10월 4일 - 9시,9,259
2014년 10월 4일 - 10시,10,2743
2014년 10월 4일 - 11시,11,436
2014년 10월 4일 - 12시,12,404
2014년 10월 4일 - 13시,13,2865
2014년 10월 4일 - 14시,14,685
2014년 10월 4일 - 15시,15,3089
2014년 10월 4일 - 16시,16,2864
2014년 10월 4일 - 17시,17,2866
2014년 10월 4일 - 18시,18,3118
2014년 10월 4일 - 19시,19,697
2014년 10월 4일 - 20시,20,686
2014년 10월 4일 - 21시,21,587
2014년 10월 4일 - 22시,22,2209
2014년 10월 4일 - 23시,23,3119
2014년 10월 5일 - 0시,0,605
2014년 10월 5일 - 1시,1,5352
2014년 10월 5일 - 2시,2,2764
2014년 10월 5일 - 3시,3,2652
2014년 10월 5일 - 4시,4,4729
2014년 10월 5일 - 5시,5,871
2014년 10월 5일 - 6시,6,2613
2014년 10월 5일 - 7시,7,4601
2014년 10월 5일 - 8시,8,1954
2014년 10월 5일 - 9시,9,772
2014년 10월 5일 - 10시,10,2622
2014년 10월 5일 - 11시,11,2872
2014년 10월 5일 - 12시,12,455
2014년 10월 5일 - 13시,13,306
2014년 10월 5일 - 14시,14,4596
2014년 10월 5일 - 15시,15,291
2014년 10월 5일 - 16시,16,2615
2014년 10월 5일 - 17시,17,2642
2014년 10월 5일 - 18시,18,553
2014년 10월 5일 - 19시,19,528
2014년 10월 5일 - 20시,20,1991
2014년 10월 5일 - 21시,21,370
2014년 10월 5일 - 22시,22,226
2014년 10월 5일 - 23시,23,225
2014년 10월 6일 - 0시,0,227
2014년 10월 6일 - 1시,1,282
2014년 10월 6일 - 2시,2,219
2014년 10월 6일 - 3시,3,226
2014년 10월 6일 - 4시,4,221
2014년 10월 6일 - 5시,5,287
2014년 10월 6일 - 6시,6,4493
2014년 10월 6일 - 7시,7,2970
2014년 10월 6일 - 8시,8,4616
2014년 10월 6일 - 9시,9,2629
2014년 10월 6일 - 10시,10,3037
2014년 10월 6일 - 11시,11,3356
2014년 10월 6일 - 12시,12,5271
2014년 10월 6일 - 13시,13,2740
2014년 10월 6일 - 14시,14,2071
2014년 10월 6일 - 15시,15,539
2014년 10월 6일 - 16시,16,4665
2014년 10월 6일 - 17시,17,2016
2014년 10월 6일 - 18시,18,2014
2014년 10월 6일 - 19시,19,690
2014년 10월 6일 - 20시,20,2216
2014년 10월 6일 - 21시,21,2785
2014년 10월 6일 - 22시,22,2637
2014년 10월 6일 - 23시,23,223
2014년 10월 7일 - 0시,0,228
2014년 10월 7일 - 1시,1,211
2014년 10월 7일 - 2시,2,367
2014년 10월 7일 - 3시,3,361
2014년 10월 7일 - 4시,4,227
2014년 10월 7일 - 5시,5,354
2014년 10월 7일 - 6시,6,2014
2014년 10월 7일 - 7시,7,4545
2014년 10월 7일 - 8시,8,4448
2014년 10월 7일 - 9시,9,266
2014년 10월 7일 - 10시,10,2814
2014년 10월 7일 - 11시,11,3890
2014년 10월 7일 - 12시,12,3040
2014년 10월 7일 - 13시,13,3120
2014년 10월 7일 - 14시,14,273
2014년 10월 7일 - 15시,15,2614
2014년 10월 7일 - 16시,16,476
2014년 10월 7일 - 17시,17,2105
2014년 10월 7일 - 18시,18,4742
2014년 10월 7일 - 19시,19,605
2014년 10월 7일 - 20시,20,3333
2014년 10월 7일 - 21시,21,861
2014년 10월 7일 - 22시,22,421
2014년 10월 7일 - 23시,23,302
2014년 10월 8일 - 0시,0,300
2014년 10월 8일 - 1시,1,288
2014년 10월 8일 - 2시,2,803
2014년 10월 8일 - 3시,3,361
2014년 10월 8일 - 4시,4,292
2014년 10월 8일 - 5시,5,344
2014년 10월 8일 - 6시,6,4566
2014년 10월 8일 - 7시,7,445
2014년 10월 8일 - 8시,8,2136
2014년 10월 8일 - 9시,9,280
2014년 10월 8일 - 10시,10,2658
2014년 10월 8일 - 11시,11,3855
2014년 10월 8일 - 12시,12,6673
2014년 10월 8일 - 13시,13,1918
2014년 10월 8일 - 14시,14,1414
2014년 10월 8일 - 15시,15,517
2014년 10월 8일 - 16시,16,5538
2014년 10월 8일 - 17시,17,5264
2014년 10월 8일 - 18시,18,3113
2014년 10월 8일 - 19시,19,3372
2014년 10월 8일 - 20시,20,764
2014년 10월 8일 - 21시,21,701
2014년 10월 8일 - 22시,22,2614
2014년 10월 8일 - 23시,23,2915
2014년 10월 9일 - 0시,0,339
2014년 10월 9일 - 1시,1,304
2014년 10월 9일 - 2시,2,305
2014년 10월 9일 - 3시,3,308
2014년 10월 9일 - 4시,4,316
2014년 10월 9일 - 5시,5,484
2014년 10월 9일 - 6시,6,4500
2014년 10월 9일 - 7시,7,2895
2014년 10월 9일 - 8시,8,353
2014년 10월 9일 - 9시,9,2599
2014년 10월 9일 - 10시,10,2341
2014년 10월 9일 - 11시,11,2908
2014년 10월 9일 - 12시,12,2897
2014년 10월 9일 - 13시,13,574
2014년 10월 9일 - 14시,14,716
2014년 10월 9일 - 15시,15,2960
2014년 10월 9일 - 16시,16,2832
2014년 10월 9일 - 17시,17,2089
2014년 10월 9일 - 18시,18,6738
