2014년 12월 1일 - 0시,0,2803
2014년 12월 1일 - 1시,1,2675
2014년 12월 1일 - 2시,2,2650
2014년 12월 1일 - 3시,3,245
2014년 12월 1일 - 4시,4,332
2014년 12월 1일 - 5시,5,1962
2014년 12월 1일 - 6시,6,400
2014년 12월 1일 - 7시,7,2799
2014년 12월 1일 - 8시,8,2798
2014년 12월 1일 - 9시,9,3521
2014년 12월 1일 - 10시,10,2593
2014년 12월 1일 - 11시,11,523
2014년 12월 1일 - 12시,12,1973
2014년 12월 1일 - 13시,13,2597
2014년 12월 1일 - 14시,14,1914
2014년 12월 1일 - 15시,15,497
2014년 12월 1일 - 16시,16,2072
2014년 12월 1일 - 17시,17,3014
2014년 12월 1일 - 18시,18,2011
2014년 12월 1일 - 19시,19,4839
2014년 12월 1일 - 20시,20,650
2014년 12월 1일 - 21시,21,2146
2014년 12월 1일 - 22시,22,400
2014년 12월 1일 - 23시,23,253
2014년 12월 2일 - 0시,0,335
2014년 12월 2일 - 1시,1,257
2014년 12월 2일 - 2시,2,239
2014년 12월 2일 - 3시,3,333
2014년 12월 2일 - 4시,4,310
2014년 12월 2일 - 5시,5,253
2014년 12월 2일 - 6시,6,334
2014년 12월 2일 - 7시,7,4624
2014년 12월 2일 - 8시,8,1980
2014년 12월 2일 - 9시,9,415
2014년 12월 2일 - 10시,10,4531
2014년 12월 2일 - 11시,11,1968
2014년 12월 2일 - 12시,12,2013
2014년 12월 2일 - 13시,13,1944
2014년 12월 2일 - 14시,14,262
2014년 12월 2일 - 15시,15,2015
2014년 12월 2일 - 16시,16,2933
2014년 12월 2일 - 17시,17,3075
2014년 12월 2일 - 18시,18,2961
2014년 12월 2일 - 19시,19,2851
2014년 12월 2일 - 20시,20,1301
2014년 12월 2일 - 21시,21,570
2014년 12월 2일 - 22시,22,4687
2014년 12월 2일 - 23시,23,276
2014년 12월 3일 - 0시,0,446
2014년 12월 3일 - 1시,1,790
2014년 12월 3일 - 2시,2,371
2014년 12월 3일 - 3시,3,320
2014년 12월 3일 - 4시,4,224
