2015년 11월 1일 - 0시,0,2579
2015년 11월 1일 - 1시,1,2633
2015년 11월 1일 - 2시,2,231
2015년 11월 1일 - 3시,3,227
2015년 11월 1일 - 4시,4,232
2015년 11월 1일 - 5시,5,289
2015년 11월 1일 - 6시,6,237
2015년 11월 1일 - 7시,7,223
2015년 11월 1일 - 8시,8,3921
2015년 11월 1일 - 9시,9,4508
2015년 11월 1일 - 10시,10,309
2015년 11월 1일 - 11시,11,604
2015년 11월 1일 - 12시,12,2648
2015년 11월 1일 - 13시,13,320
2015년 11월 1일 - 14시,14,332
2015년 11월 1일 - 15시,15,368
2015년 11월 1일 - 16시,16,2782
2015년 11월 1일 - 17시,17,3463
2015년 11월 1일 - 18시,18,2398
2015년 11월 1일 - 19시,19,656
2015년 11월 1일 - 20시,20,591
2015년 11월 1일 - 21시,21,604
2015년 11월 1일 - 22시,22,546
2015년 11월 1일 - 23시,23,281
2015년 11월 2일 - 0시,0,954
2015년 11월 2일 - 1시,1,366
2015년 11월 2일 - 2시,2,276
2015년 11월 2일 - 3시,3,223
2015년 11월 2일 - 4시,4,304
2015년 11월 2일 - 5시,5,663
2015년 11월 2일 - 6시,6,1832
2015년 11월 2일 - 7시,7,3684
2015년 11월 2일 - 8시,8,2047
2015년 11월 2일 - 9시,9,970
2015년 11월 2일 - 10시,10,3079
2015년 11월 2일 - 11시,11,2183
2015년 11월 2일 - 12시,12,2940
2015년 11월 2일 - 13시,13,3591
2015년 11월 2일 - 14시,14,4457
2015년 11월 2일 - 15시,15,340
2015년 11월 2일 - 16시,16,2227
2015년 11월 2일 - 17시,17,2044
2015년 11월 2일 - 18시,18,600
2015년 11월 2일 - 19시,19,2271
2015년 11월 2일 - 20시,20,627
2015년 11월 2일 - 21시,21,836
2015년 11월 2일 - 22시,22,542
2015년 11월 2일 - 23시,23,555
2015년 11월 3일 - 0시,0,246
2015년 11월 3일 - 1시,1,245
2015년 11월 3일 - 2시,2,238
2015년 11월 3일 - 3시,3,231
2015년 11월 3일 - 4시,4,231
2015년 11월 3일 - 5시,5,508
2015년 11월 3일 - 6시,6,237
2015년 11월 3일 - 7시,7,3421
2015년 11월 3일 - 8시,8,2123
2015년 11월 3일 - 9시,9,316
2015년 11월 3일 - 10시,10,446
2015년 11월 3일 - 11시,11,2779
2015년 11월 3일 - 12시,12,2851
2015년 11월 3일 - 13시,13,2798
2015년 11월 3일 - 14시,14,815
2015년 11월 3일 - 15시,15,300
2015년 11월 3일 - 16시,16,472
2015년 11월 3일 - 17시,17,3039
2015년 11월 3일 - 18시,18,4602
2015년 11월 3일 - 19시,19,667
2015년 11월 3일 - 20시,20,2185
2015년 11월 3일 - 21시,21,639
2015년 11월 3일 - 22시,22,643
2015년 11월 3일 - 23시,23,483
