2013년 1월 1일 - 0시,0,2495
2013년 1월 1일 - 1시,1,2482
2013년 1월 1일 - 2시,2,2441
2013년 1월 1일 - 3시,3,265
2013년 1월 1일 - 4시,4,260
2013년 1월 1일 - 5시,5,260
2013년 1월 1일 - 6시,6,326
2013년 1월 1일 - 7시,7,372
2013년 1월 1일 - 8시,8,4444
2013년 1월 1일 - 9시,9,2691
2013년 1월 1일 - 10시,10,2558
2013년 1월 1일 - 11시,11,779
2013년 1월 1일 - 12시,12,2961
2013년 1월 1일 - 13시,13,529
2013년 1월 1일 - 14시,14,3032
2013년 1월 1일 - 15시,15,2869
2013년 1월 1일 - 16시,16,354
2013년 1월 1일 - 17시,17,2297
2013년 1월 1일 - 18시,18,2184
2013년 1월 1일 - 19시,19,2981
2013년 1월 1일 - 20시,20,729
2013년 1월 1일 - 21시,21,2122
2013년 1월 1일 - 22시,22,543
2013년 1월 1일 - 23시,23,572
2013년 1월 2일 - 0시,0,1913
2013년 1월 2일 - 1시,1,240
2013년 1월 2일 - 2시,2,231
2013년 1월 2일 - 3시,3,307
2013년 1월 2일 - 4시,4,328
2013년 1월 2일 - 5시,5,238
2013년 1월 2일 - 6시,6,1080
2013년 1월 2일 - 7시,7,345
2013년 1월 2일 - 8시,8,2728
2013년 1월 2일 - 9시,9,551
2013년 1월 2일 - 10시,10,569
2013년 1월 2일 - 11시,11,3304
2013년 1월 2일 - 12시,12,2945
2013년 1월 2일 - 13시,13,2911
2013년 1월 2일 - 14시,14,3145
2013년 1월 2일 - 15시,15,1109
2013년 1월 2일 - 16시,16,3083
2013년 1월 2일 - 17시,17,726
2013년 1월 2일 - 18시,18,2214
2013년 1월 2일 - 19시,19,778
2013년 1월 2일 - 20시,20,951
2013년 1월 2일 - 21시,21,917
2013년 1월 2일 - 22시,22,710
2013년 1월 2일 - 23시,23,326
2013년 1월 3일 - 0시,0,422
2013년 1월 3일 - 1시,1,959
2013년 1월 3일 - 2시,2,796
2013년 1월 3일 - 3시,3,306
2013년 1월 3일 - 4시,4,455
2013년 1월 3일 - 5시,5,366
2013년 1월 3일 - 6시,6,409
2013년 1월 3일 - 7시,7,3179
2013년 1월 3일 - 8시,8,4573
2013년 1월 3일 - 9시,9,919
2013년 1월 3일 - 10시,10,618
2013년 1월 3일 - 11시,11,828
2013년 1월 3일 - 12시,12,981
2013년 1월 3일 - 13시,13,3373
2013년 1월 3일 - 14시,14,2833
2013년 1월 3일 - 15시,15,2772
2013년 1월 3일 - 16시,16,2885
2013년 1월 3일 - 17시,17,986
2013년 1월 3일 - 18시,18,4001
2013년 1월 3일 - 19시,19,846
2013년 1월 3일 - 20시,20,816
2013년 1월 3일 - 21시,21,2449
2013년 1월 3일 - 22시,22,587
2013년 1월 3일 - 23시,23,772
2013년 1월 4일 - 0시,0,333
2013년 1월 4일 - 1시,1,1235
2013년 1월 4일 - 2시,2,960
2013년 1월 4일 - 3시,3,312
2013년 1월 4일 - 4시,4,311
2013년 1월 4일 - 5시,5,306
2013년 1월 4일 - 6시,6,374
2013년 1월 4일 - 7시,7,4354
2013년 1월 4일 - 8시,8,871
2013년 1월 4일 - 9시,9,726
2013년 1월 4일 - 10시,10,2516
2013년 1월 4일 - 11시,11,2089
2013년 1월 4일 - 12시,12,2448
2013년 1월 4일 - 13시,13,673
2013년 1월 4일 - 14시,14,718
2013년 1월 4일 - 15시,15,347
2013년 1월 4일 - 16시,16,2817
2013년 1월 4일 - 17시,17,768
2013년 1월 4일 - 18시,18,4651
2013년 1월 4일 - 19시,19,2905
2013년 1월 4일 - 20시,20,3423
2013년 1월 4일 - 21시,21,943
2013년 1월 4일 - 22시,22,524
2013년 1월 4일 - 23시,23,247
2013년 1월 5일 - 0시,0,379
2013년 1월 5일 - 1시,1,297
2013년 1월 5일 - 2시,2,1108
2013년 1월 5일 - 3시,3,237
2013년 1월 5일 - 4시,4,242
2013년 1월 5일 - 5시,5,237
2013년 1월 5일 - 6시,6,318
2013년 1월 5일 - 7시,7,2702
2013년 1월 5일 - 8시,8,2734
2013년 1월 5일 - 9시,9,2744
2013년 1월 5일 - 10시,10,2562
2013년 1월 5일 - 11시,11,969
2013년 1월 5일 - 12시,12,2705
2013년 1월 5일 - 13시,13,2790
