2016년 6월 1일 - 0시,0,223
2016년 6월 1일 - 1시,1,212
2016년 6월 1일 - 2시,2,232
2016년 6월 1일 - 3시,3,366
2016년 6월 1일 - 4시,4,264
2016년 6월 1일 - 5시,5,238
2016년 6월 1일 - 6시,6,540
2016년 6월 1일 - 7시,7,216
2016년 6월 1일 - 8시,8,225
2016년 6월 1일 - 9시,9,214
2016년 6월 1일 - 10시,10,225
2016년 6월 1일 - 11시,11,219
2016년 6월 1일 - 12시,12,222
2016년 6월 1일 - 13시,13,228
2016년 6월 1일 - 14시,14,225
2016년 6월 1일 - 15시,15,223
2016년 6월 1일 - 16시,16,242
2016년 6월 1일 - 17시,17,227
2016년 6월 1일 - 18시,18,378
2016년 6월 1일 - 19시,19,219
2016년 6월 1일 - 20시,20,320
2016년 6월 1일 - 21시,21,638
2016년 6월 1일 - 22시,22,237
2016년 6월 1일 - 23시,23,231
2016년 6월 2일 - 0시,0,219
2016년 6월 2일 - 1시,1,225
2016년 6월 2일 - 2시,2,205
2016년 6월 2일 - 3시,3,218
2016년 6월 2일 - 4시,4,205
2016년 6월 2일 - 5시,5,226
2016년 6월 2일 - 6시,6,236
2016년 6월 2일 - 7시,7,280
2016년 6월 2일 - 8시,8,2589
2016년 6월 2일 - 9시,9,2219
2016년 6월 2일 - 10시,10,281
2016년 6월 2일 - 11시,11,264
2016년 6월 2일 - 12시,12,232
2016년 6월 2일 - 13시,13,246
2016년 6월 2일 - 14시,14,246
2016년 6월 2일 - 15시,15,234
2016년 6월 2일 - 16시,16,310
2016년 6월 2일 - 17시,17,298
2016년 6월 2일 - 18시,18,317
2016년 6월 2일 - 19시,19,208
2016년 6월 2일 - 20시,20,211
2016년 6월 2일 - 21시,21,219
2016년 6월 2일 - 22시,22,206
2016년 6월 2일 - 23시,23,222
2016년 6월 3일 - 0시,0,495
2016년 6월 3일 - 1시,1,207
2016년 6월 3일 - 2시,2,203
2016년 6월 3일 - 3시,3,964
2016년 6월 3일 - 4시,4,213
2016년 6월 3일 - 5시,5,217
2016년 6월 3일 - 6시,6,207
2016년 6월 3일 - 7시,7,207
2016년 6월 3일 - 8시,8,214
2016년 6월 3일 - 9시,9,211
2016년 6월 3일 - 10시,10,269
2016년 6월 3일 - 11시,11,251
2016년 6월 3일 - 12시,12,245
2016년 6월 3일 - 13시,13,262
2016년 6월 3일 - 14시,14,773
2016년 6월 3일 - 15시,15,368
2016년 6월 3일 - 16시,16,202
2016년 6월 3일 - 17시,17,763
2016년 6월 3일 - 18시,18,214
2016년 6월 3일 - 19시,19,2766
2016년 6월 3일 - 20시,20,2823
2016년 6월 3일 - 21시,21,528
2016년 6월 3일 - 22시,22,339
2016년 6월 3일 - 23시,23,311
2016년 6월 4일 - 0시,0,298
2016년 6월 4일 - 1시,1,350
2016년 6월 4일 - 2시,2,299
2016년 6월 4일 - 3시,3,283
2016년 6월 4일 - 4시,4,288
2016년 6월 4일 - 5시,5,531
2016년 6월 4일 - 6시,6,3539
2016년 6월 4일 - 7시,7,1534
2016년 6월 4일 - 8시,8,367
2016년 6월 4일 - 9시,9,320
2016년 6월 4일 - 10시,10,322
2016년 6월 4일 - 11시,11,330
2016년 6월 4일 - 12시,12,327
2016년 6월 4일 - 13시,13,323
2016년 6월 4일 - 14시,14,328
2016년 6월 4일 - 15시,15,326
2016년 6월 4일 - 16시,16,305
2016년 6월 4일 - 17시,17,283
2016년 6월 4일 - 18시,18,283
2016년 6월 4일 - 19시,19,320
2016년 6월 4일 - 20시,20,3108
2016년 6월 4일 - 21시,21,530
2016년 6월 4일 - 22시,22,392
2016년 6월 4일 - 23시,23,236
2016년 6월 5일 - 0시,0,243
2016년 6월 5일 - 1시,1,234
2016년 6월 5일 - 2시,2,240
2016년 6월 5일 - 3시,3,241
2016년 6월 5일 - 4시,4,301
2016년 6월 5일 - 5시,5,234
2016년 6월 5일 - 6시,6,238
2016년 6월 5일 - 7시,7,235
2016년 6월 5일 - 8시,8,3588
2016년 6월 5일 - 9시,9,2539
2016년 6월 5일 - 10시,10,990
2016년 6월 5일 - 11시,11,3013
2016년 6월 5일 - 12시,12,2906
2016년 6월 5일 - 13시,13,601
2016년 6월 5일 - 14시,14,755
2016년 6월 5일 - 15시,15,318
2016년 6월 5일 - 16시,16,2845
2016년 6월 5일 - 17시,17,1951
2016년 6월 5일 - 18시,18,3093
2016년 6월 5일 - 19시,19,3011
2016년 6월 5일 - 20시,20,660
2016년 6월 5일 - 21시,21,1793
2016년 6월 5일 - 22시,22,558
2016년 6월 5일 - 23시,23,300
2016년 6월 6일 - 0시,0,368
2016년 6월 6일 - 1시,1,300
2016년 6월 6일 - 2시,2,430
2016년 6월 6일 - 3시,3,601
2016년 6월 6일 - 4시,4,351
2016년 6월 6일 - 5시,5,281
2016년 6월 6일 - 6시,6,2615
2016년 6월 6일 - 7시,7,2096
2016년 6월 6일 - 8시,8,2878
2016년 6월 6일 - 9시,9,337
2016년 6월 6일 - 10시,10,592
2016년 6월 6일 - 11시,11,2864
2016년 6월 6일 - 12시,12,322
2016년 6월 6일 - 13시,13,509
2016년 6월 6일 - 14시,14,678
2016년 6월 6일 - 15시,15,739
2016년 6월 6일 - 16시,16,525
2016년 6월 6일 - 17시,17,3015
2016년 6월 6일 - 18시,18,2467
2016년 6월 6일 - 19시,19,551
2016년 6월 6일 - 20시,20,3082
2016년 6월 6일 - 21시,21,2918
2016년 6월 6일 - 22시,22,2829
2016년 6월 6일 - 23시,23,367
2016년 6월 7일 - 0시,0,365
2016년 6월 7일 - 1시,1,367
2016년 6월 7일 - 2시,2,365
2016년 6월 7일 - 3시,3,365
2016년 6월 7일 - 4시,4,426
2016년 6월 7일 - 5시,5,369
2016년 6월 7일 - 6시,6,2902
2016년 6월 7일 - 7시,7,1994
2016년 6월 7일 - 8시,8,656
2016년 6월 7일 - 9시,9,363
2016년 6월 7일 - 10시,10,4572
2016년 6월 7일 - 11시,11,4548
2016년 6월 7일 - 12시,12,334
2016년 6월 7일 - 13시,13,2612
2016년 6월 7일 - 14시,14,596
2016년 6월 7일 - 15시,15,677
2016년 6월 7일 - 16시,16,2996
2016년 6월 7일 - 17시,17,2747
2016년 6월 7일 - 18시,18,2998
2016년 6월 7일 - 19시,19,562
2016년 6월 7일 - 20시,20,478
2016년 6월 7일 - 21시,21,496
2016년 6월 7일 - 22시,22,259
2016년 6월 7일 - 23시,23,386
2016년 6월 8일 - 0시,0,250
2016년 6월 8일 - 1시,1,238
2016년 6월 8일 - 2시,2,256
2016년 6월 8일 - 3시,3,240
2016년 6월 8일 - 4시,4,304
2016년 6월 8일 - 5시,5,253
2016년 6월 8일 - 6시,6,2619
