2013년 8월 1일 - 0시,0,221
2013년 8월 1일 - 1시,1,290
2013년 8월 1일 - 2시,2,257
2013년 8월 1일 - 3시,3,284
2013년 8월 1일 - 4시,4,221
2013년 8월 1일 - 5시,5,219
2013년 8월 1일 - 6시,6,2624
2013년 8월 1일 - 7시,7,2645
2013년 8월 1일 - 8시,8,2572
2013년 8월 1일 - 9시,9,1424
2013년 8월 1일 - 10시,10,532
2013년 8월 1일 - 11시,11,2857
2013년 8월 1일 - 12시,12,3083
2013년 8월 1일 - 13시,13,858
2013년 8월 1일 - 14시,14,821
2013년 8월 1일 - 15시,15,433
2013년 8월 1일 - 16시,16,2840
2013년 8월 1일 - 17시,17,3049
2013년 8월 1일 - 18시,18,475
2013년 8월 1일 - 19시,19,786
2013년 8월 1일 - 20시,20,457
2013년 8월 1일 - 21시,21,459
2013년 8월 1일 - 22시,22,432
2013년 8월 1일 - 23시,23,350
2013년 8월 2일 - 0시,0,270
2013년 8월 2일 - 1시,1,497
2013년 8월 2일 - 2시,2,717
2013년 8월 2일 - 3시,3,285
2013년 8월 2일 - 4시,4,264
2013년 8월 2일 - 5시,5,265
2013년 8월 2일 - 6시,6,2780
2013년 8월 2일 - 7시,7,1969
2013년 8월 2일 - 8시,8,369
2013년 8월 2일 - 9시,9,248
2013년 8월 2일 - 10시,10,283
2013년 8월 2일 - 11시,11,1944
2013년 8월 2일 - 12시,12,2790
2013년 8월 2일 - 13시,13,523
2013년 8월 2일 - 14시,14,429
2013년 8월 2일 - 15시,15,262
2013년 8월 2일 - 16시,16,2882
2013년 8월 2일 - 17시,17,2641
2013년 8월 2일 - 18시,18,1920
2013년 8월 2일 - 19시,19,504
2013년 8월 2일 - 20시,20,2070
2013년 8월 2일 - 21시,21,481
2013년 8월 2일 - 22시,22,235
2013년 8월 2일 - 23시,23,253
2013년 8월 3일 - 0시,0,789
2013년 8월 3일 - 1시,1,222
2013년 8월 3일 - 2시,2,223
2013년 8월 3일 - 3시,3,235
