2014년 7월 1일 - 0시,0,228
2014년 7월 1일 - 1시,1,216
2014년 7월 1일 - 2시,2,223
2014년 7월 1일 - 3시,3,219
2014년 7월 1일 - 4시,4,222
2014년 7월 1일 - 5시,5,256
2014년 7월 1일 - 6시,6,2598
2014년 7월 1일 - 7시,7,4768
2014년 7월 1일 - 8시,8,1965
2014년 7월 1일 - 9시,9,1708
2014년 7월 1일 - 10시,10,281
2014년 7월 1일 - 11시,11,257
2014년 7월 1일 - 12시,12,1968
2014년 7월 1일 - 13시,13,410
2014년 7월 1일 - 14시,14,260
2014년 7월 1일 - 15시,15,447
2014년 7월 1일 - 16시,16,2911
2014년 7월 1일 - 17시,17,2770
2014년 7월 1일 - 18시,18,472
2014년 7월 1일 - 19시,19,562
2014년 7월 1일 - 20시,20,648
2014년 7월 1일 - 21시,21,498
2014년 7월 1일 - 22시,22,266
2014년 7월 1일 - 23시,23,235
2014년 7월 2일 - 0시,0,226
2014년 7월 2일 - 1시,1,218
2014년 7월 2일 - 2시,2,224
2014년 7월 2일 - 3시,3,370
2014년 7월 2일 - 4시,4,370
2014년 7월 2일 - 5시,5,4407
2014년 7월 2일 - 6시,6,239
2014년 7월 2일 - 7시,7,2645
2014년 7월 2일 - 8시,8,269
2014년 7월 2일 - 9시,9,262
2014년 7월 2일 - 10시,10,269
2014년 7월 2일 - 11시,11,1971
2014년 7월 2일 - 12시,12,2754
2014년 7월 2일 - 13시,13,5286
2014년 7월 2일 - 14시,14,2701
2014년 7월 2일 - 15시,15,1712
2014년 7월 2일 - 16시,16,2726
2014년 7월 2일 - 17시,17,528
2014년 7월 2일 - 18시,18,1896
2014년 7월 2일 - 19시,19,495
2014년 7월 2일 - 20시,20,355
2014년 7월 2일 - 21시,21,285
2014년 7월 2일 - 22시,22,276
2014년 7월 2일 - 23시,23,283
2014년 7월 3일 - 0시,0,274
2014년 7월 3일 - 1시,1,357
2014년 7월 3일 - 2시,2,323
2014년 7월 3일 - 3시,3,761
2014년 7월 3일 - 4시,4,265
2014년 7월 3일 - 5시,5,305
2014년 7월 3일 - 6시,6,274
2014년 7월 3일 - 7시,7,282
2014년 7월 3일 - 8시,8,312
2014년 7월 3일 - 9시,9,446
2014년 7월 3일 - 10시,10,317
2014년 7월 3일 - 11시,11,302
2014년 7월 3일 - 12시,12,327
2014년 7월 3일 - 13시,13,308
2014년 7월 3일 - 14시,14,852
2014년 7월 3일 - 15시,15,673
2014년 7월 3일 - 16시,16,267
