2014년 2월 1일 - 0시,0,2651
2014년 2월 1일 - 1시,1,250
2014년 2월 1일 - 2시,2,350
2014년 2월 1일 - 3시,3,332
2014년 2월 1일 - 4시,4,245
2014년 2월 1일 - 5시,5,259
2014년 2월 1일 - 6시,6,269
2014년 2월 1일 - 7시,7,271
2014년 2월 1일 - 8시,8,332
2014년 2월 1일 - 9시,9,2697
2014년 2월 1일 - 10시,10,2983
2014년 2월 1일 - 11시,11,2491
2014년 2월 1일 - 12시,12,327
2014년 2월 1일 - 13시,13,363
2014년 2월 1일 - 14시,14,366
2014년 2월 1일 - 15시,15,281
2014년 2월 1일 - 16시,16,2610
2014년 2월 1일 - 17시,17,2667
2014년 2월 1일 - 18시,18,3020
2014년 2월 1일 - 19시,19,2132
2014년 2월 1일 - 20시,20,2614
2014년 2월 1일 - 21시,21,2820
2014년 2월 1일 - 22시,22,530
2014년 2월 1일 - 23시,23,406
2014년 2월 2일 - 0시,0,375
2014년 2월 2일 - 1시,1,341
2014년 2월 2일 - 2시,2,289
2014년 2월 2일 - 3시,3,286
2014년 2월 2일 - 4시,4,445
2014년 2월 2일 - 5시,5,436
2014년 2월 2일 - 6시,6,292
2014년 2월 2일 - 7시,7,359
2014년 2월 2일 - 8시,8,3895
2014년 2월 2일 - 9시,9,421
2014년 2월 2일 - 10시,10,327
2014년 2월 2일 - 11시,11,2864
2014년 2월 2일 - 12시,12,4613
2014년 2월 2일 - 13시,13,1864
2014년 2월 2일 - 14시,14,2904
2014년 2월 2일 - 15시,15,3473
2014년 2월 2일 - 16시,16,482
2014년 2월 2일 - 17시,17,4603
2014년 2월 2일 - 18시,18,2042
2014년 2월 2일 - 19시,19,2348
2014년 2월 2일 - 20시,20,567
2014년 2월 2일 - 21시,21,525
2014년 2월 2일 - 22시,22,487
2014년 2월 2일 - 23시,23,297
2014년 2월 3일 - 0시,0,293
2014년 2월 3일 - 1시,1,295
2014년 2월 3일 - 2시,2,345
2014년 2월 3일 - 3시,3,288
2014년 2월 3일 - 4시,4,285
2014년 2월 3일 - 5시,5,304
2014년 2월 3일 - 6시,6,423
2014년 2월 3일 - 7시,7,3904
2014년 2월 3일 - 8시,8,358
2014년 2월 3일 - 9시,9,420
2014년 2월 3일 - 10시,10,810
2014년 2월 3일 - 11시,11,1247
2014년 2월 3일 - 12시,12,376
2014년 2월 3일 - 13시,13,483
2014년 2월 3일 - 14시,14,367
2014년 2월 3일 - 15시,15,331
2014년 2월 3일 - 16시,16,332
2014년 2월 3일 - 17시,17,2097
2014년 2월 3일 - 18시,18,2863
2014년 2월 3일 - 19시,19,2004
2014년 2월 3일 - 20시,20,552
2014년 2월 3일 - 21시,21,2803
2014년 2월 3일 - 22시,22,2699
2014년 2월 3일 - 23시,23,320
2014년 2월 4일 - 0시,0,455
2014년 2월 4일 - 1시,1,457
2014년 2월 4일 - 2시,2,339
2014년 2월 4일 - 3시,3,1216
2014년 2월 4일 - 4시,4,390
2014년 2월 4일 - 5시,5,390
2014년 2월 4일 - 6시,6,308
2014년 2월 4일 - 7시,7,4864
2014년 2월 4일 - 8시,8,4027
2014년 2월 4일 - 9시,9,502
2014년 2월 4일 - 10시,10,777
2014년 2월 4일 - 11시,11,572
2014년 2월 4일 - 12시,12,5328
2014년 2월 4일 - 13시,13,1760
2014년 2월 4일 - 14시,14,556
2014년 2월 4일 - 15시,15,584
2014년 2월 4일 - 16시,16,471
2014년 2월 4일 - 17시,17,665
2014년 2월 4일 - 18시,18,2117
2014년 2월 4일 - 19시,19,615
2014년 2월 4일 - 20시,20,796
2014년 2월 4일 - 21시,21,768
2014년 2월 4일 - 22시,22,612
2014년 2월 4일 - 23시,23,402
2014년 2월 5일 - 0시,0,398
2014년 2월 5일 - 1시,1,382
2014년 2월 5일 - 2시,2,1679
2014년 2월 5일 - 3시,3,405
2014년 2월 5일 - 4시,4,369
2014년 2월 5일 - 5시,5,376
2014년 2월 5일 - 6시,6,525
2014년 2월 5일 - 7시,7,4819
2014년 2월 5일 - 8시,8,2156
2014년 2월 5일 - 9시,9,370
2014년 2월 5일 - 10시,10,440
2014년 2월 5일 - 11시,11,632
2014년 2월 5일 - 12시,12,337
2014년 2월 5일 - 13시,13,332
2014년 2월 5일 - 14시,14,335
2014년 2월 5일 - 15시,15,426
2014년 2월 5일 - 16시,16,2910
2014년 2월 5일 - 17시,17,2131
2014년 2월 5일 - 18시,18,2148
2014년 2월 5일 - 19시,19,515
2014년 2월 5일 - 20시,20,633
2014년 2월 5일 - 21시,21,631
2014년 2월 5일 - 22시,22,2763
2014년 2월 5일 - 23시,23,2617
2014년 2월 6일 - 0시,0,383
2014년 2월 6일 - 1시,1,285
2014년 2월 6일 - 2시,2,283
2014년 2월 6일 - 3시,3,352
2014년 2월 6일 - 4시,4,286
2014년 2월 6일 - 5시,5,286
2014년 2월 6일 - 6시,6,315
2014년 2월 6일 - 7시,7,2915
2014년 2월 6일 - 8시,8,4549
2014년 2월 6일 - 9시,9,526
2014년 2월 6일 - 10시,10,439
2014년 2월 6일 - 11시,11,514
2014년 2월 6일 - 12시,12,445
2014년 2월 6일 - 13시,13,521
2014년 2월 6일 - 14시,14,534
2014년 2월 6일 - 15시,15,3037
2014년 2월 6일 - 16시,16,3109
2014년 2월 6일 - 17시,17,3125
2014년 2월 6일 - 18시,18,3130
2014년 2월 6일 - 19시,19,633
2014년 2월 6일 - 20시,20,674
2014년 2월 6일 - 21시,21,651
2014년 2월 6일 - 22시,22,591
2014년 2월 6일 - 23시,23,344
2014년 2월 7일 - 0시,0,336
2014년 2월 7일 - 1시,1,337
2014년 2월 7일 - 2시,2,473
2014년 2월 7일 - 3시,3,337
2014년 2월 7일 - 4시,4,330
2014년 2월 7일 - 5시,5,327
2014년 2월 7일 - 6시,6,1635
2014년 2월 7일 - 7시,7,320
2014년 2월 7일 - 8시,8,2932
2014년 2월 7일 - 9시,9,667
2014년 2월 7일 - 10시,10,516
2014년 2월 7일 - 11시,11,525
2014년 2월 7일 - 12시,12,2142
2014년 2월 7일 - 13시,13,2954
2014년 2월 7일 - 14시,14,3229
2014년 2월 7일 - 15시,15,861
2014년 2월 7일 - 16시,16,3084
2014년 2월 7일 - 17시,17,3078
2014년 2월 7일 - 18시,18,4744
2014년 2월 7일 - 19시,19,1978
2014년 2월 7일 - 20시,20,842
2014년 2월 7일 - 21시,21,706
2014년 2월 7일 - 22시,22,585
2014년 2월 7일 - 23시,23,507
2014년 2월 8일 - 0시,0,405
2014년 2월 8일 - 1시,1,309
2014년 2월 8일 - 2시,2,312
2014년 2월 8일 - 3시,3,400
2014년 2월 8일 - 4시,4,367
2014년 2월 8일 - 5시,5,315
2014년 2월 8일 - 6시,6,311
2014년 2월 8일 - 7시,7,574
2014년 2월 8일 - 8시,8,4776
2014년 2월 8일 - 9시,9,2729
2014년 2월 8일 - 10시,10,2734
2014년 2월 8일 - 11시,11,2687
2014년 2월 8일 - 12시,12,3066
2014년 2월 8일 - 13시,13,464
2014년 2월 8일 - 14시,14,381
2014년 2월 8일 - 15시,15,2852
2014년 2월 8일 - 16시,16,475
2014년 2월 8일 - 17시,17,3047
2014년 2월 8일 - 18시,18,2924
2014년 2월 8일 - 19시,19,2121
2014년 2월 8일 - 20시,20,2571
2014년 2월 8일 - 21시,21,502
2014년 2월 8일 - 22시,22,635
2014년 2월 8일 - 23시,23,386
2014년 2월 9일 - 0시,0,1271
2014년 2월 9일 - 1시,1,319
2014년 2월 9일 - 2시,2,351
2014년 2월 9일 - 3시,3,306
