2013년 6월 1일 - 0시,0,211
2013년 6월 1일 - 1시,1,214
2013년 6월 1일 - 2시,2,213
2013년 6월 1일 - 3시,3,355
2013년 6월 1일 - 4시,4,203
2013년 6월 1일 - 5시,5,219
2013년 6월 1일 - 6시,6,213
2013년 6월 1일 - 7시,7,2611
2013년 6월 1일 - 8시,8,259
2013년 6월 1일 - 9시,9,238
2013년 6월 1일 - 10시,10,1955
2013년 6월 1일 - 11시,11,237
2013년 6월 1일 - 12시,12,2599
2013년 6월 1일 - 13시,13,236
2013년 6월 1일 - 14시,14,245
2013년 6월 1일 - 15시,15,235
2013년 6월 1일 - 16시,16,242
2013년 6월 1일 - 17시,17,1889
2013년 6월 1일 - 18시,18,2611
2013년 6월 1일 - 19시,19,2634
2013년 6월 1일 - 20시,20,482
2013년 6월 1일 - 21시,21,394
2013년 6월 1일 - 22시,22,273
2013년 6월 1일 - 23시,23,2585
2013년 6월 2일 - 0시,0,2656
2013년 6월 2일 - 1시,1,1804
2013년 6월 2일 - 2시,2,215
2013년 6월 2일 - 3시,3,218
2013년 6월 2일 - 4시,4,216
2013년 6월 2일 - 5시,5,227
2013년 6월 2일 - 6시,6,224
2013년 6월 2일 - 7시,7,248
2013년 6월 2일 - 8시,8,4706
2013년 6월 2일 - 9시,9,1912
2013년 6월 2일 - 10시,10,2839
2013년 6월 2일 - 11시,11,1767
2013년 6월 2일 - 12시,12,2625
2013년 6월 2일 - 13시,13,2654
2013년 6월 2일 - 14시,14,3727
2013년 6월 2일 - 15시,15,2269
2013년 6월 2일 - 16시,16,694
2013년 6월 2일 - 17시,17,1941
2013년 6월 2일 - 18시,18,216
2013년 6월 2일 - 19시,19,458
2013년 6월 2일 - 20시,20,427
2013년 6월 2일 - 21시,21,1958
2013년 6월 2일 - 22시,22,217
2013년 6월 2일 - 23시,23,356
2013년 6월 3일 - 0시,0,210
2013년 6월 3일 - 1시,1,228
2013년 6월 3일 - 2시,2,323
2013년 6월 3일 - 3시,3,207
2013년 6월 3일 - 4시,4,939
2013년 6월 3일 - 5시,5,200
2013년 6월 3일 - 6시,6,206
2013년 6월 3일 - 7시,7,252
2013년 6월 3일 - 8시,8,2619
2013년 6월 3일 - 9시,9,256
2013년 6월 3일 - 10시,10,286
2013년 6월 3일 - 11시,11,274
2013년 6월 3일 - 12시,12,2652
2013년 6월 3일 - 13시,13,903
2013년 6월 3일 - 14시,14,502
2013년 6월 3일 - 15시,15,264
2013년 6월 3일 - 16시,16,259
2013년 6월 3일 - 17시,17,2505
2013년 6월 3일 - 18시,18,342
2013년 6월 3일 - 19시,19,332
2013년 6월 3일 - 20시,20,2330
2013년 6월 3일 - 21시,21,266
2013년 6월 3일 - 22시,22,213
2013년 6월 3일 - 23시,23,219
2013년 6월 4일 - 0시,0,359
2013년 6월 4일 - 1시,1,246
2013년 6월 4일 - 2시,2,217
2013년 6월 4일 - 3시,3,221
2013년 6월 4일 - 4시,4,216
2013년 6월 4일 - 5시,5,213
2013년 6월 4일 - 6시,6,214
2013년 6월 4일 - 7시,7,4159
2013년 6월 4일 - 8시,8,1636
2013년 6월 4일 - 9시,9,2691
2013년 6월 4일 - 10시,10,2775
2013년 6월 4일 - 11시,11,1868
2013년 6월 4일 - 12시,12,786
2013년 6월 4일 - 13시,13,237
2013년 6월 4일 - 14시,14,250
2013년 6월 4일 - 15시,15,1975
2013년 6월 4일 - 16시,16,1930
2013년 6월 4일 - 17시,17,3539
2013년 6월 4일 - 18시,18,2280
2013년 6월 4일 - 19시,19,2577
2013년 6월 4일 - 20시,20,1923
2013년 6월 4일 - 21시,21,1776
2013년 6월 4일 - 22시,22,485
2013년 6월 4일 - 23시,23,901
2013년 6월 5일 - 0시,0,211
2013년 6월 5일 - 1시,1,231
2013년 6월 5일 - 2시,2,217
2013년 6월 5일 - 3시,3,224
2013년 6월 5일 - 4시,4,216
2013년 6월 5일 - 5시,5,212
2013년 6월 5일 - 6시,6,359
2013년 6월 5일 - 7시,7,2569
2013년 6월 5일 - 8시,8,401
2013년 6월 5일 - 9시,9,1412
2013년 6월 5일 - 10시,10,393
2013년 6월 5일 - 11시,11,2788
2013년 6월 5일 - 12시,12,4950
2013년 6월 5일 - 13시,13,3613
2013년 6월 5일 - 14시,14,2884
2013년 6월 5일 - 15시,15,391
2013년 6월 5일 - 16시,16,2732
2013년 6월 5일 - 17시,17,1976
2013년 6월 5일 - 18시,18,238
2013년 6월 5일 - 19시,19,473
2013년 6월 5일 - 20시,20,511
2013년 6월 5일 - 21시,21,600
2013년 6월 5일 - 22시,22,284
2013년 6월 5일 - 23시,23,341
2013년 6월 6일 - 0시,0,221
2013년 6월 6일 - 1시,1,217
2013년 6월 6일 - 2시,2,242
2013년 6월 6일 - 3시,3,549
2013년 6월 6일 - 4시,4,218
2013년 6월 6일 - 5시,5,243
2013년 6월 6일 - 6시,6,217
2013년 6월 6일 - 7시,7,253
2013년 6월 6일 - 8시,8,2653
2013년 6월 6일 - 9시,9,2829
2013년 6월 6일 - 10시,10,388
2013년 6월 6일 - 11시,11,555
2013년 6월 6일 - 12시,12,5322
2013년 6월 6일 - 13시,13,1665
2013년 6월 6일 - 14시,14,852
2013년 6월 6일 - 15시,15,390
2013년 6월 6일 - 16시,16,2324
2013년 6월 6일 - 17시,17,2652
2013년 6월 6일 - 18시,18,3054
2013년 6월 6일 - 19시,19,469
2013년 6월 6일 - 20시,20,474
