2016년 11월 1일 - 0시,0,242
2016년 11월 1일 - 1시,1,227
2016년 11월 1일 - 2시,2,231
2016년 11월 1일 - 3시,3,262
2016년 11월 1일 - 4시,4,372
2016년 11월 1일 - 5시,5,374
2016년 11월 1일 - 6시,6,242
2016년 11월 1일 - 7시,7,2846
2016년 11월 1일 - 8시,8,2815
2016년 11월 1일 - 9시,9,2784
2016년 11월 1일 - 10시,10,250
2016년 11월 1일 - 11시,11,2822
2016년 11월 1일 - 12시,12,3932
2016년 11월 1일 - 13시,13,363
2016년 11월 1일 - 14시,14,2893
2016년 11월 1일 - 15시,15,2769
2016년 11월 1일 - 16시,16,3393
2016년 11월 1일 - 17시,17,896
2016년 11월 1일 - 18시,18,2252
2016년 11월 1일 - 19시,19,2002
2016년 11월 1일 - 20시,20,655
2016년 11월 1일 - 21시,21,661
2016년 11월 1일 - 22시,22,696
2016년 11월 1일 - 23시,23,351
2016년 11월 2일 - 0시,0,328
2016년 11월 2일 - 1시,1,339
2016년 11월 2일 - 2시,2,258
2016년 11월 2일 - 3시,3,307
2016년 11월 2일 - 4시,4,332
2016년 11월 2일 - 5시,5,256
2016년 11월 2일 - 6시,6,287
2016년 11월 2일 - 7시,7,3693
2016년 11월 2일 - 8시,8,3007
2016년 11월 2일 - 9시,9,2974
2016년 11월 2일 - 10시,10,2981
2016년 11월 2일 - 11시,11,3145
2016년 11월 2일 - 12시,12,4660
2016년 11월 2일 - 13시,13,465
2016년 11월 2일 - 14시,14,2066
2016년 11월 2일 - 15시,15,444
2016년 11월 2일 - 16시,16,4894
2016년 11월 2일 - 17시,17,5000
2016년 11월 2일 - 18시,18,3521
2016년 11월 2일 - 19시,19,3198
2016년 11월 2일 - 20시,20,574
2016년 11월 2일 - 21시,21,544
2016년 11월 2일 - 22시,22,519
2016년 11월 2일 - 23시,23,328
2016년 11월 3일 - 0시,0,379
2016년 11월 3일 - 1시,1,382
2016년 11월 3일 - 2시,2,229
2016년 11월 3일 - 3시,3,239
2016년 11월 3일 - 4시,4,308
2016년 11월 3일 - 5시,5,262
2016년 11월 3일 - 6시,6,315
2016년 11월 3일 - 7시,7,2895
2016년 11월 3일 - 8시,8,4980
2016년 11월 3일 - 9시,9,2925
2016년 11월 3일 - 10시,10,3858
2016년 11월 3일 - 11시,11,3095
2016년 11월 3일 - 12시,12,3902
2016년 11월 3일 - 13시,13,2954
2016년 11월 3일 - 14시,14,3274
2016년 11월 3일 - 15시,15,498
2016년 11월 3일 - 16시,16,519
2016년 11월 3일 - 17시,17,2931
2016년 11월 3일 - 18시,18,3358
2016년 11월 3일 - 19시,19,3481
2016년 11월 3일 - 20시,20,616
2016년 11월 3일 - 21시,21,607
